map,slip,step,mode,rank,n_boundary,candidate_batch_size,candidate_states,candidate_state,candidate_coords,base_rate_bits,candidate_rate_bits,rate_delta,base_objective,candidate_objective,gain,base_violation,candidate_violation,violation_gain,base_struct,candidate_struct,struct_delta,base_model,candidate_model,model_delta,base_value,candidate_value,value_delta,base_start_gap,candidate_start_gap,start_gap_delta,struct_break_even_lambda,selected
maze,0.05,0,batch_prefix,4,2,4,"[12, 16, 26, 37]",,"[(1, 15), (1, 19), (3, 5), (3, 19)]",59.09333333333334,211.57207372717642,152.47874039384308,59.09333333333334,211.57207372717642,-152.47874039384308,10.966122478284957,5.931050133006551,5.035072345278406,12.966122478284957,7.931050133006551,5.035072345278406,1.332813138330618,1.3271952014374313,0.005617936893186792,2.921041186709772e-11,2.8972380050618085e-11,2.3803181647963356e-13,2.921041186709772e-11,2.8972380050618085e-11,2.3803181647963356e-13,30.283326621280555,True
maze,0.05,1,single,1,6,1,[28],28,"[(3, 7)]",203.1208626153441,242.52412095011968,39.403258334775586,203.1208626153441,242.52412095011968,-39.403258334775586,5.931050133006551,4.2872639071143555,1.6437862258921951,7.931050133006551,6.2872639071143555,1.6437862258921951,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8968827336939285e-11,3.552713678800501e-15,2.8972380050618085e-11,2.8968827336939285e-11,3.552713678800501e-15,23.971035718704083,False
maze,0.05,1,single,2,6,1,[34],34,"[(3, 15)]",203.1208626153441,242.52412095011968,39.403258334775586,203.1208626153441,242.52412095011968,-39.403258334775586,5.931050133006551,4.287469350979009,1.6435807820275414,7.931050133006551,6.287469350979009,1.6435807820275414,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,23.974032043723,False
maze,0.05,1,single,3,6,1,[5],5,"[(1, 7)]",203.1208626153441,240.777454283453,37.656591668108916,203.1208626153441,240.777454283453,-37.656591668108916,5.931050133006551,3.666878751116254,2.2641713818902964,7.931050133006551,5.666878751116254,2.2641713818902964,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8968827336939285e-11,3.552713678800501e-15,2.8972380050618085e-11,2.8968827336939285e-11,3.552713678800501e-15,16.63151118740421,False
maze,0.05,1,single,4,6,1,[32],32,"[(3, 13)]",203.1208626153441,242.52412095011968,39.403258334775586,203.1208626153441,242.52412095011968,-39.403258334775586,5.931050133006551,3.6668788458199444,2.264171287186606,7.931050133006551,5.666878845819944,2.264171287186606,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,17.40294939599598,False
maze,0.05,1,single,5,6,1,[11],11,"[(1, 13)]",203.1208626153441,240.777454283453,37.656591668108916,203.1208626153441,240.777454283453,-37.656591668108916,5.931050133006551,3.6667762817669827,2.264273851239568,7.931050133006551,5.666776281766983,2.264273851239568,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8968827336939285e-11,3.552713678800501e-15,2.8972380050618085e-11,2.8968827336939285e-11,3.552713678800501e-15,16.63075853103809,False
maze,0.05,1,single,6,6,1,[57],57,"[(5, 19)]",203.1208626153441,241.65078761678635,38.52992500144225,203.1208626153441,241.65078761678635,-38.52992500144225,5.931050133006551,4.954136017626236,0.9769141153803149,7.931050133006551,6.954136017626236,0.9769141153803149,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,39.44044250649655,False
maze,0.05,1,single,7,6,1,[35],35,"[(3, 17)]",203.1208626153441,241.65078761678635,38.52992500144225,203.1208626153441,241.65078761678635,-38.52992500144225,5.931050133006551,4.954136017626236,0.9769141153803149,7.931050133006551,6.954136017626236,0.9769141153803149,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.921041186709772e-11,-2.3803181647963356e-13,2.8972380050618085e-11,2.921041186709772e-11,-2.3803181647963356e-13,39.44044250649655,False
maze,0.05,1,single,8,6,1,[55],55,"[(5, 17)]",203.1208626153441,242.52412095011968,39.403258334775586,203.1208626153441,242.52412095011968,-39.403258334775586,5.931050133006551,4.954136017626236,0.9769141153803149,7.931050133006551,6.954136017626236,0.9769141153803149,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,40.33441396169796,False
maze,0.05,1,batch_prefix,2,6,2,"[5, 11]",,"[(1, 7), (1, 13)]",203.1208626153441,279.00332165914267,75.88245904379858,203.1208626153441,279.00332165914267,-75.88245904379858,5.931050133006551,3.6667762817669827,2.264273851239568,7.931050133006551,5.666776281766983,2.264273851239568,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,2.8972380050618085e-11,2.8975932764296886e-11,-3.552713678800501e-15,33.51293351829197,False
maze,0.05,1,batch_prefix,3,6,3,"[5, 11, 32]",,"[(1, 7), (1, 13), (3, 13)]",203.1208626153441,317.2268072065197,114.10594459117561,203.1208626153441,317.2268072065197,-114.10594459117561,5.931050133006551,3.0000822350157375,2.930967897990813,7.931050133006551,5.0000822350157375,2.930967897990813,1.3271952014374313,1.3271952014374315,-2.220446049250313e-16,2.8972380050618085e-11,2.8972380050618085e-11,0.0,2.8972380050618085e-11,2.8972380050618085e-11,0.0,38.93114785371603,False
maze,0.05,1,batch_prefix,4,6,4,"[5, 11, 28, 32]",,"[(1, 7), (1, 13), (3, 7), (3, 13)]",203.1208626153441,354.9438467325124,151.8229841171683,203.1208626153441,354.9438467325124,-151.8229841171683,5.931050133006551,2.6000658069650013,3.3309843260415493,7.931050133006551,4.600065806965001,3.3309843260415493,1.3271952014374313,1.3271952014374313,0.0,2.8972380050618085e-11,2.920330643974012e-11,-2.3092638912203256e-13,2.8972380050618085e-11,2.920330643974012e-11,-2.3092638912203256e-13,45.579014866632704,True
maze,0.05,2,single,1,10,1,[57],57,"[(5, 19)]",346.49263562068006,385.98446083218755,39.49182521150749,346.49263562068006,385.98446083218755,-39.49182521150749,2.6000658069650013,1.4764525137829732,1.1236132931820282,4.600065806965001,3.476452513782973,1.1236132931820282,1.3271952014374313,1.3271952014374313,0.0,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,35.14716802581448,False
maze,0.05,2,single,2,10,1,[35],35,"[(3, 17)]",346.49263562068006,385.98446083218755,39.49182521150749,346.49263562068006,385.98446083218755,-39.49182521150749,2.6000658069650013,1.5029284181486529,1.0971373888163485,4.600065806965001,3.502928418148653,1.0971373888163485,1.3271952014374313,1.3271952014374313,0.0,2.920330643974012e-11,2.9196201012382517e-11,7.105427357601002e-15,2.920330643974012e-11,2.9196201012382517e-11,7.105427357601002e-15,35.99533259377243,False
maze,0.05,2,single,3,10,1,[55],55,"[(5, 17)]",346.49263562068006,386.8577941655209,40.365158544840824,346.49263562068006,386.8577941655209,-40.365158544840824,2.6000658069650013,0.6726739608232251,1.9273918461417763,4.600065806965001,2.672673960823225,1.9273918461417763,1.3271952014374313,1.3271952014374313,0.0,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,20.94289162094526,False
maze,0.05,2,single,4,10,1,[23],23,"[(3, 1)]",346.49263562068006,386.8577941655209,40.365158544840824,346.49263562068006,386.8577941655209,-40.365158544840824,2.6000658069650013,3.3646789974804916,-0.7646131905154903,4.600065806965001,5.364678997480492,-0.7646131905154903,1.3271952014374313,0.10929203403156419,1.2179031674058671,2.920330643974012e-11,1.637801005927031e-11,1.2825296380469808e-11,2.920330643974012e-11,1.637801005927031e-11,1.2825296380469808e-11,inf,False
maze,0.05,2,single,5,10,1,[76],76,"[(7, 15)]",346.49263562068006,386.8577941655209,40.365158544840824,346.49263562068006,386.8577941655209,-40.365158544840824,2.6000658069650013,4.491438893412307,-1.891373086447306,4.600065806965001,6.491438893412307,-1.891373086447306,1.3271952014374313,1.3003046557233429,0.026890545714088443,2.920330643974012e-11,2.920330643974012e-11,0.0,2.920330643974012e-11,2.920330643974012e-11,0.0,inf,False
maze,0.05,2,single,6,10,1,[25],25,"[(3, 3)]",346.49263562068006,385.98446083218755,39.49182521150749,346.49263562068006,385.98446083218755,-39.49182521150749,2.6000658069650013,3.0290450010947794,-0.42897919412977803,4.600065806965001,5.029045001094779,-0.42897919412977803,1.3271952014374313,0.9724057760954048,0.3547894253420265,2.920330643974012e-11,2.920330643974012e-11,0.0,2.920330643974012e-11,2.920330643974012e-11,0.0,inf,False
maze,0.05,2,single,7,10,1,[54],54,"[(5, 15)]",346.49263562068006,385.98446083218755,39.49182521150749,346.49263562068006,385.98446083218755,-39.49182521150749,2.6000658069650013,3.994364226352431,-1.3942984193874297,4.600065806965001,5.994364226352431,-1.3942984193874297,1.3271952014374313,1.2854866426957197,0.04170855874171164,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,inf,False
maze,0.05,2,single,8,10,1,[44],44,"[(5, 3)]",346.49263562068006,386.8577941655209,40.365158544840824,346.49263562068006,386.8577941655209,-40.365158544840824,2.6000658069650013,2.6928383876133957,-0.09277258064839433,4.600065806965001,4.692838387613396,-0.09277258064839433,1.3271952014374313,1.0069744950495805,0.32022070638785083,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,inf,False
maze,0.05,2,batch_prefix,2,10,2,"[55, 57]",,"[(5, 17), (5, 19)]",346.49263562068006,427.0549700341071,80.56233441342704,346.49263562068006,427.0549700341071,-80.56233441342704,2.6000658069650013,0.4090983384816238,2.1909674684833775,4.600065806965001,2.409098338481624,2.1909674684833775,1.3271952014374313,1.3271952014374313,0.0,2.920330643974012e-11,2.920330643974012e-11,0.0,2.920330643974012e-11,2.920330643974012e-11,0.0,36.77021022552816,False
maze,0.05,2,batch_prefix,3,10,3,"[35, 55, 57]",,"[(3, 17), (5, 17), (5, 19)]",346.49263562068006,465.6046312536106,119.11199563293053,346.49263562068006,465.6046312536106,-119.11199563293053,2.6000658069650013,0.2329995313935358,2.3670662755714655,4.600065806965001,2.232999531393536,2.3670662755714655,1.3271952014374313,1.3271952014374313,0.0,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,50.320515678917396,True
maze,0.05,2,batch_prefix,4,10,4,"[35, 44, 55, 57]",,"[(3, 17), (5, 3), (5, 17), (5, 19)]",346.49263562068006,504.59979833466787,158.1071627139878,346.49263562068006,504.59979833466787,-158.1071627139878,2.6000658069650013,2.4244737829172873,0.175592024047714,4.600065806965001,4.424473782917287,0.175592024047714,1.3271952014374313,1.0069744950495805,0.32022070638785083,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,2.920330643974012e-11,2.919975372606132e-11,3.552713678800501e-15,900.4233738488315,False
maze,0.05,3,single,1,13,1,[34],34,"[(3, 15)]",457.797276331553,499.14858722283554,41.35131089128254,457.797276331553,499.14858722283554,-41.35131089128254,0.2329995313935358,0.0,0.2329995313935358,2.232999531393536,1.9864612014695069,0.2465383299240289,1.3271952014374313,1.3271952014374313,0.0,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,167.72771562144106,False
maze,0.05,3,single,2,13,1,[4],4,"[(1, 5)]",457.797276331553,498.2752538895022,40.4779775579492,457.797276331553,498.2752538895022,-40.4779775579492,0.2329995313935358,0.0,0.2329995313935358,2.232999531393536,1.9843935032984052,0.24860602809513055,1.3271952014374313,1.3128956034056294,0.014299598031801919,2.919975372606132e-11,2.917133201663091e-11,2.842170943040401e-14,2.919975372606132e-11,2.917133201663091e-11,2.842170943040401e-14,162.81977499942224,True
maze,0.05,3,single,3,13,1,[23],23,"[(3, 1)]",457.797276331553,499.14858722283554,41.35131089128254,457.797276331553,499.14858722283554,-41.35131089128254,0.2329995313935358,0.8063116721320767,-0.5733121407385409,2.232999531393536,2.8063116721320767,-0.5733121407385409,1.3271952014374313,0.10929203403156419,1.2179031674058671,2.919975372606132e-11,2.900080176004849e-11,1.9895196601282805e-13,2.919975372606132e-11,2.900080176004849e-11,1.9895196601282805e-13,inf,False
maze,0.05,3,single,4,13,1,[25],25,"[(3, 3)]",457.797276331553,498.2752538895022,40.4779775579492,457.797276331553,498.2752538895022,-40.4779775579492,0.2329995313935358,2.199766990024865,-1.9667674586313293,2.232999531393536,4.199766990024865,-1.9667674586313293,1.3271952014374313,0.9724057760954048,0.3547894253420265,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,inf,False
maze,0.05,3,single,5,13,1,[76],76,"[(7, 15)]",457.797276331553,499.14858722283554,41.35131089128254,457.797276331553,499.14858722283554,-41.35131089128254,0.2329995313935358,1.6950832585210094,-1.4620837271274736,2.232999531393536,3.6950832585210094,-1.4620837271274736,1.3271952014374313,1.3003046557233433,0.026890545714088,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,inf,False
maze,0.05,3,single,6,13,1,[44],44,"[(5, 3)]",457.797276331553,499.14858722283554,41.35131089128254,457.797276331553,499.14858722283554,-41.35131089128254,0.2329995313935358,2.4244737829172873,-2.1914742515237515,2.232999531393536,4.424473782917287,-2.1914742515237515,1.3271952014374313,1.0069744950495805,0.32022070638785083,2.919975372606132e-11,2.919975372606132e-11,0.0,2.919975372606132e-11,2.919975372606132e-11,0.0,inf,False
maze,0.05,3,single,7,13,1,[54],54,"[(5, 15)]",457.797276331553,498.2752538895022,40.4779775579492,457.797276331553,498.2752538895022,-40.4779775579492,0.2329995313935358,1.4108730461931236,-1.1778735147995878,2.232999531393536,3.4108730461931236,-1.1778735147995878,1.3271952014374313,1.2854866426957197,0.04170855874171164,2.919975372606132e-11,2.919975372606132e-11,0.0,2.919975372606132e-11,2.919975372606132e-11,0.0,inf,False
maze,0.05,3,single,8,13,1,[42],42,"[(5, 1)]",457.797276331553,498.2752538895022,40.4779775579492,457.797276331553,498.2752538895022,-40.4779775579492,0.2329995313935358,3.413804195454765,-3.1808046640612293,2.232999531393536,5.413804195454765,-3.1808046640612293,1.3271952014374313,1.039362447434653,0.2878327540027783,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,2.919975372606132e-11,2.920330643974012e-11,-3.552713678800501e-15,inf,False
maze,0.05,3,batch_prefix,2,13,2,"[4, 34]",,"[(1, 5), (3, 15)]",457.797276331553,540.3734693218474,82.57619299029443,457.797276331553,540.3734693218474,-82.57619299029443,0.2329995313935358,0.0,0.2329995313935358,2.232999531393536,1.0034157872113536,1.2295837441821822,1.3271952014374313,1.3128956034056294,0.014299598031801919,2.919975372606132e-11,2.917133201663091e-11,2.842170943040401e-14,2.919975372606132e-11,2.917133201663091e-11,2.842170943040401e-14,67.1578437670525,False
maze,0.05,3,batch_prefix,3,13,3,"[4, 23, 34]",,"[(1, 5), (3, 1), (3, 15)]",457.797276331553,580.8584150253114,123.06113869375838,457.797276331553,580.8584150253114,-123.06113869375838,0.2329995313935358,0.0,0.2329995313935358,2.232999531393536,1.7012122896952413,0.5317872416982945,1.3271952014374313,0.09802477976767239,1.229170421669759,2.919975372606132e-11,2.8961721909581684e-11,2.3803181647963356e-13,2.919975372606132e-11,2.8961721909581684e-11,2.3803181647963356e-13,231.4104759278452,False
maze,0.05,3,batch_prefix,4,13,4,"[4, 23, 34, 54]",,"[(1, 5), (3, 1), (3, 15), (5, 15)]",457.797276331553,620.0708578368975,162.2735815053445,457.797276331553,620.0708578368975,-162.2735815053445,0.2329995313935358,1.5209547346500805,-1.2879552032565447,2.232999531393536,3.5209547346500805,-1.2879552032565447,1.3271952014374313,0.09802477976767239,1.229170421669759,2.919975372606132e-11,2.887645678129047e-11,3.232969447708456e-13,2.919975372606132e-11,2.887645678129047e-11,3.232969447708456e-13,inf,False
maze,0.05,4,single,1,14,1,[34],34,"[(3, 15)]",495.2752538895022,536.9811518990687,41.705898009566454,495.2752538895022,536.9811518990687,-41.705898009566454,0.0,0.0,0.0,1.9843935032984052,1.0034157872113536,0.9809777160870516,1.3128956034056294,1.3128956034056294,0.0,2.917133201663091e-11,2.917133201663091e-11,0.0,2.917133201663091e-11,2.917133201663091e-11,0.0,42.51462324335356,False
maze,0.05,4,single,2,14,1,[23],23,"[(3, 1)]",495.2752538895022,536.9811518990687,41.705898009566454,495.2752538895022,536.9811518990687,-41.705898009566454,0.0,0.6421015115106434,-0.6421015115106434,1.9843935032984052,2.6421015115106434,-0.6577080082122382,1.3128956034056294,0.09802477976767239,1.214870823637957,2.917133201663091e-11,2.8965274623260484e-11,2.0605739337042905e-13,2.917133201663091e-11,2.8965274623260484e-11,2.0605739337042905e-13,inf,False
maze,0.05,4,single,3,14,1,[25],25,"[(3, 3)]",495.2752538895022,536.1078185657353,40.83256467623312,495.2752538895022,536.1078185657353,-40.83256467623312,0.0,1.9089070710902623,-1.9089070710902623,1.9843935032984052,3.9089070710902623,-1.924513567791857,1.3128956034056294,0.958106178063603,0.3547894253420264,2.917133201663091e-11,2.917133201663091e-11,0.0,2.917133201663091e-11,2.917133201663091e-11,0.0,inf,False
maze,0.05,4,single,4,14,1,[76],76,"[(7, 15)]",495.2752538895022,536.9811518990687,41.705898009566454,495.2752538895022,536.9811518990687,-41.705898009566454,0.0,2.2539258638187896,-2.2539258638187896,1.9843935032984052,4.25392586381879,-2.269532360520384,1.3128956034056294,1.2860050576915412,0.02689054571408822,2.917133201663091e-11,2.9174884730309714e-11,-3.552713678800501e-15,2.917133201663091e-11,2.9174884730309714e-11,-3.552713678800501e-15,inf,False
maze,0.05,4,single,5,14,1,[44],44,"[(5, 3)]",495.2752538895022,536.9811518990687,41.705898009566454,495.2752538895022,536.9811518990687,-41.705898009566454,0.0,2.2040950646288273,-2.2040950646288273,1.9843935032984052,4.204095064628827,-2.219701561330422,1.3128956034056294,0.9926748970177783,0.32022070638785105,2.917133201663091e-11,2.9174884730309714e-11,-3.552713678800501e-15,2.917133201663091e-11,2.9174884730309714e-11,-3.552713678800501e-15,inf,False
maze,0.05,4,single,6,14,1,[54],54,"[(5, 15)]",495.2752538895022,536.1078185657354,40.83256467623323,495.2752538895022,536.1078185657354,-40.83256467623323,0.0,1.9204521470271771,-1.9204521470271771,1.9843935032984052,3.920452147027177,-1.936058643728772,1.3128956034056294,1.2711870446639177,0.04170855874171164,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,inf,False
maze,0.05,4,single,7,14,1,[42],42,"[(5, 1)]",495.2752538895022,536.1078185657354,40.83256467623323,495.2752538895022,536.1078185657354,-40.83256467623323,0.0,3.194395431053474,-3.194395431053474,1.9843935032984052,5.194395431053474,-3.2100019277550684,1.3128956034056294,1.025062849402851,0.2878327540027783,2.917133201663091e-11,2.9174884730309714e-11,-3.552713678800501e-15,2.917133201663091e-11,2.9174884730309714e-11,-3.552713678800501e-15,inf,False
maze,0.05,4,single,8,14,1,[64],64,"[(7, 1)]",495.2752538895022,536.9811518990687,41.705898009566454,495.2752538895022,536.9811518990687,-41.705898009566454,0.0,3.1130509369883272,-3.1130509369883272,1.9843935032984052,5.113050936988327,-3.1286574336899218,1.3128956034056294,1.055407603928996,0.2574879994766335,2.917133201663091e-11,2.917133201663091e-11,0.0,2.917133201663091e-11,2.917133201663091e-11,0.0,inf,False
maze,0.05,4,batch_prefix,2,14,2,"[25, 54]",,"[(3, 3), (5, 15)]",495.2752538895022,577.6967108593659,82.4214569698637,495.2752538895022,577.6967108593659,-82.4214569698637,0.0,2.5205066874781368,-2.5205066874781368,1.9843935032984052,4.520506687478137,-2.5361131841797313,1.3128956034056294,0.958106178063603,0.3547894253420264,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,inf,False
maze,0.05,4,batch_prefix,3,14,3,"[25, 42, 54]",,"[(3, 3), (5, 1), (5, 15)]",495.2752538895022,617.6803349804561,122.4050810909539,495.2752538895022,617.6803349804561,-122.4050810909539,0.0,1.8822212395031221,-1.8822212395031221,1.9843935032984052,3.882221239503122,-1.897827736204717,1.3128956034056294,0.958106178063603,0.3547894253420264,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,inf,False
maze,0.05,4,batch_prefix,4,14,4,"[25, 34, 42, 54]",,"[(3, 3), (3, 15), (5, 1), (5, 15)]",495.2752538895022,658.1449873448146,162.86973345531237,495.2752538895022,658.1449873448146,-162.86973345531237,0.0,1.521982057941658,-1.521982057941658,1.9843935032984052,3.521982057941658,-1.5375885546432528,1.3128956034056294,0.958106178063603,0.3547894253420264,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,2.917133201663091e-11,2.858513425962883e-11,5.861977570020827e-13,inf,False
