map,slip,gamma,candidate_kind,candidate_top_fraction,residual_kind,residual_top_fraction,soft_kind,soft_top_fraction,local_horizon,hidden_threshold,soft_threshold,residual_threshold,residual_threshold_mode,compute_struct_distinct,struct_mdl_node_cost_weight,struct_mdl_edge_cost_weight,struct_mdl_exposure_bit_weight,struct_mdl_min_gain,residual_reward_weight,residual_hit_weight,value_scale_task,soft_cost_weight,n_states,n_boundary,n_candidate_boundary,n_pair_options,n_edges_valid,invalid_hidden_count,hidden_mass_total,hidden_mass_max,soft_cost_all_total,soft_cost_valid_total,soft_cost_max,soft_over_threshold_count,model_residual_valid_total,model_residual_max,residual_threshold_metric_valid_total,residual_threshold_metric_max,residual_backup_value_norm_valid_total,residual_backup_value_norm_max,struct_hidden_prob_valid_total,struct_hidden_prob_max,struct_hidden_prob_cvar95,struct_hidden_bits_valid_total,struct_hidden_bits_max,struct_hidden_bits_cvar95,struct_hidden_distinct_valid_total,struct_hidden_distinct_max,struct_hidden_distinct_cvar95,struct_hidden_distinct_bits_valid_total,struct_hidden_distinct_bits_max,struct_hidden_distinct_bits_cvar95,struct_nohit_prob_max,beta_global,l_gamma_row_max,residual_hidden_mass_max,residual_over_threshold_count,feasible,start_value_smdp,start_value_primitive,start_gap,value_gap_max,start_best_option,policy_tv_total,policy_regions_total,policy_tv_mean,policy_regions_mean,target_policy_tv_total,target_policy_regions_total,target_policy_tv_mean,target_policy_regions_mean,occupancy_mass_total,occupancy_struct_hidden_distinct,occupancy_struct_hidden_distinct_bits,occupancy_model_residual,occupancy_soft_cost,hard_split_candidate_state,hard_split_candidate_coord,hard_split_candidate_score,residual_split_candidate_state,residual_split_candidate_coord,residual_split_candidate_score,struct_mdl_split_candidate_state,struct_mdl_split_candidate_coord,struct_mdl_split_gain,struct_mdl_split_benefit,struct_mdl_split_cost,soft_split_candidate_state,soft_split_candidate_coord,soft_split_candidate_score,description_length_proxy,step,proposal_kind,n_proposal_boundary,exact_mdl_split_candidate_state,exact_mdl_split_candidate_coord,exact_mdl_split_gain,exact_mdl_base_bits,exact_mdl_candidate_bits,exact_mdl_candidates_evaluated,rd_split_candidate_state,rd_split_candidate_coord,rd_split_candidate_states,rd_split_candidate_coords,rd_split_batch_size,rd_split_gain,rd_base_rate_bits,rd_candidate_rate_bits,rd_base_objective,rd_candidate_objective,rd_base_violation,rd_candidate_violation,rd_violation_gain,rd_struct_delta,rd_model_delta,rd_value_delta,rd_start_gap_delta,rd_struct_break_even_lambda,rd_candidates_evaluated,split_candidate_state,split_candidate_states,split_candidate_score,split_candidate_source,split_candidate_coord,split_candidate_coords,split_batch_size,stop_reason
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,0.5,raw,True,1.0,0.1,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,2,2,2,2,0,0.0,0.0,6.304422223627169,6.304422223627169,3.334608285737951,2,2.6656279434214607,1.3328148050908424,2.6656279434214607,1.3328148050908424,3.664160671607529,1.8320829680789457,1.9999999999999996,0.9999999999999998,0.9999999999999998,79.7262742772967,39.86313713864835,39.86313713864835,24.034811509162537,12.966122478284957,12.966122478284957,139.31993253081794,76.43104130885013,76.43104130885013,2.220446049250313e-16,0.3431101040032383,21.896413204569914,0.9999999999999998,2,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_001,125.4666666666667,65.0,62.73333333333335,32.5,125.4666666666667,65.0,62.73333333333335,32.5,1.0,11.06868903087758,62.88889122196781,1.332813138330618,3.334608285737951,,,0.0,57,"(5, 19)",1.309842188250752,57,"(5, 19)",6.193625726616286,12.93347572950091,6.739850002884625,63,"(6, 19)",1.017021309114977,71.66338350038197,0,residual,30,,,0.0,0.0,0.0,0,12,"(1, 15)","[12, 16, 26, 37]","[(1, 15), (1, 19), (3, 5), (3, 19)]",4,-152.47874039384308,59.09333333333334,211.57207372717642,59.09333333333334,211.57207372717642,10.966122478284957,5.931050133006551,5.035072345278406,5.035072345278406,0.005617936893186792,2.3803181647963356e-13,2.3803181647963356e-13,30.283326621280555,11,12,"[12, 16, 26, 37]",5.035072345278406,residual_rate_distortion,"(1, 15)","[(1, 15), (1, 19), (3, 5), (3, 19)]",4,continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,0.5,raw,True,1.0,0.1,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,6,6,30,30,0,0.0,0.0,20.53473623663098,20.53473623663098,3.317026914744212,7,20.65568889621652,1.3271952014374313,20.65568889621652,1.3271952014374313,94.12576496170107,5.913812077265296,18.001846248462417,1.0,1.0,656.2803976477395,39.86313713864835,39.86313713864835,64.00433026571059,10.861792479147494,7.931050133006551,1726.3817272887554,174.98744025347193,174.98744025347193,3.3306690738754696e-16,0.9409130429312607,21.615433021899364,1.0,18,True,-23.006540118862628,-23.006540118833655,2.8972380050618085e-11,2.8972380050618085e-11,fb_000_to_005,1882.000000000001,975.0,62.73333333333336,32.5,376.4000000000001,195.0,62.73333333333335,32.5,1.0,10.861792479147494,62.58779945000008,1.3271952014374313,3.317026914744212,,,0.0,57,"(5, 19)",5.17933585676376,28,"(3, 7)",22.461687131169686,30.00153713405431,7.5398500028846245,63,"(6, 19)",5.151898839408847,256.47042513284754,1,residual,30,,,0.0,0.0,0.0,0,5,"(1, 7)","[5, 11, 28, 32]","[(1, 7), (1, 13), (3, 7), (3, 13)]",4,-151.8229841171683,203.1208626153441,354.9438467325124,203.1208626153441,354.9438467325124,5.931050133006551,2.6000658069650013,3.3309843260415493,3.3309843260415493,0.0,-2.3092638912203256e-13,-2.3092638912203256e-13,45.579014866632704,11,5,"[5, 11, 28, 32]",3.3309843260415493,residual_rate_distortion,"(1, 7)","[(1, 7), (1, 13), (3, 7), (3, 13)]",4,continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,0.5,raw,True,1.0,0.1,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,10,10,90,90,0,0.0,0.0,32.247030485723066,32.247030485723066,3.3170269147442126,11,37.51695213776538,1.3271952014374313,37.51695213776538,1.3271952014374313,287.5967821175794,8.390079448226432,30.005538177339982,0.9999999999999998,0.9999999999999998,927.5364933117712,39.86313713864835,39.86313713864835,60.00771592403123,10.861792479147498,4.600065806965001,1589.3945604236778,119.58941155266426,119.58941155265904,7.771561172376096e-16,0.9409300723389595,21.615433021899364,0.9999999999999998,30,True,-23.00654011886286,-23.006540118833655,2.920330643974012e-11,2.920330643974012e-11,fb_000_to_009,5612.400000000001,2907.0,62.36000000000001,32.3,623.6,323.0,62.36,32.3,1.0,10.861792479147498,62.58779945000018,1.3271952014374313,3.3170269147442126,,,0.0,34,"(3, 15)",9.709337369131005,57,"(5, 19)",21.742744357214043,30.082594360098668,8.339850002884624,63,"(6, 19)",9.286776369703372,469.4839826234885,2,residual,30,,,0.0,0.0,0.0,0,35,"(3, 17)","[35, 55, 57]","[(3, 17), (5, 17), (5, 19)]",3,-119.11199563293053,346.49263562068006,465.6046312536106,346.49263562068006,465.6046312536106,2.6000658069650013,0.2329995313935358,2.3670662755714655,2.3670662755714655,0.0,3.552713678800501e-15,3.552713678800501e-15,50.320515678917396,11,35,"[35, 55, 57]",2.3670662755714655,residual_rate_distortion,"(3, 17)","[(3, 17), (5, 17), (5, 19)]",3,continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,0.5,raw,True,1.0,0.1,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,13,13,156,156,0,0.0,0.0,29.587969192983522,29.587969192983522,3.317026914744212,38,41.79952693640463,1.3271952014374313,41.79952693640463,1.3271952014374313,426.3862932360637,8.390079448226432,26.02154489958251,0.9999999999999998,0.9999999999999998,711.7143157767265,39.86313713864835,39.86313713864835,36.05973415618791,10.861792479147494,2.232999531393536,695.849764755323,62.58779945000012,42.704108644442925,7.771561172376096e-16,0.9409300723389595,21.615433021899364,0.9999999999999998,26,True,-23.006540118862855,-23.006540118833655,2.919975372606132e-11,2.919975372606132e-11,fb_000_to_012,9730.400000000001,5040.0,62.374358974358984,32.30769230769231,810.8666666666667,420.0,62.37435897435898,32.30769230769231,1.0,10.861792479147494,62.58779945000012,1.3271952014374313,3.317026914744212,,,0.0,34,"(3, 15)",12.621232917354565,34,"(3, 15)",4.055842872855125,12.99569287573975,8.939850002884624,63,"(6, 19)",13.20077053221499,632.3608294627215,3,residual,30,,,0.0,0.0,0.0,0,4,"(1, 5)",[4],"[(1, 5)]",1,-40.4779775579492,457.797276331553,498.2752538895022,457.797276331553,498.2752538895022,0.2329995313935358,0.0,0.2329995313935358,0.24860602809513055,0.014299598031801919,2.842170943040401e-14,2.842170943040401e-14,162.81977499942224,11,4,[4],0.2329995313935358,residual_rate_distortion,"(1, 5)","[(1, 5)]",1,continue
maze,0.05,0.97,articulation_only,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,1e-06,0.5,raw,True,1.0,0.1,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,14,14,182,182,0,0.0,0.0,31.610001043285067,31.610001043285067,3.31702691056605,41,36.595328400755726,1.3128956034056294,36.595328400755726,1.3128956034056294,433.97538955331464,8.390079448226432,15.00523294689104,0.9999999052963131,0.9999076260151114,250.8817573182927,23.33200416700512,19.832270117744336,25.04003774193515,10.844551080525246,1.9843935032984052,307.83781200752674,62.56270712493491,24.92191842995758,7.771561172376096e-16,0.9409300723389595,21.58510958422026,0.9999999052963131,15,True,-23.006540118862826,-23.006540118833655,2.917133201663091e-11,2.917133201663091e-11,fb_000_to_013,11344.666666666668,5876.0,62.33333333333334,32.285714285714285,872.6666666666666,452.0,62.33333333333333,32.285714285714285,1.0,10.844551080525246,62.56270712493491,1.3128956034056294,3.31702691056605,,,0.0,34,"(3, 15)",13.592367912604496,34,"(3, 15)",4.855842778122316,13.995692781006941,9.139850002884625,63,"(6, 19)",14.217498489743573,686.8386627773741,4,residual,30,,,0.0,0.0,0.0,0,,,[],[],0,-40.83256467623312,495.2752538895022,536.1078185657353,495.2752538895022,536.1078185657353,0.0,1.9089070710902623,-1.9089070710902623,-1.924513567791857,0.3547894253420264,0.0,0.0,inf,11,,[],0.0,none,,[],0,hybrid_threshold
