option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,policy_occupancy,map,slip,step
fb_006_to_009,28,"(3, 7)",80,"(7, 19)",28.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,2
fb_007_to_009,32,"(3, 13)",80,"(7, 19)",18.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,0.9709305972839417,0.9709305972839417,1.7116193305822156,0.8853496307548309,0.9997329796640141,2.5969689613370464,22.080451129737796,8.389506258383252,0.448857213278984,0.9997155651127109,0.371614967996061,23.006540118833655,0.885601526725268,3.813282442491062,3.9993846153846153,2.141538461538462,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,0.9996923076923075,11.666224002802497,34,"(3, 15)",0.9996923076923075,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9996923076923075, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923075,0.9366618143022293,34,"(3, 15)",0.9996923076923075,-4.071310081102526,0.0,maze,0.05,2
fb_008_to_009,37,"(3, 19)",80,"(7, 19)",8.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,2.53560113599604,56,"(5, 18)",0.8499312301181526,1.03788726862319,1.03788726862319,5.059452897544627,0.7849146237459586,0.9997329796640133,5.844367521290586,23.117622678615245,4.677242589205312,0.7065173767420595,0.9996791814677373,0.6509162872707205,23.006540118833655,0.7851665197163958,7.161116009453465,7.999384236453274,2.141538461538462,0.9996923076923075,0.9999999999999999,1.1102230246251565e-16,0.0,0.9996923076923075,11.666224002802497,2.9990767336986877,34.99778419612702,35,"(3, 17)",0.9996923076923075,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.9996923076923075, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.9996922130177601, ""57"": 0.9996922129886201, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923075,0.9366618143022292,35,"(3, 17)",0.9996923076923075,-7.645677016735558,0.0,maze,0.05,2
fb_001_to_000,5,"(1, 7)",0,"(1, 1)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.12941968011703528,0.12941968011703528,0.1332717786640234,0.12275609118383411,0.13275862063522786,0.2560278698478575,2.957464715316105,2.1755875549471413,0.06766557146842829,0.1304648642580134,0.04740406318322011,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.142857142607298,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1028373313056044,0.0,maze,0.05,3
fb_002_to_000,11,"(1, 13)",0,"(1, 1)",16.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,0.1342539153795542,0.1342539153795542,0.3749835417899696,0.11550473829005571,0.1327586206352277,0.4904882800800253,3.032347937175518,0.7927970266776087,0.06766557146842818,0.13853667557210883,0.06094093467935047,23.006540118833655,0.8337484482940049,5.541718390199834,5.999384236628147,6.425933254188179,0.0,0.9999999999999994,5.551115123125783e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-5.916701931989801,0.0,maze,0.05,3
fb_003_to_000,12,"(1, 15)",0,"(1, 1)",22.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.9711350872200049,0.9711350872200049,1.7110132499933082,0.8855844247203395,0.9999999178690272,2.5965976747136477,22.08524684593602,8.390079448226432,0.4486314904569433,0.9999999180233733,0.3714286931904545,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,2.142856534047727,0.9999999052963131,1.0,0.0,0.0,0.9999999052963131,23.33200416700512,0.9999999052963131,23.33200416700512,34,"(3, 15)",0.9999999052963131,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9999999052963131, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999052963131,0.9369148116824458,34,"(3, 15)",0.9999999052963131,-4.073016281680054,0.0,maze,0.05,3
fb_004_to_000,16,"(1, 19)",0,"(1, 1)",26.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-4.071310081102526,0.0,maze,0.05,3
fb_005_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,1.005499316238117,1.005499316238117,3.440055278290989,0.8334965523235676,0.9997329796640136,4.273551830614556,22.61592714823268,5.912857023715107,0.6207560608591194,0.9996978753352372,0.55116930928029,23.006540118833655,0.8337484482940049,5.541718390199834,5.999384236628147,2.141538461538462,0.9996923076923078,1.0,0.0,0.0,0.9996923076923078,11.666224002803538,0.9996923076923078,11.666224002803538,4,"(1, 5)",0.9996923076923078,"{""4"": 0.9996923076923078, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9996923076923078,0.9366618143022293,4,"(1, 5)",0.9996923076923078,-5.916701931989801,0.0,maze,0.05,3
fb_006_to_000,28,"(3, 7)",0,"(1, 1)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_007_to_000,32,"(3, 13)",0,"(1, 1)",18.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485844,0.12910792879485844,0.13209787628420244,0.12250303498064832,0.13245092838196304,0.25460091126485074,2.9504688652453708,2.170441576000199,0.06706956128940197,0.13019591544720238,0.046964725184577595,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.141538461538462,0.00030769230769230765,1.0,0.0,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,34,"(3, 15)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.00030769230769230765, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,34,"(3, 15)",0.00030769230769230765,-2.1028368394210464,0.0,maze,0.05,3
fb_008_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_009_to_000,37,"(3, 19)",0,"(1, 1)",28.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_010_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_011_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,0.0,maze,0.05,3
fb_012_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.1074595724511653,63,"(6, 19)",1.0003087905866592,0.10785071326089683,0.10785071326089683,0.21030307747778565,0.09733555938700755,0.11552245498055308,0.3076386368647932,2.4496575295040905,1.5347494812627995,0.09093902981701509,0.10459184538705794,0.12631447731832718,23.006540118833655,0.9306228322753327,2.3125722574889074,2.596485826635553,2.142197599261311,0.0172361657091019,0.9999999999999998,2.220446049250313e-16,0.0,0.0172361657091019,0.025083327387935606,0.19019764374739817,0.2767673144876104,76,"(7, 15)",0.0172361657091019,"{""4"": 0.0, ""23"": 0.017236164104414593, ""25"": 0.017236164104414593, ""29"": 0.0002971768478666738, ""31"": 0.0002971752713403368, ""34"": 0.0, ""42"": 0.017236164104414607, ""44"": 0.017236164104414604, ""45"": 0.017236164104414618, ""49"": 0.0003023888439371013, ""50"": 0.00029726516004603215, ""54"": 0.017236164104908535, ""64"": 0.017236164104414607, ""68"": 0.017236164104414614, ""69"": 0.016939080327915024, ""75"": 0.016939078751380322, ""76"": 0.0172361657091019}",0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.4291807912352317,0.0,maze,0.05,3
fb_000_to_001,0,"(1, 1)",5,"(1, 7)",10.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,1.4718588106385923e-32,,,0.0,0.9072802230303331,0.9072802230303331,1.4709762731704474,0.8337314093718107,0.9999999999999998,2.304707682542258,20.652251391214733,5.398907366405468,0.26540964849937054,1.0,0.24518062071683958,23.006540118833655,0.8337314093718107,5.542286354272973,6.0000000001749445,4.2837356551141745,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,0.0,0.9999999999999997,39.86313713864835,1.00030788177339,39.86358138650534,4,"(1, 5)",0.9999999999999999,"{""4"": 0.9999999999999999, ""23"": 0.0003077870113791479, ""25"": 9.473284437646814e-08, ""29"": 2.3482978214573623e-39, ""31"": 7.227756344254746e-43, ""34"": 0.0, ""42"": 8.974311803917804e-15, ""44"": 2.915753905092894e-11, ""45"": 8.053827235628672e-29, ""49"": 7.629619621700177e-36, ""50"": 2.2252822212814847e-46, ""54"": 2.223948032561942e-46, ""64"": 2.7621766093929835e-18, ""68"": 2.6166884688557563e-25, ""69"": 7.629619621700176e-36, ""75"": 2.2246211259738803e-46, ""76"": 2.2239478219480597e-46}",0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-5.918907488396211,0.0,maze,0.05,3
fb_002_to_001,11,"(1, 13)",5,"(1, 7)",6.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,0.1342539153795542,0.1342539153795542,0.3749835417899696,0.11550473829005571,0.1327586206352277,0.4904882800800253,3.032347937175518,0.7927970266776087,0.06766557146842818,0.13853667557210883,0.06094093467935047,23.006540118833655,0.8337484482940049,5.541718390199834,5.999384236628147,6.425933254188179,0.0,0.9999999999999994,5.551115123125783e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-5.916701931989801,0.0,maze,0.05,3
fb_003_to_001,12,"(1, 15)",5,"(1, 7)",12.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.9711350872200049,0.9711350872200049,1.7110132499933082,0.8855844247203395,0.9999999178690272,2.5965976747136477,22.08524684593602,8.390079448226432,0.4486314904569433,0.9999999180233733,0.3714286931904545,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,2.142856534047727,0.9999999052963131,1.0,0.0,0.0,0.9999999052963131,23.33200416700512,0.9999999052963131,23.33200416700512,34,"(3, 15)",0.9999999052963131,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9999999052963131, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999052963131,0.9369148116824458,34,"(3, 15)",0.9999999052963131,-4.073016281680054,0.0,maze,0.05,3
fb_004_to_001,16,"(1, 19)",5,"(1, 7)",16.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-4.071310081102526,0.0,maze,0.05,3
fb_005_to_001,26,"(3, 5)",5,"(1, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790343350315,0.12910790343350315,0.13209755926726152,0.12250302547014008,0.13245092838196282,0.2546005847374016,2.95046832942454,2.170440832487033,0.06706938953623161,0.1301959066554452,0.046964593030149084,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.141538461538462,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,4,"(1, 5)",0.00030769230769230765,"{""4"": 0.00030769230769230765, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,4,"(1, 5)",0.00030769230769230765,-2.102837331305605,0.0,maze,0.05,3
fb_006_to_001,28,"(3, 7)",5,"(1, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_007_to_001,32,"(3, 13)",5,"(1, 7)",8.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485844,0.12910792879485844,0.13209787628420244,0.12250303498064832,0.13245092838196304,0.25460091126485074,2.9504688652453708,2.170441576000199,0.06706956128940197,0.13019591544720238,0.046964725184577595,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.141538461538462,0.00030769230769230765,1.0,0.0,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,34,"(3, 15)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.00030769230769230765, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,34,"(3, 15)",0.00030769230769230765,-2.1028368394210464,0.0,maze,0.05,3
fb_008_to_001,35,"(3, 17)",5,"(1, 7)",20.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.1321839080459773,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794872,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384614,0.0,1.0000000000000002,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_009_to_001,37,"(3, 19)",5,"(1, 7)",18.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_010_to_001,55,"(5, 17)",5,"(1, 7)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.016707549502610677,56,"(5, 18)",0.016707549502610677,0.1289014445782849,0.1289014445782849,0.13266552320749847,0.12226816841790997,0.13218390804597718,0.25493369162540847,2.945633045170454,2.167508917200315,0.06737718927070807,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,3
fb_011_to_001,57,"(5, 19)",5,"(1, 7)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.9701628375563625,56,"(5, 18)",0.9523303216488085,0.12890144457828492,0.12890144457828492,0.13266552320749891,0.12226816841790997,0.13218390804597718,0.2549336916254089,2.9456330451704544,2.1675089172003155,0.0673771892707083,0.1299439480279085,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,0.0,maze,0.05,3
