split,method,proposal_kind,proposal_aliases,map_family,map_size,map,maze_seed,topology_seed,goal_variant,map_rows,slip,n_states,teacher_feasible,teacher_boundary,predicted_boundary,selected_states,predicted_extra_count,score_margin,boundary_jaccard,extra_jaccard,extra_precision,extra_recall,exact_boundary_match,count_match,teacher_top_set_size,top_set_hit,top_set_regret,graph_encoding_time_sec,gnn_forward_time_sec,student_selection_time_sec,teacher_selection_time_sec,selection_speedup_vs_teacher
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.0,34,True,"[0, 1, 33]","[0, 1, 33]",[1],1,0.9777164459228516,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.00488720799330622,0.004838197957724333,0.009725405951030552,0.32390135095920414,33.30466127482133
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.0,34,True,"[0, 1, 33]","[0, 1, 2, 33]","[1, 2]",2,1.1243863105773926,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.00488720799330622,0.004838197957724333,0.009725405951030552,0.32390135095920414,33.30466127482133
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.0,34,True,"[0, 1, 33]","[0, 1, 2, 6, 33]","[1, 2, 6]",3,1.6253554821014404,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.00488720799330622,0.004838197957724333,0.009725405951030552,0.32390135095920414,33.30466127482133
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.05,34,True,"[0, 1, 33]","[0, 1, 33]",[1],1,0.7123796939849854,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.006861201021820307,0.0037123189540579915,0.010573519975878298,0.5666436980245635,53.59082872281562
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.05,34,True,"[0, 1, 33]","[0, 1, 2, 33]","[1, 2]",2,0.9108791351318359,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.006861201021820307,0.0037123189540579915,0.010573519975878298,0.5666436980245635,53.59082872281562
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.05,34,True,"[0, 1, 33]","[0, 1, 2, 6, 33]","[1, 2, 6]",3,0.9737431406974792,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.006861201021820307,0.0037123189540579915,0.010573519975878298,0.5666436980245635,53.59082872281562
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.1,34,True,"[0, 1, 33]","[0, 1, 33]",[1],1,0.7957284450531006,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.0061677920166403055,0.003013357985764742,0.009181150002405047,0.6710548930568621,73.09050531590007
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.1,34,True,"[0, 1, 33]","[0, 1, 2, 33]","[1, 2]",2,0.9734604358673096,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.0061677920166403055,0.003013357985764742,0.009181150002405047,0.6710548930568621,73.09050531590007
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed0_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#......G#"", ""#########""]",0.1,34,True,"[0, 1, 33]","[0, 1, 2, 6, 33]","[1, 2, 6]",3,0.4088371992111206,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.0061677920166403055,0.003013357985764742,0.009181150002405047,0.6710548930568621,73.09050531590007
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.0,34,True,"[0, 1, 31]","[0, 1, 31]",[1],1,1.0035271644592285,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.004600660060532391,0.005191470962017775,0.009792131022550166,0.34971107996534556,35.71348046303717
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.0,34,True,"[0, 1, 31]","[0, 1, 2, 31]","[1, 2]",2,1.1570687294006348,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.004600660060532391,0.005191470962017775,0.009792131022550166,0.34971107996534556,35.71348046303717
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.0,34,True,"[0, 1, 31]","[0, 1, 2, 6, 31]","[1, 2, 6]",3,0.9546175003051758,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.004600660060532391,0.005191470962017775,0.009792131022550166,0.34971107996534556,35.71348046303717
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.05,34,True,"[0, 1, 31]","[0, 1, 31]",[1],1,0.7356934547424316,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.005008126958273351,0.0050348949152976274,0.010043021873570979,0.5660845009842888,56.365953207170215
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.05,34,True,"[0, 1, 31]","[0, 1, 2, 31]","[1, 2]",2,0.9379925727844238,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.005008126958273351,0.0050348949152976274,0.010043021873570979,0.5660845009842888,56.365953207170215
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.05,34,True,"[0, 1, 31]","[0, 1, 2, 6, 31]","[1, 2, 6]",3,0.5676398873329163,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.005008126958273351,0.0050348949152976274,0.010043021873570979,0.5660845009842888,56.365953207170215
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.1,34,True,"[0, 1, 31]","[0, 1, 31]",[1],1,0.8158855438232422,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.005392557941377163,0.005935784080065787,0.01132834202144295,0.6758305629482493,59.65838263613489
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.1,34,True,"[0, 1, 31]","[0, 1, 2, 31]","[1, 2]",2,0.9943636059761047,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.005392557941377163,0.005935784080065787,0.01132834202144295,0.6758305629482493,59.65838263613489
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed0_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""###.#.#.#"", ""#.#.....#"", ""#...###.#"", ""#.#.....#"", ""#.#####.#"", ""#....G..#"", ""#########""]",0.1,34,True,"[0, 1, 31]","[0, 1, 2, 6, 31]","[1, 2, 6]",3,0.18715757131576538,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.005392557941377163,0.005935784080065787,0.01132834202144295,0.6758305629482493,59.65838263613489
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.0,34,True,"[0, 1, 33]","[0, 1, 33]",[1],1,0.9456820487976074,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.004091448965482414,0.004763728007674217,0.008855176973156631,0.35520470107439905,40.11265976401804
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.0,34,True,"[0, 1, 33]","[0, 1, 2, 33]","[1, 2]",2,1.131086140871048,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.004091448965482414,0.004763728007674217,0.008855176973156631,0.35520470107439905,40.11265976401804
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.0,34,True,"[0, 1, 33]","[0, 1, 2, 6, 33]","[1, 2, 6]",3,0.43886488676071167,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.004091448965482414,0.004763728007674217,0.008855176973156631,0.35520470107439905,40.11265976401804
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.05,34,True,"[0, 1, 33]","[0, 1, 33]",[1],1,0.6918001174926758,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.005958897061645985,0.004574178019538522,0.010533075081184506,0.5871198209933937,55.74059013802915
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.05,34,True,"[0, 1, 33]","[0, 1, 2, 33]","[1, 2]",2,0.9852321147918701,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.005958897061645985,0.004574178019538522,0.010533075081184506,0.5871198209933937,55.74059013802915
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.05,34,True,"[0, 1, 33]","[0, 1, 2, 6, 33]","[1, 2, 6]",3,0.30207180976867676,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.005958897061645985,0.004574178019538522,0.010533075081184506,0.5871198209933937,55.74059013802915
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.1,34,True,"[0, 1, 33]","[0, 1, 33]",[1],1,0.7655336856842041,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.0050698790000751615,0.004543802002444863,0.009613681002520025,0.7261987109668553,75.53804945020514
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.1,34,True,"[0, 1, 33]","[0, 1, 2, 33]","[1, 2]",2,1.0311339497566223,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.0050698790000751615,0.004543802002444863,0.009613681002520025,0.7261987109668553,75.53804945020514
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed1_goal0,1,1,0,"[""#########"", ""#S..#...#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#G#"", ""#########""]",0.1,34,True,"[0, 1, 33]","[0, 1, 2, 6, 33]","[1, 2, 6]",3,0.03498256206512451,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.0050698790000751615,0.004543802002444863,0.009613681002520025,0.7261987109668553,75.53804945020514
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.0,34,True,"[0, 1, 5]","[0, 1, 5]",[1],1,0.9428086280822754,1.0,1.0,1.0,1.0,True,True,3,True,0.0,0.004045541980303824,0.003931162063963711,0.007976704044267535,0.36307758500333875,45.51724408833555
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.0,34,True,"[0, 1, 5]","[0, 1, 2, 5]","[1, 2]",2,1.116835117340088,0.75,0.5,0.5,1.0,False,False,3,True,0.0,0.004045541980303824,0.003931162063963711,0.007976704044267535,0.36307758500333875,45.51724408833555
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.0,34,True,"[0, 1, 5]","[0, 1, 2, 5, 6]","[1, 2, 6]",3,1.484724760055542,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,3,True,0.0,0.004045541980303824,0.003931162063963711,0.007976704044267535,0.36307758500333875,45.51724408833555
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.05,34,True,"[0, 1, 5]","[0, 1, 5]",[1],1,0.6887421607971191,1.0,1.0,1.0,1.0,True,True,3,True,0.0,0.0061257180059328675,0.004939200007356703,0.01106491801328957,0.6146083530038595,55.54567618717837
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.05,34,True,"[0, 1, 5]","[0, 1, 2, 5]","[1, 2]",2,0.9679372310638428,0.75,0.5,0.5,1.0,False,False,3,True,0.0,0.0061257180059328675,0.004939200007356703,0.01106491801328957,0.6146083530038595,55.54567618717837
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.05,34,True,"[0, 1, 5]","[0, 1, 2, 5, 6]","[1, 2, 6]",3,0.49352365732192993,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,3,True,0.0,0.0061257180059328675,0.004939200007356703,0.01106491801328957,0.6146083530038595,55.54567618717837
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.1,34,True,"[0, 1, 5]","[0, 1, 5]",[1],1,0.7590432167053223,1.0,1.0,1.0,1.0,True,True,3,True,0.0,0.00584867806173861,0.004273772006854415,0.010122450068593025,0.7198120359098539,71.110455574705
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.1,34,True,"[0, 1, 5]","[0, 1, 2, 5]","[1, 2]",2,1.0101320147514343,0.75,0.5,0.5,1.0,False,False,3,True,0.0,0.00584867806173861,0.004273772006854415,0.010122450068593025,0.7198120359098539,71.110455574705
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed1_goal1,1,1,1,"[""#########"", ""#S..#..G#"", ""###.#..##"", ""#.#.#...#"", ""#.#.#.#.#"", ""#.#.#...#"", ""#.#...#.#"", ""#.....#.#"", ""#########""]",0.1,34,True,"[0, 1, 5]","[0, 1, 2, 5, 6]","[1, 2, 6]",3,0.38523876667022705,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,3,True,0.0,0.00584867806173861,0.004273772006854415,0.010122450068593025,0.7198120359098539,71.110455574705
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.0,34,True,"[0, 6, 33]","[0, 6, 33]",[6],1,1.0350086688995361,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.004570182994939387,0.003097658045589924,0.007667841040529311,0.3609252799069509,47.07000027768393
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.0,34,True,"[0, 6, 33]","[0, 6, 9, 33]","[6, 9]",2,1.0856549143791199,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.004570182994939387,0.003097658045589924,0.007667841040529311,0.3609252799069509,47.07000027768393
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.0,34,True,"[0, 6, 33]","[0, 6, 9, 10, 33]","[6, 9, 10]",3,0.8429722785949707,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.004570182994939387,0.003097658045589924,0.007667841040529311,0.3609252799069509,47.07000027768393
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.05,34,True,"[0, 6, 33]","[0, 6, 33]",[6],1,0.8434345722198486,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.0050617849919945,0.005358154070563614,0.010419939062558115,0.5482870799023658,52.61902940224684
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.05,34,True,"[0, 6, 33]","[0, 6, 9, 33]","[6, 9]",2,0.891521692276001,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.0050617849919945,0.005358154070563614,0.010419939062558115,0.5482870799023658,52.61902940224684
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.05,34,True,"[0, 6, 33]","[0, 6, 9, 10, 33]","[6, 9, 10]",3,0.45183223485946655,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.0050617849919945,0.005358154070563614,0.010419939062558115,0.5482870799023658,52.61902940224684
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.1,34,True,"[0, 6, 33]","[0, 6, 33]",[6],1,0.9211421012878418,1.0,1.0,1.0,1.0,True,True,2,True,0.0,0.004351287032477558,0.00514283508528024,0.009494122117757797,0.7020456519676372,73.94529407353332
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.1,34,True,"[0, 6, 33]","[0, 6, 9, 33]","[6, 9]",2,0.9087635278701782,0.75,0.5,0.5,1.0,False,False,2,True,0.0,0.004351287032477558,0.00514283508528024,0.009494122117757797,0.7020456519676372,73.94529407353332
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed2_goal0,2,2,0,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#.#...#.#"", ""#.#..##.#"", ""#......G#"", ""#########""]",0.1,34,True,"[0, 6, 33]","[0, 6, 9, 10, 33]","[6, 9, 10]",3,0.04015648365020752,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,2,True,0.0,0.004351287032477558,0.00514283508528024,0.009494122117757797,0.7020456519676372,73.94529407353332
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed2_goal1,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]",0.0,34,True,"[0, 6, 18]","[0, 6, 18]",[6],1,1.026883840560913,1.0,1.0,1.0,1.0,True,True,3,True,0.0,0.004249098943546414,0.005319723975844681,0.009568822919391096,0.3946077419677749,41.2389010949411
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed2_goal1,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]",0.0,34,True,"[0, 6, 18]","[0, 6, 18, 23]","[6, 23]",2,0.030033111572265625,0.75,0.5,0.5,1.0,False,False,3,True,0.0,0.004249098943546414,0.005319723975844681,0.009568822919391096,0.3946077419677749,41.2389010949411
train,constraint_candidate_top3,top3,"[""top3""]",braid_maze,9,braid_maze_9_seed2_goal1,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]",0.0,34,True,"[0, 6, 18]","[0, 6, 9, 18, 23]","[6, 9, 23]",3,1.1248010098934174,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,3,True,0.0,0.004249098943546414,0.005319723975844681,0.009568822919391096,0.3946077419677749,41.2389010949411
train,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,9,braid_maze_9_seed2_goal1,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]",0.05,34,True,"[0, 6, 18]","[0, 6, 18]",[6],1,0.7256333827972412,1.0,1.0,1.0,1.0,True,True,3,True,0.0,0.004251411068253219,0.005232439958490431,0.00948385102674365,0.6370475229341537,67.17181882525718
train,constraint_candidate_top2,top2,"[""top2""]",braid_maze,9,braid_maze_9_seed2_goal1,2,2,1,"[""#########"", ""#S#.....#"", ""#.###.#.#"", ""#.....#.#"", ""####..#.#"", ""#G#...#.#"", ""#.#..##.#"", ""#.......#"", ""#########""]",0.05,34,True,"[0, 6, 18]","[0, 6, 18, 23]","[6, 23]",2,0.13405466079711914,0.75,0.5,0.5,1.0,False,False,3,True,0.0,0.004251411068253219,0.005232439958490431,0.00948385102674365,0.6370475229341537,67.17181882525718
