split,method,proposal_kind,proposal_aliases,map_family,map_size,map,maze_seed,topology_seed,goal_variant,map_rows,slip,n_states,teacher_feasible,teacher_boundary,predicted_boundary,selected_states,predicted_extra_count,score_margin,boundary_jaccard,extra_jaccard,extra_precision,extra_recall,exact_boundary_match,count_match,teacher_top_set_size,top_set_hit,top_set_regret,graph_encoding_time_sec,gnn_forward_time_sec,student_selection_time_sec,teacher_selection_time_sec,selection_speedup_vs_teacher
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.0,108,True,"[0, 2, 107]","[0, 1, 107]",[1],1,0.0011394023895263672,0.5,0.0,0.0,0.0,False,True,4,False,1.0,0.0196898749563843,0.013297823956236243,0.032987698912620544,1.8785813399590552,56.947935196545075
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.0,108,True,"[0, 2, 107]","[0, 1, 96, 107]","[1, 96]",2,0.16311746835708618,0.4,0.0,0.0,0.0,False,False,4,False,1.0,0.0196898749563843,0.013297823956236243,0.032987698912620544,1.8785813399590552,56.947935196545075
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.0,108,True,"[0, 2, 107]","[0, 1, 13, 96, 107]","[1, 13, 96]",3,0.05642282962799072,0.3333333333333333,0.0,0.0,0.0,False,False,4,False,1.0,0.0196898749563843,0.013297823956236243,0.032987698912620544,1.8785813399590552,56.947935196545075
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.05,108,False,"[0, 91, 107]","[0, 96, 107]",[96],1,0.059409379959106445,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.021740417927503586,0.002036874066106975,0.02377729199361056,16.987265704898164,714.4323125384919
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.05,108,False,"[0, 91, 107]","[0, 2, 96, 107]","[2, 96]",2,0.013804912567138672,0.4,0.0,0.0,0.0,False,False,1,False,0.04707658290863037,0.021740417927503586,0.002036874066106975,0.02377729199361056,16.987265704898164,714.4323125384919
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.05,108,False,"[0, 91, 107]","[0, 1, 2, 96, 107]","[1, 2, 96]",3,0.28092241287231445,0.3333333333333333,0.0,0.0,0.0,False,False,1,False,0.04707658290863037,0.021740417927503586,0.002036874066106975,0.02377729199361056,16.987265704898164,714.4323125384919
test,constraint_candidate_nearest_start,nearest_start,"[""nearest_start""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.05,108,False,"[0, 91, 107]","[0, 1, 107]",[1],1,0.0,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.021740417927503586,0.002036874066106975,0.02377729199361056,16.987265704898164,714.4323125384919
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.1,108,False,"[0, 91, 107]","[0, 96, 107]",[96],1,0.052408695220947266,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.02517421101219952,0.0032162469578906894,0.02839045797009021,19.224794500041753,677.1568996983202
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.1,108,False,"[0, 91, 107]","[0, 1, 96, 107]","[1, 96]",2,0.21128225326538086,0.4,0.0,0.0,0.0,False,False,1,False,1.0,0.02517421101219952,0.0032162469578906894,0.02839045797009021,19.224794500041753,677.1568996983202
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.1,108,False,"[0, 91, 107]","[0, 1, 13, 96, 107]","[1, 13, 96]",3,0.04967808723449707,0.3333333333333333,0.0,0.0,0.0,False,False,1,False,1.0,0.02517421101219952,0.0032162469578906894,0.02839045797009021,19.224794500041753,677.1568996983202
test,constraint_candidate_nearest_start,nearest_start,"[""nearest_start""]",braid_maze,15,braid_maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.1,108,False,"[0, 91, 107]","[0, 1, 107]",[1],1,0.0,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.02517421101219952,0.0032162469578906894,0.02839045797009021,19.224794500041753,677.1568996983202
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.0,108,True,"[0, 17, 104]","[0, 1, 104]",[1],1,0.13898777961730957,0.5,0.0,0.0,0.0,False,True,3,False,1.0,0.014270284911617637,0.002894753939472139,0.017165038851089776,1.904451278038323,110.94943009216743
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.0,108,True,"[0, 17, 104]","[0, 1, 13, 104]","[1, 13]",2,0.08350712060928345,0.4,0.0,0.0,0.0,False,False,3,False,1.0,0.014270284911617637,0.002894753939472139,0.017165038851089776,1.904451278038323,110.94943009216743
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.0,108,True,"[0, 17, 104]","[0, 1, 2, 13, 104]","[1, 2, 13]",3,0.258803129196167,0.3333333333333333,0.0,0.0,0.0,False,False,3,False,1.0,0.014270284911617637,0.002894753939472139,0.017165038851089776,1.904451278038323,110.94943009216743
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.05,108,False,"[0, 17, 102, 104]","[0, 2, 104]",[2],1,0.011862039566040039,0.4,0.0,0.0,0.0,False,False,1,False,0.433447003364563,0.0315557150170207,0.0024509530048817396,0.03400666802190244,16.953891991986893,498.54610810643123
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.05,108,False,"[0, 17, 102, 104]","[0, 1, 2, 104]","[1, 2]",2,0.1999683380126953,0.3333333333333333,0.0,0.0,0.0,False,True,1,False,0.433447003364563,0.0315557150170207,0.0024509530048817396,0.03400666802190244,16.953891991986893,498.54610810643123
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.05,108,False,"[0, 17, 102, 104]","[0, 1, 2, 103, 104]","[1, 2, 103]",3,0.035848379135131836,0.2857142857142857,0.0,0.0,0.0,False,False,1,False,0.433447003364563,0.0315557150170207,0.0024509530048817396,0.03400666802190244,16.953891991986893,498.54610810643123
test,constraint_candidate_nearest_start,nearest_start,"[""nearest_start""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.05,108,False,"[0, 17, 102, 104]","[0, 1, 104]",[1],1,0.0,0.4,0.0,0.0,0.0,False,False,1,False,1.0,0.0315557150170207,0.0024509530048817396,0.03400666802190244,16.953891991986893,498.54610810643123
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.1,108,False,"[0, 2, 9, 17, 102, 104]","[0, 1, 104]",[1],1,0.15378165245056152,0.2857142857142857,0.0,0.0,0.0,False,False,1,False,1.0,0.02232350397389382,0.0054495109943673015,0.027773014968261123,19.894186849007383,716.3135465034088
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.1,108,False,"[0, 2, 9, 17, 102, 104]","[0, 1, 103, 104]","[1, 103]",2,0.027262210845947266,0.25,0.0,0.0,0.0,False,False,1,False,1.0,0.02232350397389382,0.0054495109943673015,0.027773014968261123,19.894186849007383,716.3135465034088
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.1,108,False,"[0, 2, 9, 17, 102, 104]","[0, 1, 13, 103, 104]","[1, 13, 103]",3,0.08160161972045898,0.2222222222222222,0.0,0.0,0.0,False,False,1,False,1.0,0.02232350397389382,0.0054495109943673015,0.027773014968261123,19.894186849007383,716.3135465034088
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.0,107,True,"[0, 58, 106]","[0, 11, 106]",[11],1,0.041580915451049805,0.5,0.0,0.0,0.0,False,True,4,False,1.0,0.0197495489846915,0.0045874189818277955,0.024336967966519296,1.650517012923956,67.81933621290027
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.0,107,True,"[0, 58, 106]","[0, 1, 11, 106]","[1, 11]",2,0.9995919466018677,0.4,0.0,0.0,0.0,False,False,4,False,1.0,0.0197495489846915,0.0045874189818277955,0.024336967966519296,1.650517012923956,67.81933621290027
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.0,107,True,"[0, 58, 106]","[0, 1, 2, 11, 106]","[1, 2, 11]",3,0.04841208457946777,0.3333333333333333,0.0,0.0,0.0,False,False,4,False,1.0,0.0197495489846915,0.0045874189818277955,0.024336967966519296,1.650517012923956,67.81933621290027
test,constraint_candidate_nearest_start,nearest_start,"[""nearest_start""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.0,107,True,"[0, 58, 106]","[0, 1, 106]",[1],1,0.0,0.5,0.0,0.0,0.0,False,True,4,False,1.0,0.0197495489846915,0.0045874189818277955,0.024336967966519296,1.650517012923956,67.81933621290027
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.05,107,False,"[0, 74, 106]","[0, 1, 106]",[1],1,0.06314516067504883,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.02339485299307853,0.003774304990656674,0.027169157983735204,15.493512040935457,570.2610309164029
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.05,107,False,"[0, 74, 106]","[0, 1, 11, 106]","[1, 11]",2,0.7320666313171387,0.4,0.0,0.0,0.0,False,False,1,False,1.0,0.02339485299307853,0.003774304990656674,0.027169157983735204,15.493512040935457,570.2610309164029
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.05,107,False,"[0, 74, 106]","[0, 1, 2, 11, 106]","[1, 2, 11]",3,0.13880616426467896,0.3333333333333333,0.0,0.0,0.0,False,False,1,False,1.0,0.02339485299307853,0.003774304990656674,0.027169157983735204,15.493512040935457,570.2610309164029
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.1,107,True,"[0, 58, 80, 82, 102, 106]","[0, 1, 106]",[1],1,0.08729386329650879,0.2857142857142857,0.0,0.0,0.0,False,False,1,False,1.0,0.026343445060774684,0.004303526016883552,0.030646971077658236,14.03549617191311,457.97335522481836
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.1,107,True,"[0, 58, 80, 82, 102, 106]","[0, 1, 11, 106]","[1, 11]",2,0.6587966084480286,0.25,0.0,0.0,0.0,False,False,1,False,1.0,0.026343445060774684,0.004303526016883552,0.030646971077658236,14.03549617191311,457.97335522481836
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.1,107,True,"[0, 58, 80, 82, 102, 106]","[0, 1, 11, 105, 106]","[1, 11, 105]",3,0.012199044227600098,0.2222222222222222,0.0,0.0,0.0,False,False,1,False,1.0,0.026343445060774684,0.004303526016883552,0.030646971077658236,14.03549617191311,457.97335522481836
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1""]",braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.0,107,True,"[0, 78, 87]","[0, 11, 87]",[11],1,0.022785663604736328,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.019039124017581344,0.0061312459874898195,0.025170370005071163,1.8026902040001005,71.61953533606801
test,constraint_candidate_top2,top2,"[""top2""]",braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.0,107,True,"[0, 78, 87]","[0, 1, 11, 87]","[1, 11]",2,0.19715815782546997,0.4,0.0,0.0,0.0,False,False,1,False,1.0,0.019039124017581344,0.0061312459874898195,0.025170370005071163,1.8026902040001005,71.61953533606801
test,constraint_candidate_top3,top3,"[""top3""]",braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.0,107,True,"[0, 78, 87]","[0, 1, 11, 78, 87]","[1, 11, 78]",3,0.8061750829219818,0.6,0.3333333333333333,0.3333333333333333,1.0,False,False,1,True,0.0,0.019039124017581344,0.0061312459874898195,0.025170370005071163,1.8026902040001005,71.61953533606801
test,constraint_candidate_nearest_start,nearest_start,"[""nearest_start""]",braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.0,107,True,"[0, 78, 87]","[0, 1, 87]",[1],1,0.0,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.019039124017581344,0.0061312459874898195,0.025170370005071163,1.8026902040001005,71.61953533606801
test,constraint_candidate_learned_count,learned_count,"[""learned_count"", ""top1"", ""nearest_start""]",braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.05,107,True,"[0, 78, 87]","[0, 1, 87]",[1],1,0.06435084342956543,0.5,0.0,0.0,0.0,False,True,1,False,1.0,0.021395199932157993,0.006735367001965642,0.028130566934123635,2.81024308106862,99.89998024745351
