map_family,map_size,map,slip,method,top_k,proposal_backend,refine_mode,final_first_hit_mode,n_states,n_basis,n_boundary,state_compression_ratio,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,selection_time_sec,proposal_time_sec,refine_time_sec,diagnostic_operator_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,candidate_score_time_sec,exact_refine_calls,surrogate_topk_recall,surrogate_topk_recall_hits,surrogate_topk_recall_steps,kernel_time_sec,smdp_solve_time_sec,upfront_time_sec,compressed_total_time_sec,full_vi_time_sec,planning_speedup,total_speedup,break_even_tasks,start_gap,value_gap_max,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,boundary
maze,13,maze_13,0.0,surrogate_topk_exact_refine,1,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,5.952122550981585,0.5410828159656376,5.411039735015947,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.052639632020145655,0.0026875160401687026,6.004762183001731,6.007449699041899,0.05461291503161192,20.320963378579023,0.009090865137051731,116,7.105427357601002e-15,7.105427357601002e-15,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_exact_refine,2,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,7.613370371982455,0.554259889991954,7.059110481990501,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.07796498498646542,0.002698702970519662,7.691335356968921,7.69403405993944,0.05548000102862716,20.558024219295216,0.007210781833875042,146,7.105427357601002e-15,7.105427357601002e-15,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_exact_refine,4,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,10.633649197989143,0.5440456860233098,10.089603511965834,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.060260808968450874,0.0025595290353521705,10.693910006957594,10.696469535992946,0.054289821011479944,21.21086350716475,0.005075489705159082,207,7.105427357601002e-15,7.105427357601002e-15,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_exact_refine,8,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,16.525939197978005,0.5338400620385073,15.992099135939498,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.07295714895008132,0.002380977035500109,16.598896346928086,16.601277323963586,0.04931054398184642,20.71021401997229,0.0029702861424203615,354,7.105427357601002e-15,7.105427357601002e-15,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_exact_refine,16,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,29.65519898600178,0.5438031060039066,29.111395879997872,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.0737324680085294,0.0026011039735749364,29.728931454010308,29.731532557983883,0.05444340402027592,20.93088341464849,0.0018311670921805911,574,7.105427357601002e-15,7.105427357601002e-15,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,5.90762278001057,0.542981184029486,5.364641595981084,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.04040206695208326,0.002458726055920124,5.948024846962653,5.950483573018573,0.054307859973050654,22.08780430918203,0.009126629677510606,115,7.105427357601002e-15,7.105427357601002e-15,22,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,7.4077231690171175,0.537579363968689,6.8701438050484285,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.041578666015993804,0.002517518005333841,7.449301835033111,7.451819353038445,0.05355947895441204,21.274715350967142,0.007187436573133434,146,7.105427357601002e-15,7.105427357601002e-15,22,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,10.559597496059723,0.5374681560206227,10.0221293400391,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.041223820007871836,0.00245736597571522,10.600821316067595,10.60327868204331,0.05384456500178203,21.911496103509975,0.005078105236729087,207,7.105427357601002e-15,7.105427357601002e-15,22,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,16.881304252019618,0.54890841699671,16.332395835022908,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.04032307700254023,0.002400060009676963,16.921627329022158,16.924027389031835,0.05337766598677263,22.24013806802981,0.0031539576697545263,332,7.105427357601002e-15,7.105427357601002e-15,22,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.0,surrogate_topk_certified_refine,16,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,28.14120441407431,0.4976701690466143,27.643534245027695,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.03841749898856506,0.0022652039770036936,28.179621913062874,28.181887117039878,0.05311503499979153,23.448234922335615,0.0018847224381817957,555,7.105427357601002e-15,7.105427357601002e-15,22,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_exact_refine,1,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,8.394695821974892,0.8621025329921395,7.532593288982753,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.09749874100089073,0.0036436820519156754,8.492194562975783,8.495838245027699,0.09912147995783016,27.20365787835873,0.01166706299002836,89,1.9753088054130785e-12,1.9753088054130785e-12,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_exact_refine,2,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,10.746245584974531,0.8500404650112614,9.89620511996327,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.07107350003207102,0.0036431149928830564,10.817319085006602,10.820962199999485,0.09945686795981601,27.29995296720203,0.009191129783247995,113,1.9753088054130785e-12,1.9753088054130785e-12,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_exact_refine,4,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,15.761917404946871,0.8522184650064446,14.909698939940426,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.06787086295662448,0.003777125966735184,15.829788267903496,15.83356539387023,0.09861217200523242,26.107726581983535,0.006228045898203629,167,1.9753088054130785e-12,1.9753088054130785e-12,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_exact_refine,8,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,25.693820368032902,0.8474208710249513,24.84639949700795,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.09009907598374411,0.0036908939946442842,25.783919444016647,25.78761033801129,0.09781838295748457,26.502625949004525,0.0037932317758539624,274,1.9753088054130785e-12,1.9753088054130785e-12,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_exact_refine,16,insertion_score,exact,exact,71,33,3,23.666666666666668,True,3,0.0,0.0,45.388900368940085,0.8469222919666208,44.541978076973464,0.0,0.0,0.0,0.0,0.0,18,,0,0,0.08536702900892124,0.0036694249720312655,45.474267397949006,45.47793682292104,0.09723117400426418,26.497659645685683,0.002137985599101746,487,1.9753088054130785e-12,1.9753088054130785e-12,0,0.0,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_certified_refine,1,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,7.972503793018404,0.8312974850414321,7.141206307976972,0.0,0.0,0.0,0.0,0.0,3,,0,0,0.05648798099718988,0.003250645997468382,8.028991774015594,8.032242420013063,0.097308790020179,29.935215983519438,0.012114772554389705,86,2.732578465725055e-07,2.732578465725055e-07,41,7.729836127260323e-07,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_certified_refine,2,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,10.725511444965377,0.8494622189900838,9.876049225975294,0.0,0.0,0.0,0.0,0.0,4,,0,0,0.07143851096043363,0.004346510977484286,10.796949955925811,10.801296466903295,0.09950492600910366,22.893057563769467,0.009212313199068359,114,2.732578465725055e-07,2.732578465725055e-07,41,7.729836127260323e-07,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,15.736188096925616,0.8541512679657899,14.882036828959826,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.07068467000499368,0.0036708550178445876,15.80687276693061,15.810543621948455,0.09955101402010769,27.119298783573576,0.006296495326189123,165,2.732578465725055e-07,2.732578465725055e-07,41,7.729836127260323e-07,feasible,"[0, 9, 70]"
maze,13,maze_13,0.05,surrogate_topk_certified_refine,8,insertion_score,certified_adaptive_green,adaptive,71,33,3,23.666666666666668,True,3,0.0,0.0,25.778899558004923,0.8539979539928026,24.92490160401212,0.0,0.0,0.0,0.0,0.0,10,,0,0,0.06287752400385216,0.00354070303728804,25.841777082008775,25.845317785046063,0.0989009749609977,27.932581162398115,0.003826649599883085,271,2.732578465725055e-07,2.732578465725055e-07,41,7.729836127260323e-07,feasible,"[0, 9, 70]"
