map_family,map_size,map,slip,method,n_states,n_boundary,state_compression_ratio,boundary,iterative_candidate_recompute,selection_time_sec,final_kernel_time_sec,graph_solve_time_sec,total_time_sec,sparse_vi_time_sec,operator_speedup_vs_sparse_vi,planning_speedup_vs_sparse_vi,total_speedup_vs_sparse_vi,start_gap,normalized_start_gap,value_gap_max,normalized_value_gap_max,D_occ,D_model,D_audit_cvar95,error,timestamp,candidate_universe_time_sec,probe_build_time_sec,green_message_passing_time_sec,operator_apply_time_sec,threshold_time_sec,total_operator_time_sec,n_probe_anchors,n_operator_selected,probe_anchors,selected_states,selection_reasons,operator_used_steps_max,operator_frontier_max,operator_message_passing_sparse
random_maze,11,random_maze_11_seed4,0.0,one_shot_rd_t0p75,49,10,4.9,"[0, 2, 3, 5, 12, 14, 21, 25, 31, 48]",False,0.013463980983942747,0.19717965403106064,0.015102949924767017,0.2257465849397704,0.001511274022050202,0.11224570384142399,0.10006482373168003,0.006694559842193903,0.0,0.0,3.552713678800501e-15,1.8574506752829773e-16,2.0,0.9529924437082025,2.0,,2026-07-10T21:54:32,0.001191253075376153,0.0021349710877984762,0.002966659958474338,0.007007085019722581,0.00012803706340491772,0.013463980983942747,2,8,"[0, 48]","[2, 3, 5, 12, 14, 21, 25, 31]","{""2"": [""control"", ""flow"", ""topology""], ""3"": [""control"", ""flow"", ""topology""], ""5"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""14"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""]}",38,0.0,True
random_maze,15,random_maze_15_seed10,0.0,one_shot_rd_t0p75,97,12,8.083333333333334,"[0, 2, 31, 33, 44, 48, 57, 59, 71, 73, 85, 96]",False,0.024678435060195625,0.5196967329829931,0.054057092987932265,0.598432261031121,0.0034745250595733523,0.14079195261361965,0.06427510003819494,0.005806045706136592,3.552713678800501e-15,1.2195104146039897e-16,7.105427357601002e-15,2.4390208292079793e-16,10.0,1.054512236916143,10.0,,2026-07-10T21:54:33,0.002788544981740415,0.00371823797468096,0.0058086629724130034,0.012173849972896278,0.00015052896924316883,0.024678435060195625,2,10,"[0, 96]","[2, 31, 33, 44, 48, 57, 59, 71, 73, 85]","{""2"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""44"": [""control"", ""flow"", ""green"", ""topology""], ""48"": [""control"", ""flow"", ""topology""], ""57"": [""control"", ""flow"", ""topology""], ""59"": [""control"", ""flow"", ""topology""], ""71"": [""control"", ""flow"", ""topology""], ""73"": [""control"", ""flow"", ""topology""], ""85"": [""control"", ""flow"", ""topology""]}",78,0.0,True
random_maze,11,random_maze_11_seed4,0.05,one_shot_rd_t0p15,49,12,4.083333333333333,"[0, 2, 3, 5, 12, 14, 21, 25, 31, 35, 46, 48]",False,0.014425923931412399,0.21075138601008803,0.030707534053362906,0.25588484399486333,0.0026522199623286724,0.18385095990652445,0.08637033366859417,0.010364896650080275,1.5894367990654246e-06,7.968536640095168e-08,1.5894367990654246e-06,7.968536640095168e-08,2.91478480933286e-11,1.4295959639688225,2.913888626093677e-11,,2026-07-10T21:54:25,0.0012028670171275735,0.00213486491702497,0.004035715013742447,0.006860064924694598,0.0001567410072311759,0.014425923931412399,2,10,"[0, 48]","[2, 3, 5, 12, 14, 21, 25, 31, 35, 46]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""3"": [""control"", ""flow"", ""topology""], ""5"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""14"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""35"": [""control"", ""flow"", ""topology""], ""46"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""]}",55,9.564769423754557e-07,True
random_maze,15,random_maze_15_seed10,0.05,one_shot_rd_t0p15,97,20,4.85,"[0, 2, 21, 31, 33, 44, 48, 50, 52, 57, 59, 60, 64, 71, 73, 74, 80, 85, 95, 96]",False,0.025186378974467516,1.7113248669775203,0.21674600010737777,1.9532572460593656,0.00493405107408762,0.19590156564742686,0.02276420820519525,0.0025260631102441374,3.67493212038994e-06,1.23731524615892e-07,3.7346014067907163e-06,1.257405336362619e-07,2.000306809543025,3.4486318309103714,2.0003076309980172,,2026-07-10T21:54:27,0.0017750670667737722,0.003731293953023851,0.007211306015960872,0.012235505040735006,0.00019645097199827433,0.025186378974467516,2,18,"[0, 96]","[2, 21, 31, 33, 44, 48, 50, 52, 57, 59, 60, 64, 71, 73, 74, 80, 85, 95]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""44"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""48"": [""control"", ""flow"", ""topology""], ""50"": [""control"", ""flow"", ""topology""], ""52"": [""control"", ""flow"", ""topology""], ""57"": [""control"", ""flow"", ""topology""], ""59"": [""control"", ""flow"", ""topology""], ""60"": [""control"", ""flow"", ""topology""], ""64"": [""control"", ""flow"", ""topology""], ""67"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""71"": [""control"", ""flow"", ""topology""], ""73"": [""control"", ""flow"", ""topology""], ""74"": [""control"", ""flow"", ""topology""], ""80"": [""control"", ""flow"", ""topology""], ""85"": [""control"", ""flow"", ""topology""], ""95"": [""control"", ""flow"", ""topology""]}",100,7.902508208282834e-07,True
random_maze,11,random_maze_11_seed4,0.05,one_shot_rd_t0p75,49,11,4.454545454545454,"[0, 2, 3, 5, 12, 14, 21, 25, 31, 46, 48]",False,0.014563510078005493,0.3182587600313127,0.025863985065370798,0.358686255174689,0.0026840970385819674,0.18430289292933705,0.10377739670812353,0.007483133239311738,1.5621111266739263e-06,7.831541182462046e-08,1.5621111266739263e-06,7.831541182462046e-08,1.0003074835175838,2.0756446985153323,0.9996922908937677,,2026-07-10T21:54:25,0.0012089060619473457,0.0021294570760801435,0.00415750895626843,0.0069022399839013815,0.00012952706310898066,0.014563510078005493,2,9,"[0, 48]","[2, 3, 5, 12, 14, 21, 25, 31, 46]","{""2"": [""control"", ""flow"", ""topology""], ""3"": [""control"", ""flow"", ""topology""], ""5"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""14"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""46"": [""green"", ""stochastic""]}",55,9.564769423754557e-07,True
random_maze,15,random_maze_15_seed10,0.05,one_shot_rd_t0p75,97,12,8.083333333333334,"[0, 2, 31, 33, 44, 48, 57, 59, 71, 73, 85, 96]",False,0.025526964105665684,0.8938354729907587,0.060387598001398146,0.9797500350978225,0.005042652017436922,0.1975421752686098,0.08350476230765412,0.005146876077359305,2.9281050650808993e-06,9.858655672244975e-08,2.9281050650808993e-06,9.858655672244975e-08,10.000304773553014,2.309519124986294,10.000307302103693,,2026-07-10T21:54:26,0.0018333920743316412,0.003792133997194469,0.007310264045372605,0.012403598986566067,0.00015023502055555582,0.025526964105665684,2,10,"[0, 96]","[2, 31, 33, 44, 48, 57, 59, 71, 73, 85]","{""2"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""44"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""48"": [""control"", ""flow"", ""topology""], ""57"": [""control"", ""flow"", ""topology""], ""59"": [""control"", ""flow"", ""topology""], ""71"": [""control"", ""flow"", ""topology""], ""73"": [""control"", ""flow"", ""topology""], ""85"": [""control"", ""flow"", ""topology""]}",100,7.902508208282834e-07,True
random_maze,11,random_maze_11_seed4,0.1,one_shot_rd_t0p15,49,12,4.083333333333333,"[0, 2, 3, 5, 12, 14, 21, 25, 31, 35, 46, 48]",False,0.014871859108097851,0.26505106198601425,0.03434012003708631,0.3142630411311984,0.00326664000749588,0.21965243106137064,0.09512605092725378,0.010394604455355361,1.4088577415805048e-06,6.763801416813493e-08,1.4088577415805048e-06,6.763801416813493e-08,2.5775811202255057e-09,2.848220363581248,2.574050858607573e-09,,2026-07-10T21:54:26,0.0012216940522193909,0.0021322329994291067,0.004572967998683453,0.0067692199954763055,0.00013945391401648521,0.014871859108097851,2,10,"[0, 48]","[2, 3, 5, 12, 14, 21, 25, 31, 35, 46]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""3"": [""control"", ""flow"", ""topology""], ""5"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""14"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""35"": [""control"", ""flow"", ""topology""], ""46"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""]}",64,6.996864209859667e-07,True
random_maze,15,random_maze_15_seed10,0.1,one_shot_rd_t0p15,97,20,4.85,"[0, 2, 21, 31, 33, 44, 48, 50, 52, 57, 59, 60, 64, 71, 73, 74, 80, 85, 95, 96]",False,0.03230685705784708,2.0496854530647397,0.2303521109279245,2.3123444210505113,0.013895349926315248,0.43010528388555136,0.06032221658547336,0.00600920425167567,3.3489790425278443e-06,1.1067343567091464e-07,3.3489790425278443e-06,1.1067343567091464e-07,2.001370745399607,5.774683339651552,2.0013697854535213,,2026-07-10T21:54:29,0.002591056050732732,0.004834051011130214,0.009645225945860147,0.014979803003370762,0.00020336301531642675,0.03230685705784708,2,18,"[0, 96]","[2, 21, 31, 33, 44, 48, 50, 52, 57, 59, 60, 64, 71, 73, 74, 80, 85, 95]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""23"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""31"": [""control"", ""flow"", ""green"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""44"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""48"": [""control"", ""flow"", ""topology""], ""50"": [""control"", ""flow"", ""topology""], ""52"": [""control"", ""flow"", ""topology""], ""57"": [""control"", ""flow"", ""topology""], ""59"": [""control"", ""flow"", ""topology""], ""60"": [""control"", ""flow"", ""topology""], ""64"": [""control"", ""flow"", ""topology""], ""67"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""71"": [""control"", ""flow"", ""topology""], ""73"": [""control"", ""flow"", ""topology""], ""74"": [""control"", ""flow"", ""topology""], ""80"": [""control"", ""flow"", ""topology""], ""85"": [""control"", ""flow"", ""topology""], ""95"": [""control"", ""flow"", ""topology""]}",113,8.205202953373822e-07,True
random_maze,11,random_maze_11_seed4,0.1,one_shot_rd_t0p75,49,10,4.9,"[0, 2, 3, 5, 12, 14, 21, 25, 46, 48]",False,0.014671604963950813,0.22842808696441352,0.022985831019468606,0.26608552294783294,0.003141192952170968,0.21410015876852634,0.1366577936429808,0.01180520051362137,1.2565313127765876e-06,6.032495703998057e-08,1.2565313127765876e-06,6.032495703998057e-08,2.001369487015213,3.098286233870949,1.9983534619022059,,2026-07-10T21:54:26,0.0011544650187715888,0.0021264649694785476,0.004486829973757267,0.006733905989676714,0.00013428600504994392,0.014671604963950813,2,8,"[0, 48]","[2, 3, 5, 12, 14, 21, 25, 46]","{""2"": [""control"", ""flow"", ""green"", ""topology""], ""3"": [""control"", ""flow"", ""topology""], ""5"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""14"": [""control"", ""flow"", ""topology""], ""21"": [""control"", ""flow"", ""topology""], ""25"": [""control"", ""flow"", ""topology""], ""46"": [""green"", ""stochastic""]}",64,6.996864209859667e-07,True
random_maze,15,random_maze_15_seed10,0.1,one_shot_rd_t0p75,97,11,8.818181818181818,"[0, 2, 31, 33, 44, 48, 57, 59, 71, 73, 96]",False,0.026328991982154548,0.9358930810121819,0.05148063297383487,1.0137027059681714,0.005618513096123934,0.21339643765823202,0.10913838411776237,0.005542564958192334,2.631156462484796e-06,8.695161175780971e-08,2.631156462484796e-06,8.695161175780971e-08,11.001369978262382,3.6813071433632514,11.00137061738573,,2026-07-10T21:54:28,0.0022867039078846574,0.003707238007336855,0.007934386958368123,0.012219191063195467,0.00014400493819266558,0.026328991982154548,2,9,"[0, 96]","[2, 31, 33, 44, 48, 57, 59, 71, 73]","{""2"": [""control"", ""flow"", ""topology""], ""31"": [""control"", ""flow"", ""topology""], ""33"": [""control"", ""flow"", ""topology""], ""44"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""], ""48"": [""control"", ""flow"", ""topology""], ""57"": [""control"", ""flow"", ""topology""], ""59"": [""control"", ""flow"", ""topology""], ""71"": [""control"", ""flow"", ""topology""], ""73"": [""control"", ""flow"", ""topology""]}",113,8.205202953373822e-07,True
random_maze,11,random_maze_11_seed5,0.0,one_shot_rd_t0p15,49,7,7.0,"[0, 8, 15, 17, 24, 26, 48]",False,0.01238737697713077,0.14629338204395026,0.0073693490121513605,0.1660501080332324,0.0013501810608431697,0.10899652632965286,0.18321578454444873,0.008131166410159466,5.329070518200751e-15,3.118682473047638e-16,5.329070518200751e-15,3.118682473047638e-16,0.0,4.4408920985006264e-17,0.0,,2026-07-10T21:54:31,0.0011743500363081694,0.002118398086167872,0.002293859957717359,0.006648278911598027,0.00011888495646417141,0.01238737697713077,2,5,"[0, 48]","[8, 15, 17, 24, 26]","{""8"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""]}",26,0.0,True
random_maze,15,random_maze_15_seed11,0.0,one_shot_rd_t0p15,97,11,8.818181818181818,"[0, 6, 7, 11, 20, 22, 49, 51, 77, 79, 96]",False,0.041097745997831225,0.3903577650198713,0.019553116988390684,0.4510086280060932,0.004611251992173493,0.11220206559300926,0.23583206682143526,0.010224309926308536,3.552713678800501e-15,1.4565660389272047e-16,3.552713678800501e-15,1.4565660389272047e-16,0.0,0.0,0.0,,2026-07-10T21:54:31,0.004041231004521251,0.007377453031949699,0.0058694659965112805,0.02349545992910862,0.0002503580180928111,0.041097745997831225,2,9,"[0, 96]","[6, 7, 11, 20, 22, 49, 51, 77, 79]","{""6"": [""control"", ""flow"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""20"": [""control"", ""flow"", ""topology""], ""22"": [""control"", ""flow"", ""topology""], ""49"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""79"": [""control"", ""flow"", ""green"", ""topology""]}",48,0.0,True
random_maze,11,random_maze_11_seed5,0.0,one_shot_rd_t0p75,49,7,7.0,"[0, 8, 15, 17, 24, 26, 48]",False,0.012496943003498018,0.14296668197494,0.003944427007809281,0.1594080519862473,0.0013692040229216218,0.10956311655885508,0.3471236811356467,0.008589302772734139,5.329070518200751e-15,3.118682473047638e-16,5.329070518200751e-15,3.118682473047638e-16,0.0,4.4408920985006264e-17,0.0,,2026-07-10T21:54:30,0.0012033729581162333,0.002113461960107088,0.002342591993510723,0.006682168925181031,0.0001187128946185112,0.012496943003498018,2,5,"[0, 48]","[8, 15, 17, 24, 26]","{""8"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""]}",26,0.0,True
random_maze,15,random_maze_15_seed11,0.0,one_shot_rd_t0p75,97,9,10.777777777777779,"[0, 6, 7, 11, 20, 22, 49, 51, 96]",False,0.021902945009060204,0.2868950980482623,0.014683849061839283,0.3234818921191618,0.0024197869934141636,0.11047770025506676,0.16479241806582992,0.0074804403348883,0.0,0.0,3.552713678800501e-15,1.4565660389272047e-16,2.0,0.9529924437082025,2.0,,2026-07-10T21:54:31,0.002664092928171158,0.003695218008942902,0.003334508975967765,0.012034908984787762,0.0001352380495518446,0.021902945009060204,2,7,"[0, 96]","[6, 7, 11, 20, 22, 49, 51]","{""6"": [""control"", ""flow"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""20"": [""control"", ""flow"", ""topology""], ""22"": [""control"", ""flow"", ""topology""], ""49"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""]}",48,0.0,True
random_maze,11,random_maze_11_seed5,0.05,one_shot_rd_t0p15,49,7,7.0,"[0, 8, 15, 17, 24, 26, 48]",False,0.014258896000683308,0.1790611509932205,0.006895439000800252,0.20021548599470407,0.002615798031911254,0.18345024970978827,0.37935192111882604,0.013064913630009842,7.311113030539218e-07,4.08682200751218e-08,7.311113030539218e-07,4.08682200751218e-08,0.0,0.7864482720878957,9.476198977844461e-08,,2026-07-10T21:54:28,0.0012986580841243267,0.00224100798368454,0.003483123960904777,0.007075462024658918,0.00012343493290245533,0.014258896000683308,2,5,"[0, 48]","[8, 15, 17, 24, 26]","{""8"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""]}",41,9.854997853892626e-07,True
random_maze,15,random_maze_15_seed11,0.05,one_shot_rd_t0p15,97,11,8.818181818181818,"[0, 6, 7, 11, 20, 22, 49, 51, 77, 79, 96]",False,0.02294602000620216,0.7575990909244865,0.02606313698925078,0.8066082479199395,0.003776077996008098,0.16456352757416967,0.14488194562172105,0.004681427453470444,1.2279867824815938e-06,4.8753163578522155e-08,1.2927438461929341e-06,5.132412913370807e-08,0.0,1.3088186007531144,9.470356708220263e-08,,2026-07-10T21:54:29,0.0023989540059119463,0.00372734188567847,0.0044355320278555155,0.012201876030303538,0.00014383892994374037,0.02294602000620216,2,9,"[0, 96]","[6, 7, 11, 20, 22, 49, 51, 77, 79]","{""6"": [""control"", ""flow"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""20"": [""control"", ""flow"", ""topology""], ""22"": [""control"", ""flow"", ""topology""], ""49"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""79"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""]}",67,7.008769541556146e-07,True
random_maze,11,random_maze_11_seed5,0.05,one_shot_rd_t0p75,49,7,7.0,"[0, 8, 15, 17, 24, 26, 48]",False,0.01350074796937406,0.22320737596601248,0.0068587809801101685,0.2435669049154967,0.002499895985238254,0.18516722117242498,0.36448109255678546,0.010263693197996542,7.311113030539218e-07,4.08682200751218e-08,7.311113030539218e-07,4.08682200751218e-08,0.0,0.7864482720878957,9.476198977844461e-08,,2026-07-10T21:54:28,0.0012384350411593914,0.0021766950376331806,0.003268526983447373,0.006663164938800037,0.00011737504974007607,0.01350074796937406,2,5,"[0, 48]","[8, 15, 17, 24, 26]","{""8"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""]}",41,9.854997853892626e-07,True
random_maze,15,random_maze_15_seed11,0.05,one_shot_rd_t0p75,97,10,9.7,"[0, 6, 7, 11, 20, 22, 49, 51, 79, 96]",False,0.025844820076599717,0.5865118789952248,0.021028148010373116,0.6333848470821977,0.006595024955458939,0.25517782425694546,0.3136284256799807,0.01041235038356241,1.2039040733213824e-06,4.779703906981283e-08,1.263477770407917e-06,5.016221615516202e-08,1.0003075044016017,1.954867403016226,0.9996922941199768,,2026-07-10T21:54:28,0.004095023963600397,0.004358016070909798,0.0048388149589300156,0.012354267993941903,0.0001388400560244918,0.025844820076599717,2,8,"[0, 96]","[6, 7, 11, 20, 22, 49, 51, 79]","{""6"": [""control"", ""flow"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""20"": [""control"", ""flow"", ""topology""], ""22"": [""control"", ""flow"", ""topology""], ""49"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""], ""79"": [""green"", ""stochastic""]}",67,7.008769541556146e-07,True
random_maze,11,random_maze_11_seed5,0.1,one_shot_rd_t0p15,49,7,7.0,"[0, 8, 15, 17, 24, 26, 48]",False,0.015025082975625992,0.17908798810094595,0.007783983019180596,0.20189705409575254,0.0032792839920148253,0.21825396886889406,0.42128611842218905,0.016242356812495036,5.486530163523184e-07,2.924148248284771e-08,5.486530163523184e-07,2.924148248284771e-08,0.0,1.5679911859478597,1.8842539742151066e-06,,2026-07-10T21:54:29,0.0012861400609835982,0.0022873779525980353,0.004021956934593618,0.007266946020536125,0.00012525299098342657,0.015025082975625992,2,5,"[0, 48]","[8, 15, 17, 24, 26]","{""8"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""]}",48,9.57776743499628e-07,True
random_maze,15,random_maze_15_seed11,0.1,one_shot_rd_t0p15,97,11,8.818181818181818,"[0, 6, 7, 11, 20, 22, 49, 51, 77, 79, 96]",False,0.023645111941732466,0.8781464180210605,0.027287562028504908,0.9290790919912979,0.004398922901600599,0.18603941958239223,0.16120615308195846,0.004734713050287651,1.0902068829921063e-06,4.190280832189673e-08,1.0902068829921063e-06,4.190280832189673e-08,0.0,2.6108364345587294,1.8790931356650919e-06,,2026-07-10T21:54:30,0.0024219860788434744,0.003762739012017846,0.004985791980288923,0.012285523931495845,0.00015017692930996418,0.023645111941732466,2,9,"[0, 96]","[6, 7, 11, 20, 22, 49, 51, 77, 79]","{""6"": [""control"", ""flow"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""20"": [""control"", ""flow"", ""topology""], ""22"": [""control"", ""flow"", ""topology""], ""49"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""], ""77"": [""control"", ""flow"", ""topology""], ""79"": [""control"", ""flow"", ""green"", ""stochastic"", ""topology""]}",77,8.024069683675262e-07,True
random_maze,11,random_maze_11_seed5,0.1,one_shot_rd_t0p75,49,7,7.0,"[0, 8, 15, 17, 24, 26, 48]",False,0.013843344058841467,0.18548101105261594,0.007827420020475984,0.2071517751319334,0.002972917049191892,0.21475425565928555,0.37980803910036115,0.014351395479466511,5.486530163523184e-07,2.924148248284771e-08,5.486530163523184e-07,2.924148248284771e-08,0.0,1.5679911859478597,1.8842539742151066e-06,,2026-07-10T21:54:28,0.0011846190318465233,0.0021242169896140695,0.003718936932273209,0.006660004961304367,0.00011852302122861147,0.013843344058841467,2,5,"[0, 48]","[8, 15, 17, 24, 26]","{""8"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""]}",48,9.57776743499628e-07,True
random_maze,15,random_maze_15_seed11,0.1,one_shot_rd_t0p75,97,9,10.777777777777779,"[0, 6, 7, 11, 20, 22, 51, 79, 96]",False,0.023738063988275826,0.5904483899939805,0.017671431065537035,0.6318578850477934,0.004403275903314352,0.18549431434210978,0.24917483405753457,0.006968775744535166,1.008133718727322e-06,3.874827304587637e-08,1.008133718727322e-06,3.874827304587637e-08,2.0013695450136244,2.8608990650350026,1.9986291280800699,,2026-07-10T21:54:29,0.0027349810115993023,0.003724115900695324,0.005022467928938568,0.012075286940671504,0.00013500999193638563,0.023738063988275826,2,7,"[0, 96]","[6, 7, 11, 20, 22, 51, 79]","{""6"": [""control"", ""flow"", ""topology""], ""7"": [""control"", ""flow"", ""topology""], ""11"": [""control"", ""flow"", ""topology""], ""20"": [""control"", ""flow"", ""topology""], ""22"": [""control"", ""flow"", ""topology""], ""51"": [""control"", ""flow"", ""topology""], ""79"": [""green"", ""stochastic""]}",77,8.024069683675262e-07,True
random_maze,11,random_maze_11_seed6,0.0,one_shot_rd_t0p15,49,18,2.7222222222222223,"[0, 1, 5, 12, 14, 15, 17, 21, 23, 24, 26, 31, 33, 34, 36, 41, 45, 48]",False,0.013892702991142869,0.203744953032583,0.07397201703861356,0.2916096730623394,0.002199848066084087,0.1583455766301615,0.029738922286460856,0.007543810337230515,0.0,0.0,5.329070518200751e-15,2.1656783357373269e-16,0.0,0.0,0.0,,2026-07-10T21:54:28,0.0011704980861395597,0.0021103579783812165,0.003840341931208968,0.006568045006133616,0.0001673690276220441,0.013892702991142869,2,16,"[0, 48]","[1, 5, 12, 14, 15, 17, 21, 23, 24, 26, 31, 33, 34, 36, 41, 45]","{""1"": [""control"", ""flow"", ""topology""], ""5"": [""control"", ""flow"", ""topology""], ""12"": [""control"", ""flow"", ""topology""], ""14"": [""control"", ""flow"", ""green"", ""topology""], ""15"": [""control"", ""flow"", ""green"", ""topology""], ""17"": [""control"", ""flow"", ""green"", ""topology""], ""21"": [""control"", ""flow"", ""green"", ""topology""], ""23"": [""control"", ""flow"", ""green"", ""topology""], ""24"": [""control"", ""flow"", ""green"", ""topology""], ""26"": [""control"", ""flow"", ""green"", ""topology""], ""31"": [""control"", ""flow"", ""green"", ""topology""], ""33"": [""control"", ""flow"", ""green"", ""topology""], ""34"": [""control"", ""flow"", ""green"", ""topology""], ""36"": [""control"", ""flow"", ""green"", ""topology""], ""41"": [""control"", ""flow"", ""green"", ""topology""], ""45"": [""control"", ""flow"", ""green"", ""topology""]}",45,0.0,True
