source,comparison_protocol,map,slip,method,method_group,n_states,n_boundary,rate_budget_boundary_frac,state_compression_ratio,planning_speedup,total_speedup,start_gap,normalized_start_gap,value_gap_max,normalized_value_gap_max,hidden_audit,normalized_hidden_audit,audit_metric,success_rate,group_feasible,budget_label,pareto_nondominated,pareto_dominated_by,representation_scope
large_scale_compression,large_scale_compression,open_room_32,0.05,coverage_sqrt,option_baseline:coverage,1024.0,32.0,0.03125,32.0,13.978145616205776,0.0502538453096592,0.071154288165367,0.0021346286449610116,0.1564628688208529,0.00469388606462559,0.0,0.0,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,four_rooms_31,0.0,endpoints,baseline:endpoints,904.0,2.0,0.0022123893805309734,452.0,4791.691850882918,0.7794555467828559,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,2.0,0.0022123893805309734,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,four_rooms_31,0.0,turn_articulation,baseline:dense_turn,904.0,16.0,0.017699115044247787,56.5,58.63414182442163,0.1856278653235442,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,four_rooms_31,0.0,graph_rd_surrogate_joint,ours:rd_graph,904.0,2.0,0.0022123893805309734,452.0,5526.142566124845,0.1320283134325204,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,2.0,0.0022123893805309734,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,four_rooms_31,0.0,betweenness_sqrt,option_baseline:bottleneck,904.0,31.0,0.034292035398230086,29.161290322580644,2.3901954537339565,0.0133912074933011,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,False,turn_articulation,
large_scale_compression,large_scale_compression,four_rooms_31,0.0,coverage_sqrt,option_baseline:coverage,904.0,31.0,0.034292035398230086,29.161290322580644,7.938528417993143,0.0628828597700533,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,False,turn_articulation,
large_scale_compression,large_scale_compression,maze_21,0.1,endpoints,baseline:endpoints,199.0,2.0,0.010050251256281407,99.5,3292.2209745863515,1.4524112833059215,5.0120373629169996e-08,1.5036112088751011e-09,5.0120373629169996e-08,1.5036112088751011e-09,18.999999342831003,0.0954773836323166,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,maze_21,0.1,turn_articulation,baseline:dense_turn,199.0,52.0,0.2613065326633166,3.826923076923077,0.4027747264990242,0.0630729072496227,2.827565808161125e-06,8.482697424483382e-08,3.122830715795999e-06,9.368492147388005e-08,0.0,0.0,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,maze_21,0.1,graph_rd_surrogate_joint,ours:rd_graph,199.0,20.0,0.10050251256281408,9.95,2.6664618881395405,0.0014682233992196,2.667306731041208e-06,8.00192019312363e-08,2.8004011127791277e-06,8.40120333833739e-08,1.001377121026711,0.0050320458343050805,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,maze_21,0.1,betweenness_sqrt,option_baseline:bottleneck,199.0,15.0,0.07537688442211055,13.266666666666667,5.106830896333882,0.063752244692005,4.7356283161548163e-07,1.420688494846446e-08,7.839267457399046e-07,2.351780237219716e-08,16.000001078053035,0.08040201546760319,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,True,,
large_scale_compression,large_scale_compression,maze_21,0.1,coverage_sqrt,option_baseline:coverage,199.0,15.0,0.07537688442211055,13.266666666666667,24.032024738454865,0.0306705584988843,1.2279547902949162e-06,3.6838643708847514e-08,1.2405636198309369e-06,3.7216908594928134e-08,19.111263773560943,0.0960365013746781,occupancy_struct_hidden_distinct,nan,,large_scale_same_protocol,False,endpoints;betweenness_sqrt,
group_constrained_adaptive,group_constrained_adaptive,open_room_12,0.0,endpoints,baseline:endpoints,144.0,2.0,0.013888888888888888,72.0,636.3680036863668,2.342641524017941,3.552713678800501e-15,1.0658141036401511e-16,3.552713678800501e-15,1.0658141036401511e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,open_room_12,0.0,group_constrained,ours:group_rd,144.0,3.0,0.020833333333333332,48.0,47.28227983309329,0.01595351766429893,3.552713678800501e-15,1.0658141036401511e-16,5.329070518200751e-15,1.5987211554602266e-16,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,open_room_12,0.0,group_constrained_incremental,ours:group_rd,144.0,3.0,0.020833333333333332,48.0,233.28868634121432,0.040262289412286156,3.552713678800501e-15,1.0658141036401511e-16,3.552713678800501e-15,1.0658141036401511e-16,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,open_room_12,0.05,endpoints,baseline:endpoints,144.0,2.0,0.013888888888888888,72.0,1441.7970235055877,4.457209097825945,0.07851000260175311,0.0023553000780525955,0.07851000260175311,0.0023553000780525955,233.17891857710737,233.17891857710737,group_total_violation,nan,False,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,open_room_12,0.05,group_constrained,ours:group_rd,144.0,4.0,0.027777777777777776,36.0,40.572123744703894,0.007958851673993341,0.07850997342940502,0.0023552992028821524,0.1457738446623722,0.004373215339871169,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,open_room_12,0.05,group_constrained_incremental,ours:group_rd,144.0,4.0,0.027777777777777776,36.0,40.44561678152244,0.023637171652112838,0.07850997342940502,0.0023552992028821524,0.1457738446623722,0.004373215339871169,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,four_rooms_11,0.0,endpoints,baseline:endpoints,104.0,2.0,0.019230769230769232,52.0,447.1224208502679,1.8821182365587499,5.329070518200751e-15,1.5987211554602266e-16,5.329070518200751e-15,1.5987211554602266e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,four_rooms_11,0.0,group_constrained,ours:group_rd,104.0,3.0,0.028846153846153848,34.666666666666664,208.69388991465735,0.017430768714201354,5.329070518200751e-15,1.5987211554602266e-16,5.329070518200751e-15,1.5987211554602266e-16,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,four_rooms_11,0.0,group_constrained_incremental,ours:group_rd,104.0,3.0,0.028846153846153848,34.666666666666664,204.96422573652407,0.03830827856461743,5.329070518200751e-15,1.5987211554602266e-16,5.329070518200751e-15,1.5987211554602266e-16,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,four_rooms_11,0.05,endpoints,baseline:endpoints,104.0,2.0,0.019230769230769232,52.0,922.0179949261136,3.13424918694292,0.057678470533536697,0.0017303541160061022,0.057678470533536697,0.0017303541160061022,233.17891857710737,233.17891857710737,group_total_violation,nan,False,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,four_rooms_11,0.05,group_constrained,ours:group_rd,104.0,4.0,0.038461538461538464,26.0,104.15304995606364,0.008061869625398368,0.05767847577057772,0.001730354273117333,0.05767847577057772,0.001730354273117333,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,four_rooms_11,0.05,group_constrained_incremental,ours:group_rd,104.0,5.0,0.04807692307692308,20.8,18.07026329162718,0.017787080544527323,0.0576784712152314,0.0017303541364569433,0.07695604370442588,0.0023086813111327783,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,maze_13,0.0,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,398.0809823133197,2.38435317829931,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,maze_13,0.0,group_constrained,ours:group_rd,71.0,5.0,0.07042253521126761,14.2,19.576422304144995,0.00636036263886754,3.552713678800501e-15,1.0658141036401511e-16,3.552713678800501e-15,1.0658141036401511e-16,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,False,group_constrained_incremental,
group_constrained_adaptive,group_constrained_adaptive,maze_13,0.0,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,26.88767201027317,0.04847748436427358,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,maze_13,0.05,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,549.9849268865278,3.347859306780108,1.5482417126122527e-08,4.644725137836762e-10,1.5482417126122527e-08,4.644725137836762e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,group_budget_frac=0.25,True,,
group_constrained_adaptive,group_constrained_adaptive,maze_13,0.05,group_constrained,ours:group_rd,71.0,4.0,0.056338028169014086,17.75,26.552985749599078,0.011230323194029975,4.297018385557294e-07,1.2891055156671893e-08,4.297018385557294e-07,1.2891055156671893e-08,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,False,group_constrained_incremental,
group_constrained_adaptive,group_constrained_adaptive,maze_13,0.05,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,37.974207018115486,0.05848164925240377,2.732578465725055e-07,8.197735397175172e-09,2.732578465725055e-07,8.197735397175172e-09,0.0,0.0,group_total_violation,nan,True,group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed0,0.0,endpoints,baseline:endpoints,49.0,2.0,0.04081632653061224,24.5,300.1690982209919,2.3244255741631212,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed0,0.0,group_constrained_incremental,ours:group_rd,49.0,3.0,0.061224489795918366,16.333333333333332,14.398009546163989,0.048024840049377154,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed4,0.0,endpoints,baseline:endpoints,49.0,2.0,0.04081632653061224,24.5,243.80641933262157,2.446212723302262,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed4,0.0,group_constrained_incremental,ours:group_rd,49.0,3.0,0.061224489795918366,16.333333333333332,13.013661294672179,0.04729623387091438,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed8,0.0,endpoints,baseline:endpoints,49.0,2.0,0.04081632653061224,24.5,243.5531963479475,1.889042025748685,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed8,0.0,group_constrained_incremental,ours:group_rd,49.0,3.0,0.061224489795918366,16.333333333333332,12.640611019418875,0.04547888588611318,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed0,0.0,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,321.9376352350025,1.93802171900304,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed0,0.0,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,21.760904976364184,0.0450201805489452,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed4,0.0,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,370.02085261684744,2.094193667260177,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed4,0.0,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,25.43811153918614,0.044981704014803094,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed8,0.0,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,536.785257192314,3.0839688544910544,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed8,0.0,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,33.63802229978755,0.04908082444484528,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed0,0.0,endpoints,baseline:endpoints,97.0,2.0,0.020618556701030927,48.5,872.2596740601147,3.0184287787068236,1.4210854715202004e-14,4.2632564145606044e-16,1.4210854715202004e-14,4.2632564145606044e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed0,0.0,group_constrained_incremental,ours:group_rd,97.0,3.0,0.030927835051546393,32.333333333333336,26.956426873541865,0.05172305263283147,1.0658141036401503e-14,3.197442310920453e-16,1.4210854715202004e-14,4.2632564145606044e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed4,0.0,endpoints,baseline:endpoints,97.0,2.0,0.020618556701030927,48.5,696.1113922057025,1.9592599191953375,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed4,0.0,group_constrained_incremental,ours:group_rd,97.0,3.0,0.030927835051546393,32.333333333333336,49.486106592715664,0.04808563233429874,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed8,0.0,endpoints,baseline:endpoints,97.0,2.0,0.020618556701030927,48.5,968.5001711080821,2.2623487492111574,1.4210854715202004e-14,4.2632564145606044e-16,1.4210854715202004e-14,4.2632564145606044e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed8,0.0,group_constrained_incremental,ours:group_rd,97.0,3.0,0.030927835051546393,32.333333333333336,50.121292515506575,0.048801579591237286,1.0658141036401503e-14,3.197442310920453e-16,1.4210854715202004e-14,4.2632564145606044e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed0,0.0,endpoints,baseline:endpoints,127.0,2.0,0.015748031496062992,63.5,948.0691383929593,1.5008700100481005,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed0,0.0,group_constrained_incremental,ours:group_rd,127.0,3.0,0.023622047244094488,42.333333333333336,37.26426121382019,0.046493182532863886,7.105427357601002e-15,2.1316282072803022e-16,7.105427357601002e-15,2.1316282072803022e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed4,0.0,endpoints,baseline:endpoints,127.0,2.0,0.015748031496062992,63.5,1061.412495755425,1.5080602981297049,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed4,0.0,group_constrained_incremental,ours:group_rd,127.0,3.0,0.023622047244094488,42.333333333333336,30.261850741538847,0.05288601345673327,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed8,0.0,endpoints,baseline:endpoints,127.0,2.0,0.015748031496062992,63.5,1467.5291000574553,1.9031864613669491,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed8,0.0,group_constrained_incremental,ours:group_rd,127.0,3.0,0.023622047244094488,42.333333333333336,33.836503134024206,0.05039714323775232,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_19_seed0,0.0,endpoints,baseline:endpoints,161.0,2.0,0.012422360248447204,80.5,1681.030751470349,1.4616098733606526,1.4210854715202004e-14,4.2632564145606044e-16,1.4210854715202004e-14,4.2632564145606044e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_19_seed0,0.0,group_constrained_incremental,ours:group_rd,161.0,3.0,0.018633540372670808,53.666666666666664,46.89868449041744,0.04773451725707887,1.0658141036401503e-14,3.197442310920453e-16,1.4210854715202004e-14,4.2632564145606044e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_19_seed4,0.0,endpoints,baseline:endpoints,161.0,2.0,0.012422360248447204,80.5,1857.135013556333,1.5223589062023333,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_19_seed4,0.0,group_constrained_incremental,ours:group_rd,161.0,3.0,0.018633540372670808,53.666666666666664,43.17004228849593,0.05046048138499865,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_19_seed8,0.0,endpoints,baseline:endpoints,161.0,2.0,0.012422360248447204,80.5,2396.0333255931955,1.913406206790289,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,155.45261238473825,155.45261238473825,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_19_seed8,0.0,group_constrained_incremental,ours:group_rd,161.0,3.0,0.018633540372670808,53.666666666666664,43.5839530370807,0.054824196766483126,1.7763568394002505e-14,5.329070518200755e-16,1.7763568394002505e-14,5.329070518200755e-16,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed0,0.05,endpoints,baseline:endpoints,49.0,2.0,0.04081632653061224,24.5,504.91849441822677,2.8717747163178005,3.214374189042246e-08,9.643122567126745e-10,3.214374189042246e-08,9.643122567126745e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed0,0.05,group_constrained_incremental,ours:group_rd,49.0,3.0,0.061224489795918366,16.333333333333332,17.079007900033126,0.05596124787446563,3.097430187892769e-07,9.292290563678314e-09,3.097430187892769e-07,9.292290563678314e-09,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed4,0.05,endpoints,baseline:endpoints,49.0,2.0,0.04081632653061224,24.5,471.5596683834338,3.206878364419694,3.209504484402714e-08,9.628513453208151e-10,3.209504484402714e-08,9.628513453208151e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed4,0.05,group_constrained_incremental,ours:group_rd,49.0,3.0,0.061224489795918366,16.333333333333332,17.745788834381973,0.05325357150410537,2.8727195200417555e-07,8.618158560125273e-09,2.8727195200417555e-07,8.618158560125273e-09,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed8,0.05,endpoints,baseline:endpoints,49.0,2.0,0.04081632653061224,24.5,454.0145443841933,2.586326593434732,1.560731277550076e-08,4.682193832650231e-10,1.560731277550076e-08,4.682193832650231e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_11_seed8,0.05,group_constrained_incremental,ours:group_rd,49.0,3.0,0.061224489795918366,16.333333333333332,17.363776250333906,0.052881848692607224,2.7353975085020465e-07,8.206192525506147e-09,2.7353975085020465e-07,8.206192525506147e-09,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed0,0.05,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,693.0190778220142,3.003806415753288,1.5482417126122527e-08,4.644725137836762e-10,1.5482417126122527e-08,4.644725137836762e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed0,0.05,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,27.952285610293995,0.05467580191553317,2.732578465725055e-07,8.197735397175172e-09,2.732578465725055e-07,8.197735397175172e-09,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed4,0.05,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,725.1407587753534,2.7731663341806354,3.7396002738887546e-08,1.1218800821666274e-09,3.7396002738887546e-08,1.1218800821666274e-09,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed4,0.05,group_constrained_incremental,ours:group_rd,71.0,3.0,0.04225352112676056,23.666666666666668,32.10773628373154,0.05307398065410153,2.658277402645126e-07,7.974832207935385e-09,2.658277402645126e-07,7.974832207935385e-09,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed8,0.05,endpoints,baseline:endpoints,71.0,2.0,0.028169014084507043,35.5,843.2910014105646,3.2569719686505794,1.5354618909668716e-08,4.606385672900618e-10,1.5354618909668716e-08,4.606385672900618e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_13_seed8,0.05,group_constrained_incremental,ours:group_rd,71.0,4.0,0.056338028169014086,17.75,27.818262633096335,0.02787753593504776,4.824698009997519e-07,1.4474094029992568e-08,4.824698009997519e-07,1.4474094029992568e-08,0.0,0.0,group_total_violation,nan,True,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed0,0.05,endpoints,baseline:endpoints,97.0,2.0,0.020618556701030927,48.5,1293.4478258095664,3.493555140836197,3.950597715629556e-08,1.1851793146888676e-09,3.950597715629556e-08,1.1851793146888676e-09,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed0,0.05,group_constrained_incremental,ours:group_rd,97.0,3.0,0.030927835051546393,32.333333333333336,585.5956206602256,0.009882126416880797,6.455956480522218e-08,1.936786944156667e-09,6.455956480522218e-08,1.936786944156667e-09,58.29472964427684,58.29472964427684,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed4,0.05,endpoints,baseline:endpoints,97.0,2.0,0.020618556701030927,48.5,1286.9584077094562,2.781604098904434,4.405383435823751e-08,1.3216150307471263e-09,4.405383435823751e-08,1.3216150307471263e-09,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,False,group_constrained_incremental,
random_maze_generalization,random_maze_generalization,random_maze_15_seed4,0.05,group_constrained_incremental,ours:group_rd,97.0,2.0,0.020618556701030927,48.5,1190.8769046229288,0.009273594837136193,4.405383435823751e-08,1.3216150307471263e-09,4.405383435823751e-08,1.3216150307471263e-09,174.8841889328305,174.8841889328305,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed8,0.05,endpoints,baseline:endpoints,97.0,2.0,0.020618556701030927,48.5,1491.9963222720316,2.923309363426807,4.4151857281349294e-08,1.3245557184404798e-09,4.4151857281349294e-08,1.3245557184404798e-09,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_15_seed8,0.05,group_constrained_incremental,ours:group_rd,97.0,3.0,0.030927835051546393,32.333333333333336,616.099161491659,0.009410532093848959,7.12404641944886e-08,2.1372139258346595e-09,7.12404641944886e-08,2.1372139258346595e-09,58.29472964427684,58.29472964427684,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
random_maze_generalization,random_maze_generalization,random_maze_17_seed0,0.05,endpoints,baseline:endpoints,127.0,2.0,0.015748031496062992,63.5,1566.6470821868943,1.7723518103593794,3.3318450221031526e-08,9.995535066309466e-10,3.3318450221031526e-08,9.995535066309466e-10,233.17891857710737,233.17891857710737,group_total_violation,nan,False,random_group_budget_frac=0.25,True,,
