map_family,map_size,map,maze_seed,topology_seed,goal_variant,map_rows,slip,student_method,n_states,student_boundary,teacher_boundary,student_n_boundary,teacher_n_boundary,state_compression_ratio,boundary_jaccard,top_set_hit,top_set_regret,student_score_margin,ensemble_top_state_agreement,ensemble_max_node_logit_std,ensemble_selected_logit_std,student_group_all_feasible,teacher_group_all_feasible,accepted_group_all_feasible,student_n_groups_feasible,student_group_total_violation,student_group_max_violation,student_group_risks,student_group_violations,fallback_used,student_start_gap,student_normalized_start_gap,teacher_start_gap,teacher_normalized_start_gap,accepted_normalized_start_gap,graph_encoding_time_sec,gnn_forward_time_sec,student_selection_time_sec,group_context_time_sec,group_audit_time_sec,student_kernel_time_sec,student_smdp_solve_time_sec,student_audited_pipeline_time_sec,teacher_selection_time_sec,teacher_pipeline_time_sec,accepted_pipeline_time_sec,selection_speedup_vs_teacher,selection_plus_audit_speedup_vs_teacher,accepted_speedup_vs_teacher_pipeline,error
open_room,7,open_room_7_goal0,0,0,0,"[""#########"", ""#S......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#......G#"", ""#########""]",0.0,constraint_candidate_top2,49,"[0, 1, 7, 48]","[0, 1, 48]",4,3,12.25,0.75,False,1.0,0.9981836676597595,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,1.7763568394002505e-15,1.7406296101340607e-16,1.7763568394002505e-15,5.329070518200756e-17,1.7406296101340607e-16,0.011082587065175176,0.00834303698502481,0.019425624050199986,0.3607883870135993,1.4273299700580537,0.018642866984009743,0.0022077540634199977,1.8283946021692827,0.7613537430297583,0.7757000619312748,1.8283946021692827,39.193270757338695,0.42120897249605166,0.4242519973592967,
open_room,7,open_room_7_goal1,0,0,1,"[""#########"", ""#S......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#......G#"", ""#.......#"", ""#########""]",0.0,constraint_candidate_top2,49,"[0, 1, 7, 41]","[0, 1, 41]",4,3,12.25,0.75,False,1.0,1.0219582915306091,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,1.7763568394002505e-15,1.871828866037393e-16,1.7763568394002505e-15,5.329070518200756e-17,1.871828866037393e-16,0.008230448933318257,0.00832232995890081,0.016552778892219067,0.35054824699182063,1.3234467459842563,0.020034186076372862,0.0020382340298965573,1.7126201919745654,0.725390322972089,0.7431345049990341,1.7126201919745654,43.82287274513598,0.42908596553318895,0.43391670171904095,
four_rooms,7,four_rooms_7_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""#.......#"", ""#...#...#"", ""##.###.##"", ""#...#...#"", ""#.......#"", ""#...#..G#"", ""#########""]",0.0,constraint_candidate_top3,40,"[0, 1, 6, 13, 39]","[0, 13, 39]",5,3,8.0,0.6,True,0.0,0.5114595293998718,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,1.7763568394002505e-15,1.7406296101340607e-16,3.552713678800501e-15,1.0658141036401512e-16,1.7406296101340607e-16,0.006963026011362672,0.0062553329626098275,0.0132183589739725,0.2851771939313039,1.8868015700718388,0.05952228594105691,0.004316790960729122,2.2490361998789012,0.3658677249914035,0.39225397212430835,2.2490361998789012,27.678755412212087,0.16743007811256172,0.17440980814156268,
four_rooms,7,four_rooms_7_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""#.......#"", ""#...#...#"", ""##.###.##"", ""#...#...#"", ""#.......#"", ""#...#.G.#"", ""#########""]",0.0,constraint_candidate_top3,40,"[0, 1, 6, 37, 38]","[0, 32, 38]",5,3,8.0,0.3333333333333333,False,1.0,0.6521251201629639,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,1.7763568394002505e-15,1.871828866037393e-16,1.7763568394002505e-15,5.329070518200756e-17,1.871828866037393e-16,0.009387900936417282,0.0040125499945133924,0.013400450930930674,0.27061168698128313,1.5322691129986197,0.06073465303052217,0.003211093950085342,1.880226997891441,0.3472982400562614,0.37391740502789617,1.880226997891441,25.91690696427491,0.19121391022568635,0.1988682246596935,
open_room,7,open_room_7_goal0,0,0,0,"[""#########"", ""#S......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#......G#"", ""#########""]",0.0,constraint_candidate_top3,49,"[0, 1, 7, 47, 48]","[0, 1, 48]",5,3,9.8,0.6,False,1.0,0.021613523364067078,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,1.7763568394002505e-15,1.7406296101340607e-16,1.7763568394002505e-15,5.329070518200756e-17,1.7406296101340607e-16,0.011082587065175176,0.00834303698502481,0.019425624050199986,0.3642650420079008,1.7765081049874425,0.029119603103026748,0.00357854797039181,2.192896922118962,0.7613537430297583,0.7757000619312748,2.192896922118962,39.193270757338695,0.3524461513609975,0.35373302507156973,
open_room,7,open_room_7_goal1,0,0,1,"[""#########"", ""#S......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#......G#"", ""#.......#"", ""#########""]",0.0,constraint_candidate_top3,49,"[0, 1, 7, 14, 41]","[0, 1, 41]",5,3,9.8,0.6,False,1.0,0.05425509810447693,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,0.0,0.0,1.7763568394002505e-15,5.329070518200756e-17,0.0,0.008230448933318257,0.00832232995890081,0.016552778892219067,0.3327818679390475,1.715645554009825,0.028069689986295998,0.0031949860276654363,2.096244876855053,0.725390322972089,0.7431345049990341,2.096244876855053,43.82287274513598,0.3512819748473272,0.3545074877482546,
open_room,7,open_room_7_goal1,0,0,1,"[""#########"", ""#S......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#......G#"", ""#.......#"", ""#########""]",0.05,constraint_candidate_learned_count,49,"[0, 7, 41]","[0, 1, 8, 41, 48]",3,5,16.333333333333332,0.3333333333333333,False,1.0,0.18419623374938965,nan,nan,nan,False,True,True,0,192.6303105453561,64.27730769067189,"{""stochastic"": 83.608078123274, ""topology"": 83.70888423876417, ""value"": 83.60807782759478}","{""stochastic"": 64.17650157518172, ""topology"": 64.27730769067189, ""value"": 64.1765012795025}",True,0.13798609956475616,0.013847944661053253,0.1379861153234465,0.004139583459703399,0.004139583459703399,0.013021647930145264,0.007330170017667115,0.02035181794781238,0.6984194969991222,1.1827747269999236,0.020371319027617574,0.0020005640108138323,1.9239179249852896,2.419594149920158,2.469229325884953,4.370775367831811,118.88835464844755,1.272435216684476,0.5649407983897035,
four_rooms,7,four_rooms_7_goal0,0,0,0,"[""#########"", ""#S..#...#"", ""#.......#"", ""#...#...#"", ""##.###.##"", ""#...#...#"", ""#.......#"", ""#...#..G#"", ""#########""]",0.05,constraint_candidate_learned_count,40,"[0, 6, 39]","[0, 39]",3,2,13.333333333333334,0.6666666666666666,False,1.0,0.14771795272827148,nan,nan,nan,False,False,False,0,192.63166836446135,64.22884118068988,"{""stochastic"": 83.65915301193719, ""topology"": 83.66041772878216, ""value"": 83.60682726801882}","{""stochastic"": 64.22757646384491, ""topology"": 64.22884118068988, ""value"": 64.17525071992654}",True,0.024409445248142703,0.0022582282017969547,0.02440946802348698,0.0007322840407046101,0.0007322840407046101,0.010964765097014606,0.004852810990996659,0.015817576088011265,0.6127010829513893,1.0492945259902626,0.058334521017968655,0.0027985209599137306,1.7389462270075455,4.334460529033095,4.3560081091709435,6.033821294200607,274.02811308860055,2.583398776280604,0.7219319062958842,
four_rooms,7,four_rooms_7_goal1,0,0,1,"[""#########"", ""#S..#...#"", ""#.......#"", ""#...#...#"", ""##.###.##"", ""#...#...#"", ""#.......#"", ""#...#.G.#"", ""#########""]",0.05,constraint_candidate_learned_count,40,"[0, 6, 38]","[0, 38]",3,2,13.333333333333334,0.6666666666666666,False,1.0,0.11787700653076172,nan,nan,nan,False,False,False,0,192.63166836446135,64.22884118068988,"{""stochastic"": 83.65915301193719, ""topology"": 83.66041772878216, ""value"": 83.60682726801882}","{""stochastic"": 64.22757646384491, ""topology"": 64.22884118068988, ""value"": 64.17525071992654}",True,0.024980903635245966,0.0024851626895241205,0.024980919092316256,0.0007494275727694883,0.0007494275727694883,0.01822395098861307,0.0041335379937663674,0.022357488982379436,0.5356463360367343,0.9578710038913414,0.042578116059303284,0.002002303022891283,1.5604552479926497,4.027939188061282,4.04853902105242,5.564413849962875,180.1606249805519,2.6571713648391335,0.7275769075083139,
open_room,7,open_room_7_goal0,0,0,0,"[""#########"", ""#S......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#.......#"", ""#......G#"", ""#########""]",0.05,constraint_candidate_learned_count,49,"[0, 1, 7, 47, 48]","[0, 1, 8, 15, 48]",5,5,9.8,0.42857142857142855,True,0.0,0.1963362693786621,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,0.04973224188229608,0.0046419920803499985,0.049732270239626786,0.001491968107188805,0.0046419920803499985,0.013395271031185985,0.008421705104410648,0.021816976135596633,0.7259187429444864,1.544407646986656,0.04483035998418927,0.006390021066181362,2.3433637471171096,2.6415845879819244,2.6924614959862083,2.3433637471171096,121.07931784698194,1.152451730152821,1.1489729237718946,
