map,slip,gamma,candidate_kind,candidate_top_fraction,residual_kind,residual_top_fraction,soft_kind,soft_top_fraction,local_horizon,hidden_threshold,soft_threshold,residual_threshold,residual_threshold_mode,compute_struct_distinct,struct_mdl_node_cost_weight,struct_mdl_edge_cost_weight,struct_mdl_exposure_bit_weight,struct_mdl_min_gain,residual_reward_weight,residual_hit_weight,value_scale_task,soft_cost_weight,n_states,n_boundary,n_candidate_boundary,n_pair_options,n_edges_valid,invalid_hidden_count,hidden_mass_total,hidden_mass_max,soft_cost_all_total,soft_cost_valid_total,soft_cost_max,soft_over_threshold_count,model_residual_valid_total,model_residual_max,residual_threshold_metric_valid_total,residual_threshold_metric_max,residual_backup_value_norm_valid_total,residual_backup_value_norm_max,struct_hidden_prob_valid_total,struct_hidden_prob_max,struct_hidden_bits_valid_total,struct_hidden_bits_max,struct_hidden_distinct_valid_total,struct_hidden_distinct_max,struct_nohit_prob_max,beta_global,l_gamma_row_max,residual_hidden_mass_max,residual_over_threshold_count,feasible,start_value_smdp,start_value_primitive,start_gap,value_gap_max,start_best_option,policy_tv_total,policy_regions_total,policy_tv_mean,policy_regions_mean,target_policy_tv_total,target_policy_regions_total,target_policy_tv_mean,target_policy_regions_mean,hard_split_candidate_state,hard_split_candidate_coord,hard_split_candidate_score,residual_split_candidate_state,residual_split_candidate_coord,residual_split_candidate_score,struct_mdl_split_candidate_state,struct_mdl_split_candidate_coord,struct_mdl_split_gain,struct_mdl_split_benefit,struct_mdl_split_cost,soft_split_candidate_state,soft_split_candidate_coord,soft_split_candidate_score,description_length_proxy,method,method_family,eval_residual_lens,eval_soft_kind,constructor_stop,constructor_step,constructor_n_boundary,constructor_split_source,constructor_last_split_source,constructor_last_split_state,constructor_last_split_coord,constructor_last_split_score,struct_hidden_distinct_per_edge,soft_cost_per_edge,target_policy_tv_per_edge,description_length_per_edge,description_length_per_boundary
four_rooms,0.0,0.97,learned_struct_mdl_e05,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,4,4,12,12,0,0.0,0.0,4.823584556488949,4.823584556488949,1.2329439104767141,0,2.025703993428,1.012851996714,2.025703993428,1.012851996714,13.696590297556405,6.8482951487782024,2.0,1.0,79.7262742772967,39.86313713864835,2.0,1.0,0.0,0.9409,5.567599835699998,1.0,2,True,-11.572124084646411,-11.57212408464641,1.7763568394002505e-15,1.7763568394002505e-15,fb_000_to_001,450.0,69.0,37.5,5.75,150.0,23.0,37.5,5.75,,,0.0,4,"(1, 5)",1.012851996714,,,-8.672425341971495,1.0,9.672425341971495,,,0.0,67.94928854991694,learned_struct_mdl_e05,learned,turn_articulation,combined,hybrid_threshold,2,4,none,hard_hidden,24,"(3, 5)",3.0,0.16666666666666666,0.40196537970741236,12.5,5.662440712493079,16.987322137479236
four_rooms,0.0,0.97,learned_struct_mdl_hard_eigen12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,8,8,56,56,0,0.0,0.0,6.352433976385771,6.352433976385771,0.6352433976385771,0,3.9118858399999996,0.9779714599999999,3.9118858399999996,0.9779714599999999,36.45694758818588,9.11423689704647,4.0,1.0,159.4525485545934,39.86313713864835,4.0,1.0,0.0,0.9409,3.823572999999999,1.0,4,True,-11.572124084646413,-11.57212408464641,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,2100.0,322.0,37.5,5.75,300.0,46.0,37.5,5.75,,,0.0,4,"(1, 5)",1.9559429199999998,,,-11.672425341971495,2.0,13.672425341971495,,,0.0,167.0643198163858,learned_struct_mdl_hard_eigen12,learned,turn_articulation,combined,hybrid_threshold,6,8,none,hard_hidden,48,"(5, 9)",1.0,0.07142857142857142,0.11343632100688876,5.357142857142857,2.9832914252926033,20.883039977048224
four_rooms,0.05,0.97,fixed_endpoints,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,12.185911752175528,1.0,51,2,2,2,2,0,0.0,0.0,5.436235551226133,5.436235551226133,3.0874861959433955,1,1.8707994293801207,0.9353997146900606,1.8707994293801207,0.9353997146900606,6.371765340600758,3.18588267030038,1.9999999999999996,0.9999999999999998,79.7262742772967,39.86313713864835,5.935855287950033,2.9679276439750173,2.220446049250313e-16,0.6486833685494997,11.710554381683336,0.9999999999999998,2,True,-12.301146070271212,-12.185911752175528,0.11523431809568407,0.11523431809568407,fb_000_to_001,62.0,11.0,31.0,5.5,62.0,11.0,31.0,5.5,,,0.0,26,"(3, 7)",0.9350965880082979,,,-1.7365700540214632,5.935855287950032,7.672425341971495,24,"(3, 5)",0.875426405257586,30.307034980606254,fixed_endpoints,fixed,turn_articulation,combined,fixed,0,2,fixed,fixed,,,0.0,2.9679276439750164,2.7181177756130666,31.0,15.153517490303127,15.153517490303127
four_rooms,0.05,0.97,fixed_eigen_extrema12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,12.185911752175528,1.0,51,12,12,132,132,0,0.0,0.0,41.352953374474346,41.352953374474346,1.5648830177039093,0,39.74205727530796,1.006381393095247,39.74205727530796,1.006381393095247,326.5719810573086,8.602275734256907,33.59654977263813,0.9999985902249805,278.7092368013618,19.43610362240806,37.51568332373881,1.9675896445272083,5.551115123125783e-16,0.9414077587667288,5.786663984495635,0.9999985902249805,34,True,-12.277511666253247,-12.185911752175528,0.09159991407771884,0.09159991407771884,fb_000_to_001,4639.0666666666675,792.0,35.14444444444445,6.0,421.7333333333333,72.0,35.14444444444444,6.0,,,0.0,26,"(3, 7)",26.89922590295994,26,"(3, 7)",15.14809580303659,32.82052114500809,17.672425341971497,,,0.0,363.04167731644895,fixed_eigen_extrema12,fixed,turn_articulation,combined,fixed,0,12,fixed,fixed,,,0.0,0.28420972214953644,0.3132799498066238,3.1949494949494945,2.7503157372458253,30.25347310970408
four_rooms,0.05,0.97,learned_struct_mdl_e05,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,12.185911752175528,1.0,51,4,4,12,12,0,0.0,0.0,3.8340394666748043,3.8340394666748043,1.830496678282954,0,3.065715239734387,0.9751879128316419,3.065715239734387,0.9751879128316419,25.358376348569763,6.385209921822712,1.9372207115907578,0.9664271847097837,9.79942615044513,4.896562668678093,1.9377780730523364,0.9667054792849454,4.440892098500626e-16,0.9398419499216982,5.690848348298611,0.9664271847097837,2,True,-12.301146070245332,-12.185911752175528,0.11523431806980433,0.11523431806980433,fb_000_to_001,423.6000000000001,69.0,35.300000000000004,5.75,141.20000000000002,23.0,35.300000000000004,5.75,,,0.0,46,"(5, 7)",0.9421581276294999,,,-8.73819303632454,0.9342323056469544,9.672425341971495,,,0.0,66.23975470640919,learned_struct_mdl_e05,learned,turn_articulation,combined,hybrid_threshold,2,4,none,hard_hidden,26,"(3, 7)",3.000302307940899,0.1614815060876947,0.319503288889567,11.766666666666667,5.5199795588674325,16.559938676602297
four_rooms,0.05,0.97,learned_struct_mdl_hard_eigen12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,12.185911752175528,1.0,51,13,13,156,156,0,0.0,0.0,14.119681350776371,14.119681350776371,0.6771474907380893,0,20.75899393668783,0.9410973010048348,20.75899393668783,0.9410973010048348,245.44530739890737,8.602275734256894,7.846359701978784,0.9664171131801552,39.33423237341897,4.896129938604499,7.8483234698356075,0.9666955684590731,5.551115123125783e-16,0.9414077587667288,3.9778584762301117,0.9664171131801552,8,True,-12.277511666253247,-12.185911752175528,0.09159991407771884,0.09159991407771884,fb_000_to_001,5536.0,936.0,35.48717948717949,6.0,461.3333333333333,78.0,35.48717948717949,6.0,,,0.0,46,"(5, 7)",1.8175740055667835,,,-16.803101562829177,1.869323779142319,18.672425341971497,,,0.0,354.94534195413087,learned_struct_mdl_hard_eigen12,learned,turn_articulation,combined,hybrid_threshold,11,13,none,hard_hidden,43,"(5, 3)",0.00789735922185071,0.050309765832279536,0.09051077788959212,2.957264957264957,2.275290653552121,27.30348784262545
maze,0.0,0.97,fixed_endpoints,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,22.199077937496824,1.0,81,2,2,2,2,0,0.0,0.0,6.375771414961022,6.375771414961022,4.309620929135694,1,2.690963117499872,1.3454815587499362,2.690963117499872,1.3454815587499362,3.7397506352407786,1.8698753176203895,2.0,1.0,79.7262742772967,39.86313713864835,24.0,13.0,0.0,0.33402766187509486,22.19907793749682,1.0,2,True,-22.199077937496824,-22.199077937496824,0.0,0.0,fb_000_to_001,134.0,65.0,67.0,32.5,134.0,65.0,67.0,32.5,,,0.0,23,"(3, 1)",1.3454815587499362,4,"(1, 5)",4.660149997115376,13.0,8.339850002884624,63,"(6, 19)",0.97,73.4667345324609,fixed_endpoints,fixed,turn_articulation,combined,fixed,0,2,fixed,fixed,,,0.0,12.0,3.187885707480511,67.0,36.73336726623045,36.73336726623045
maze,0.0,0.97,fixed_eigen_extrema12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,22.199077937496824,1.0,81,12,12,132,132,0,0.0,0.0,88.8969953291838,88.8969953291838,2.7414070257,0,100.84925621481088,1.1709493040941297,100.84925621481088,1.1709493040941297,617.8842659360421,8.445770115227196,99.0,1.0,3946.450576726181,39.86313713864835,220.0,6.0,0.0,0.97,13.472465204706488,1.0,99,True,-22.199077937496824,-22.199077937496824,0.0,7.105427357601002e-15,fb_000_to_003,9086.0,4411.0,68.83333333333333,33.416666666666664,826.0,401.0,68.83333333333333,33.416666666666664,,,0.0,69,"(7, 7)",11.665857794399999,11,"(1, 13)",35.660149997115376,54.0,18.339850002884624,,,0.0,717.0462515439947,fixed_eigen_extrema12,fixed,turn_articulation,combined,fixed,0,12,fixed,fixed,,,0.0,1.6666666666666667,0.67346208582715,6.257575757575758,5.43216857230299,59.75385429533289
maze,0.0,0.97,learned_struct_mdl_e05,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,22.199077937496824,1.0,81,11,11,110,110,0,0.0,0.0,41.664314025525314,41.664314025525314,2.7414070257,0,44.37622579874991,1.3454815587499362,44.37622579874991,1.3454815587499362,373.4837603876172,8.445770115227196,45.0,1.0,1793.841171239177,39.86313713864835,55.0,11.0,0.0,0.9409,22.19907793749682,1.0,45,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,7300.0,3540.0,66.36363636363636,32.18181818181818,730.0,354.0,66.36363636363636,32.18181818181818,,,0.0,28,"(3, 7)",10.757686059999997,,,-6.339850002884624,11.0,17.339850002884624,,,0.0,545.5405398242752,learned_struct_mdl_e05,learned,turn_articulation,combined,hybrid_threshold,9,11,none,residual_mdl,55,"(5, 17)",3.6601499971153757,0.5,0.3787664911411392,6.636363636363637,4.959459452947956,49.594594529479565
maze,0.0,0.97,learned_struct_mdl_hard_eigen12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,22.199077937496824,1.0,81,22,22,462,462,0,0.0,0.0,150.14985758848997,150.14985758848997,2.7414070257,0,222.77317064439953,1.0082179999999998,222.77317064439953,1.0082179999999998,1938.0549231374366,11.436934188274789,228.0,1.0,9088.79526761182,39.86313713864835,228.0,1.0,0.0,0.97,4.708865809999999,1.0,228,True,-22.19907793749682,-22.199077937496824,3.552713678800501e-15,7.105427357601002e-15,fb_000_to_001,31206.0,15141.0,67.54545454545455,32.77272727272727,1486.0,721.0,67.54545454545455,32.77272727272727,,,0.0,68,"(7, 5)",20.639077999999994,,,-7.339850002884624,21.0,28.339850002884624,,,0.0,1558.7230282328894,learned_struct_mdl_hard_eigen12,learned,turn_articulation,combined,hybrid_threshold,20,22,none,residual_mdl,54,"(5, 15)",10.660149997115376,0.4935064935064935,0.3249996917499783,3.2164502164502164,3.3738593684694576,70.85104673785861
maze,0.05,0.97,fixed_endpoints,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,2,2,2,2,0,0.0,0.0,6.304422223627169,6.304422223627169,3.334608285737951,1,2.6656279434214607,1.3328148050908424,2.6656279434214607,1.3328148050908424,3.664160671607529,1.8320829680789457,1.9999999999999996,0.9999999999999998,79.7262742772967,39.86313713864835,24.034811509162537,12.966122478284957,2.220446049250313e-16,0.3431101040032383,21.896413204569914,0.9999999999999998,2,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_001,125.4666666666667,65.0,62.73333333333335,32.5,125.4666666666667,65.0,62.73333333333335,32.5,,,0.0,57,"(5, 19)",1.309842188250752,57,"(5, 19)",4.5936257266162865,12.93347572950091,8.339850002884624,47,"(5, 7)",0.5747410106607281,71.66338350038197,fixed_endpoints,fixed,turn_articulation,combined,fixed,0,2,fixed,fixed,,,0.0,12.017405754581269,3.1522111118135845,62.73333333333335,35.831691750190984,35.831691750190984
maze,0.05,0.97,fixed_eigen_extrema12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,12,12,132,132,0,0.0,0.0,72.47402674867008,72.47402674867008,2.91286457653959,0,103.77714890519758,1.1601374161992322,103.77714890519758,1.1601374161992322,684.8109417315169,8.390525315781268,98.86334675166293,1.0,2998.814341256219,39.86313713864835,220.24785981412137,6.000005401434617,4.440892098500626e-16,0.9694817649429728,13.274191352328693,1.0,99,True,-23.006540118862873,-23.006540118833655,2.921751729445532e-11,2.921751729445532e-11,fb_000_to_003,8508.866666666669,4411.0,64.46111111111112,33.416666666666664,773.5333333333333,401.0,64.46111111111111,33.416666666666664,,,0.0,69,"(7, 7)",11.480531889573545,11,"(1, 13)",35.71507429529891,54.054924298183536,18.339850002884624,,,0.0,693.0578423205343,fixed_eigen_extrema12,fixed,turn_articulation,combined,fixed,0,12,fixed,fixed,,,0.0,1.6685443925312224,0.5490456571868946,5.86010101010101,5.250438199397987,57.75482019337786
