option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,reward,map,slip,step
fb_006_to_004,36,"(4, 7)",26,"(3, 7)",1.0,True,True,0.9999996481406436,3.518593564301336e-07,2.9895712022817067e-07,7,"(1, 9)",3.518593564301336e-07,-1.0863764001947913,four_rooms,0.05,6
fb_007_to_004,50,"(5, 11)",26,"(3, 7)",6.0,True,False,0.9996818215171052,0.0003181784828943825,0.00026115725154264943,7,"(1, 9)",0.0003181784828943825,-5.976244706986314,four_rooms,0.05,6
fb_000_to_005,0,"(1, 1)",35,"(4, 5)",7.0,True,False,0.981869226345947,0.01813077365405309,0.014890242061344651,43,"(5, 3)",0.01813077365405309,-6.791977884529324,four_rooms,0.05,6
fb_001_to_005,14,"(2, 5)",35,"(4, 5)",2.0,True,False,0.999979707035974,2.0292964025871763e-05,1.7229907601966144e-05,43,"(5, 3)",2.0292964025871763e-05,-1.1026987818632121,four_rooms,0.05,6
fb_002_to_005,15,"(2, 7)",35,"(4, 5)",4.0,True,False,0.9999846239945536,1.5376005446377022e-05,1.3962539603608555e-05,7,"(1, 9)",1.5376005446377022e-05,-1.0863201438890109,four_rooms,0.05,6
fb_003_to_005,24,"(3, 5)",35,"(4, 5)",1.0,True,False,0.9999849866324062,1.501336759373879e-05,1.318749810976367e-05,43,"(5, 3)",1.501336759373879e-05,-1.0676323114734576,four_rooms,0.05,6
fb_004_to_005,26,"(3, 7)",35,"(4, 5)",3.0,True,True,0.9999997364061419,2.63593858123337e-07,2.315147230011017e-07,7,"(1, 9)",2.63593858123337e-07,-2.0331956591684484,four_rooms,0.05,6
fb_006_to_005,36,"(4, 7)",35,"(4, 5)",4.0,True,True,0.9999996481406436,3.518593564301336e-07,2.9895712022817067e-07,7,"(1, 9)",3.518593564301336e-07,-1.0863764001947913,four_rooms,0.05,6
fb_007_to_005,50,"(5, 11)",35,"(4, 5)",9.0,True,False,0.9996818215171052,0.0003181784828943825,0.00026115725154264943,7,"(1, 9)",0.0003181784828943825,-5.976244706986314,four_rooms,0.05,6
fb_000_to_006,0,"(1, 1)",36,"(4, 7)",9.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,6
fb_001_to_006,14,"(2, 5)",36,"(4, 7)",4.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,6
fb_002_to_006,15,"(2, 7)",36,"(4, 7)",2.0,True,False,0.9999846368360155,1.536316398471515e-05,1.3952300205732602e-05,7,"(1, 9)",1.536316398471515e-05,-1.1026825174314647,four_rooms,0.05,6
fb_003_to_006,24,"(3, 5)",36,"(4, 7)",3.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,6
fb_004_to_006,26,"(3, 7)",36,"(4, 7)",1.0,True,True,0.9999997466452584,2.53354741684e-07,2.2308862775806978e-07,7,"(1, 9)",2.53354741684e-07,-1.0676727027766229,four_rooms,0.05,6
fb_005_to_006,35,"(4, 5)",36,"(4, 7)",4.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,6
fb_007_to_006,50,"(5, 11)",36,"(4, 7)",5.0,True,False,0.9999944236675351,5.576332464574554e-06,4.5751656871119045e-06,7,"(1, 9)",5.576332464574554e-06,-5.086753589134329,four_rooms,0.05,6
fb_000_to_007,0,"(1, 1)",50,"(5, 11)",14.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,6
fb_001_to_007,14,"(2, 5)",50,"(5, 11)",9.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,6
fb_002_to_007,15,"(2, 7)",50,"(5, 11)",7.0,True,False,0.9999846358391301,1.536416086995468e-05,1.3953043709310766e-05,7,"(1, 9)",1.536416086995468e-05,-1.1466695591841638,four_rooms,0.05,6
fb_003_to_007,24,"(3, 5)",50,"(5, 11)",8.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,6
fb_004_to_007,26,"(3, 7)",50,"(5, 11)",6.0,True,True,0.9999997454839963,2.54516003499033e-07,2.2398427017262378e-07,7,"(1, 9)",2.54516003499033e-07,-1.1129439152847305,four_rooms,0.05,6
fb_005_to_007,35,"(4, 5)",50,"(5, 11)",9.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,6
fb_006_to_007,36,"(4, 7)",50,"(5, 11)",5.0,True,True,0.9999998985641263,1.0143587326464595e-07,8.107522822266606e-08,7,"(1, 9)",1.0143587326464595e-07,-4.94232714940905,four_rooms,0.05,6
fb_001_to_000,7,"(1, 9)",0,"(1, 1)",12.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-4.118899371690478,four_rooms,0.05,7
fb_002_to_000,14,"(2, 5)",0,"(1, 1)",5.0,True,True,0.9999998985641267,1.0143587326464595e-07,8.107522822266605e-08,43,"(5, 3)",1.0143587326464595e-07,-4.942327149409049,four_rooms,0.05,7
fb_003_to_000,15,"(2, 7)",0,"(1, 1)",9.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863201438890109,four_rooms,0.05,7
fb_004_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,True,0.9999997454839965,2.545160034990331e-07,2.2398427017262378e-07,43,"(5, 3)",2.545160034990331e-07,-1.1129439152847307,four_rooms,0.05,7
fb_005_to_000,26,"(3, 7)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-2.0331956591684484,four_rooms,0.05,7
fb_006_to_000,35,"(4, 5)",0,"(1, 1)",7.0,True,False,0.99998463583913,1.536416086995468e-05,1.3953043709310765e-05,43,"(5, 3)",1.536416086995468e-05,-1.1466695591841634,four_rooms,0.05,7
fb_007_to_000,36,"(4, 7)",0,"(1, 1)",9.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863764001947913,four_rooms,0.05,7
fb_008_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,0.9999999999999996,0.0,0.0,43,"(5, 3)",0.0,-5.976244706986314,four_rooms,0.05,7
fb_000_to_001,0,"(1, 1)",7,"(1, 9)",12.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,7
fb_002_to_001,14,"(2, 5)",7,"(1, 9)",7.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,7
fb_003_to_001,15,"(2, 7)",7,"(1, 9)",3.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-3.0353461727285653,four_rooms,0.05,7
fb_004_to_001,24,"(3, 5)",7,"(1, 9)",6.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,7
fb_005_to_001,26,"(3, 7)",7,"(1, 9)",4.0,True,True,0.9999999999999999,0.0,0.0,43,"(5, 3)",0.0,-1.082181694563309,four_rooms,0.05,7
fb_006_to_001,35,"(4, 5)",7,"(1, 9)",7.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,7
fb_007_to_001,36,"(4, 7)",7,"(1, 9)",5.0,True,True,1.0000000000000002,0.0,0.0,43,"(5, 3)",0.0,-1.116500538934098,four_rooms,0.05,7
fb_008_to_001,50,"(5, 11)",7,"(1, 9)",6.0,True,True,0.9999999999999997,0.0,0.0,43,"(5, 3)",0.0,-5.85851248237069,four_rooms,0.05,7
fb_000_to_002,0,"(1, 1)",14,"(2, 5)",5.0,True,False,0.9999944236675355,5.576332464574558e-06,4.575165687111905e-06,43,"(5, 3)",5.576332464574558e-06,-5.086753589134328,four_rooms,0.05,7
fb_001_to_002,7,"(1, 9)",14,"(2, 5)",7.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-4.118899371690478,four_rooms,0.05,7
fb_003_to_002,15,"(2, 7)",14,"(2, 5)",4.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863201438890109,four_rooms,0.05,7
fb_004_to_002,24,"(3, 5)",14,"(2, 5)",1.0,True,True,0.9999997466452581,2.5335474168400004e-07,2.2308862775806978e-07,43,"(5, 3)",2.5335474168400004e-07,-1.0676727027766224,four_rooms,0.05,7
fb_005_to_002,26,"(3, 7)",14,"(2, 5)",3.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-2.0331956591684484,four_rooms,0.05,7
fb_006_to_002,35,"(4, 5)",14,"(2, 5)",2.0,True,False,0.9999846368360152,1.5363163984715145e-05,1.3952300205732607e-05,43,"(5, 3)",1.5363163984715145e-05,-1.1026825174314647,four_rooms,0.05,7
fb_007_to_002,36,"(4, 7)",14,"(2, 5)",4.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863764001947913,four_rooms,0.05,7
fb_008_to_002,50,"(5, 11)",14,"(2, 5)",9.0,True,True,0.9999999999999996,0.0,0.0,43,"(5, 3)",0.0,-5.976244706986314,four_rooms,0.05,7
fb_000_to_003,0,"(1, 1)",15,"(2, 7)",9.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,7
fb_001_to_003,7,"(1, 9)",15,"(2, 7)",3.0,True,True,0.9999999999999997,0.0,0.0,43,"(5, 3)",0.0,-3.15288480973306,four_rooms,0.05,7
fb_002_to_003,14,"(2, 5)",15,"(2, 7)",4.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,7
fb_004_to_003,24,"(3, 5)",15,"(2, 7)",3.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,7
fb_005_to_003,26,"(3, 7)",15,"(2, 7)",1.0,True,True,0.9999999999999999,0.0,0.0,43,"(5, 3)",0.0,-1.0676323114734576,four_rooms,0.05,7
fb_006_to_003,35,"(4, 5)",15,"(2, 7)",4.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,7
fb_007_to_003,36,"(4, 7)",15,"(2, 7)",2.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.102698781863212,four_rooms,0.05,7
fb_008_to_003,50,"(5, 11)",15,"(2, 7)",7.0,True,True,0.9999999999999999,0.0,0.0,43,"(5, 3)",0.0,-6.791977884529321,four_rooms,0.05,7
fb_000_to_004,0,"(1, 1)",24,"(3, 5)",6.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,7
fb_001_to_004,7,"(1, 9)",24,"(3, 5)",6.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-4.118899371690478,four_rooms,0.05,7
fb_002_to_004,14,"(2, 5)",24,"(3, 5)",1.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,7
fb_003_to_004,15,"(2, 7)",24,"(3, 5)",3.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863201438890109,four_rooms,0.05,7
fb_005_to_004,26,"(3, 7)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-2.0331956591684484,four_rooms,0.05,7
fb_006_to_004,35,"(4, 5)",24,"(3, 5)",1.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,7
fb_007_to_004,36,"(4, 7)",24,"(3, 5)",3.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863764001947913,four_rooms,0.05,7
fb_008_to_004,50,"(5, 11)",24,"(3, 5)",8.0,True,True,0.9999999999999996,0.0,0.0,43,"(5, 3)",0.0,-5.976244706986314,four_rooms,0.05,7
fb_000_to_005,0,"(1, 1)",26,"(3, 7)",8.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,7
fb_001_to_005,7,"(1, 9)",26,"(3, 7)",4.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-4.118899371690478,four_rooms,0.05,7
fb_002_to_005,14,"(2, 5)",26,"(3, 7)",3.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,7
fb_003_to_005,15,"(2, 7)",26,"(3, 7)",1.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863201438890109,four_rooms,0.05,7
fb_004_to_005,24,"(3, 5)",26,"(3, 7)",2.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,7
fb_006_to_005,35,"(4, 5)",26,"(3, 7)",3.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,7
fb_007_to_005,36,"(4, 7)",26,"(3, 7)",1.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863764001947913,four_rooms,0.05,7
fb_008_to_005,50,"(5, 11)",26,"(3, 7)",6.0,True,True,0.9999999999999996,0.0,0.0,43,"(5, 3)",0.0,-5.976244706986314,four_rooms,0.05,7
fb_000_to_006,0,"(1, 1)",35,"(4, 5)",7.0,True,False,0.981869226345947,0.01813077365405309,0.014890242061344651,43,"(5, 3)",0.01813077365405309,-6.791977884529324,four_rooms,0.05,7
fb_001_to_006,7,"(1, 9)",35,"(4, 5)",7.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-4.118899371690478,four_rooms,0.05,7
fb_002_to_006,14,"(2, 5)",35,"(4, 5)",2.0,True,False,0.999979707035974,2.0292964025871763e-05,1.7229907601966144e-05,43,"(5, 3)",2.0292964025871763e-05,-1.1026987818632121,four_rooms,0.05,7
fb_003_to_006,15,"(2, 7)",35,"(4, 5)",4.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863201438890109,four_rooms,0.05,7
fb_004_to_006,24,"(3, 5)",35,"(4, 5)",1.0,True,False,0.9999849866324062,1.501336759373879e-05,1.318749810976367e-05,43,"(5, 3)",1.501336759373879e-05,-1.0676323114734576,four_rooms,0.05,7
fb_005_to_006,26,"(3, 7)",35,"(4, 5)",3.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-2.0331956591684484,four_rooms,0.05,7
fb_007_to_006,36,"(4, 7)",35,"(4, 5)",4.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0863764001947913,four_rooms,0.05,7
fb_008_to_006,50,"(5, 11)",35,"(4, 5)",9.0,True,True,0.9999999999999996,0.0,0.0,43,"(5, 3)",0.0,-5.976244706986314,four_rooms,0.05,7
fb_000_to_007,0,"(1, 1)",36,"(4, 7)",9.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,7
fb_001_to_007,7,"(1, 9)",36,"(4, 7)",5.0,True,True,0.9999999999999999,0.0,0.0,43,"(5, 3)",0.0,-5.052651819935398,four_rooms,0.05,7
fb_002_to_007,14,"(2, 5)",36,"(4, 7)",4.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,7
fb_003_to_007,15,"(2, 7)",36,"(4, 7)",2.0,True,True,1.0000000000000002,0.0,0.0,43,"(5, 3)",0.0,-1.1026825174314647,four_rooms,0.05,7
fb_004_to_007,24,"(3, 5)",36,"(4, 7)",3.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,7
fb_005_to_007,26,"(3, 7)",36,"(4, 7)",1.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.0676727027766229,four_rooms,0.05,7
fb_006_to_007,35,"(4, 5)",36,"(4, 7)",4.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,7
fb_008_to_007,50,"(5, 11)",36,"(4, 7)",5.0,True,True,0.9999999999999997,0.0,0.0,43,"(5, 3)",0.0,-5.086753589134329,four_rooms,0.05,7
fb_000_to_008,0,"(1, 1)",50,"(5, 11)",14.0,True,False,0.9996818215171058,0.00031817848289438265,0.0002611572515426495,43,"(5, 3)",0.00031817848289438265,-5.976244706986316,four_rooms,0.05,7
fb_001_to_008,7,"(1, 9)",50,"(5, 11)",6.0,True,True,0.9999999999999999,0.0,0.0,43,"(5, 3)",0.0,-5.917437541636894,four_rooms,0.05,7
fb_002_to_008,14,"(2, 5)",50,"(5, 11)",9.0,True,True,0.9999996481406433,3.518593564301337e-07,2.9895712022817067e-07,43,"(5, 3)",3.518593564301337e-07,-1.086376400194791,four_rooms,0.05,7
fb_003_to_008,15,"(2, 7)",50,"(5, 11)",7.0,True,True,1.0,0.0,0.0,43,"(5, 3)",0.0,-1.1466695591841638,four_rooms,0.05,7
fb_004_to_008,24,"(3, 5)",50,"(5, 11)",8.0,True,True,0.9999997364061417,2.6359385812333706e-07,2.3151472300110172e-07,43,"(5, 3)",2.6359385812333706e-07,-2.0331956591684484,four_rooms,0.05,7
fb_005_to_008,26,"(3, 7)",50,"(5, 11)",6.0,True,True,0.9999999999999998,0.0,0.0,43,"(5, 3)",0.0,-1.1129439152847305,four_rooms,0.05,7
fb_006_to_008,35,"(4, 5)",50,"(5, 11)",9.0,True,False,0.9999846239945538,1.537600544637703e-05,1.3962539603608559e-05,43,"(5, 3)",1.537600544637703e-05,-1.0863201438890107,four_rooms,0.05,7
fb_007_to_008,36,"(4, 7)",50,"(5, 11)",5.0,True,True,0.9999999999999997,0.0,0.0,43,"(5, 3)",0.0,-4.94232714940905,four_rooms,0.05,7
fb_001_to_000,7,"(1, 9)",0,"(1, 1)",12.0,True,True,1.0,0.0,0.0,,,0.0,-4.118899371690478,four_rooms,0.05,8
fb_002_to_000,14,"(2, 5)",0,"(1, 1)",5.0,True,True,1.0,0.0,0.0,,,0.0,-4.942327149409049,four_rooms,0.05,8
fb_003_to_000,15,"(2, 7)",0,"(1, 1)",9.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863201438890109,four_rooms,0.05,8
fb_004_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,-1.1129439152847307,four_rooms,0.05,8
fb_005_to_000,26,"(3, 7)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,-2.0331956591684484,four_rooms,0.05,8
fb_006_to_000,35,"(4, 5)",0,"(1, 1)",7.0,True,True,1.0,0.0,0.0,,,0.0,-1.1466695591841634,four_rooms,0.05,8
fb_007_to_000,36,"(4, 7)",0,"(1, 1)",9.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863764001947913,four_rooms,0.05,8
fb_008_to_000,43,"(5, 3)",0,"(1, 1)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,-5.917437541636892,four_rooms,0.05,8
fb_009_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,-5.976244706986314,four_rooms,0.05,8
fb_000_to_001,0,"(1, 1)",7,"(1, 9)",12.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-5.976244706986316,four_rooms,0.05,8
fb_002_to_001,14,"(2, 5)",7,"(1, 9)",7.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-1.086376400194791,four_rooms,0.05,8
fb_003_to_001,15,"(2, 7)",7,"(1, 9)",3.0,True,True,1.0,0.0,0.0,,,0.0,-3.0353461727285653,four_rooms,0.05,8
fb_004_to_001,24,"(3, 5)",7,"(1, 9)",6.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-2.0331956591684484,four_rooms,0.05,8
fb_005_to_001,26,"(3, 7)",7,"(1, 9)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,-1.082181694563309,four_rooms,0.05,8
fb_006_to_001,35,"(4, 5)",7,"(1, 9)",7.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-1.0863201438890107,four_rooms,0.05,8
fb_007_to_001,36,"(4, 7)",7,"(1, 9)",5.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-1.116500538934098,four_rooms,0.05,8
fb_008_to_001,43,"(5, 3)",7,"(1, 9)",10.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-4.118899371690479,four_rooms,0.05,8
fb_009_to_001,50,"(5, 11)",7,"(1, 9)",6.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,-5.85851248237069,four_rooms,0.05,8
fb_000_to_002,0,"(1, 1)",14,"(2, 5)",5.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-5.086753589134328,four_rooms,0.05,8
fb_001_to_002,7,"(1, 9)",14,"(2, 5)",7.0,True,True,1.0,0.0,0.0,,,0.0,-4.118899371690478,four_rooms,0.05,8
fb_003_to_002,15,"(2, 7)",14,"(2, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863201438890109,four_rooms,0.05,8
fb_004_to_002,24,"(3, 5)",14,"(2, 5)",1.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-1.0676727027766224,four_rooms,0.05,8
fb_005_to_002,26,"(3, 7)",14,"(2, 5)",3.0,True,True,1.0,0.0,0.0,,,0.0,-2.0331956591684484,four_rooms,0.05,8
fb_006_to_002,35,"(4, 5)",14,"(2, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.1026825174314647,four_rooms,0.05,8
fb_007_to_002,36,"(4, 7)",14,"(2, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863764001947913,four_rooms,0.05,8
fb_008_to_002,43,"(5, 3)",14,"(2, 5)",5.0,True,True,1.0,0.0,0.0,,,0.0,-5.052651819935397,four_rooms,0.05,8
fb_009_to_002,50,"(5, 11)",14,"(2, 5)",9.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,-5.976244706986314,four_rooms,0.05,8
fb_000_to_003,0,"(1, 1)",15,"(2, 7)",9.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-5.976244706986316,four_rooms,0.05,8
fb_001_to_003,7,"(1, 9)",15,"(2, 7)",3.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,-3.15288480973306,four_rooms,0.05,8
fb_002_to_003,14,"(2, 5)",15,"(2, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-1.086376400194791,four_rooms,0.05,8
fb_004_to_003,24,"(3, 5)",15,"(2, 7)",3.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-2.0331956591684484,four_rooms,0.05,8
fb_005_to_003,26,"(3, 7)",15,"(2, 7)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,-1.0676323114734576,four_rooms,0.05,8
fb_006_to_003,35,"(4, 5)",15,"(2, 7)",4.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-1.0863201438890107,four_rooms,0.05,8
fb_007_to_003,36,"(4, 7)",15,"(2, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,-1.102698781863212,four_rooms,0.05,8
fb_008_to_003,43,"(5, 3)",15,"(2, 7)",7.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-4.118899371690479,four_rooms,0.05,8
fb_009_to_003,50,"(5, 11)",15,"(2, 7)",7.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,-6.791977884529321,four_rooms,0.05,8
fb_000_to_004,0,"(1, 1)",24,"(3, 5)",6.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-5.976244706986316,four_rooms,0.05,8
fb_001_to_004,7,"(1, 9)",24,"(3, 5)",6.0,True,True,1.0,0.0,0.0,,,0.0,-4.118899371690478,four_rooms,0.05,8
fb_002_to_004,14,"(2, 5)",24,"(3, 5)",1.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-1.086376400194791,four_rooms,0.05,8
fb_003_to_004,15,"(2, 7)",24,"(3, 5)",3.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863201438890109,four_rooms,0.05,8
fb_005_to_004,26,"(3, 7)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,-2.0331956591684484,four_rooms,0.05,8
fb_006_to_004,35,"(4, 5)",24,"(3, 5)",1.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-1.0863201438890107,four_rooms,0.05,8
fb_007_to_004,36,"(4, 7)",24,"(3, 5)",3.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863764001947913,four_rooms,0.05,8
fb_008_to_004,43,"(5, 3)",24,"(3, 5)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-4.118899371690479,four_rooms,0.05,8
fb_009_to_004,50,"(5, 11)",24,"(3, 5)",8.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,-5.976244706986314,four_rooms,0.05,8
fb_000_to_005,0,"(1, 1)",26,"(3, 7)",8.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-5.976244706986316,four_rooms,0.05,8
fb_001_to_005,7,"(1, 9)",26,"(3, 7)",4.0,True,True,1.0,0.0,0.0,,,0.0,-4.118899371690478,four_rooms,0.05,8
fb_002_to_005,14,"(2, 5)",26,"(3, 7)",3.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-1.086376400194791,four_rooms,0.05,8
fb_003_to_005,15,"(2, 7)",26,"(3, 7)",1.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863201438890109,four_rooms,0.05,8
fb_004_to_005,24,"(3, 5)",26,"(3, 7)",2.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-2.0331956591684484,four_rooms,0.05,8
fb_006_to_005,35,"(4, 5)",26,"(3, 7)",3.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,-1.0863201438890107,four_rooms,0.05,8
fb_007_to_005,36,"(4, 7)",26,"(3, 7)",1.0,True,True,1.0,0.0,0.0,,,0.0,-1.0863764001947913,four_rooms,0.05,8
fb_008_to_005,43,"(5, 3)",26,"(3, 7)",6.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,-4.118899371690479,four_rooms,0.05,8
fb_009_to_005,50,"(5, 11)",26,"(3, 7)",6.0,True,True,0.9999999999999996,0.0,0.0,,,0.0,-5.976244706986314,four_rooms,0.05,8
