option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_001_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,False,0.9996976916196132,0.00030230838038643035,0.0002832569197053986,26,"(3, 7)",0.00030230838038643035,5.4771001686652154e-08,42,"(5, 2)",5.4771001686652154e-08,0.9754565430497713,6.386247533914078,3.4588377520243605,0.8025146554485533,0.9667293146404526,4.261352407472914,13.23821052314798,6.386247533914078,0.6099945273308722,0.9670113055143983,0.5428628653530486,12.185911752175528,0.8298916991685619,5.670276694381266,6.145098537488366,2.2662898721975546,0.9667293146404526,0.9062797880092843,4,"(1, 5)",0.9661298250649621,-5.946006119837077,four_rooms,0.05,1
fb_002_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,False,0.0,0.9999999999999994,0.8206644506471236,26,"(3, 7)",0.9999999999999994,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.8484203945928543,4.042776991637929,1.3853609179508917,0.7791523486953098,0.9999999999999994,2.1645132666462015,10.880042680652231,4.042776991637929,0.18818777239875564,1.0,0.18913645000020324,12.185911752175528,0.7791523486953098,7.361588376823,8.252273040649799,6.50233096330871,0.9999999999999998,0.8207131762338362,26,"(3, 7)",0.9996759388772498,-5.977851645095878,four_rooms,0.05,1
fb_000_to_001,0,"(1, 1)",24,"(3, 5)",6.0,True,True,1.0000000000000004,0.0,0.0,26,"(3, 7)",0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.6478095019148605,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,1
fb_002_to_001,50,"(5, 11)",24,"(3, 5)",8.0,True,False,0.0,0.9999999999999994,0.8206644506471236,26,"(3, 7)",0.9999999999999994,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.8484203945928543,4.042776991637929,1.3853609179508917,0.7791523486953098,0.9999999999999994,2.1645132666462015,10.880042680652231,4.042776991637929,0.18818777239875564,1.0,0.18913645000020324,12.185911752175528,0.7791523486953098,7.361588376823,8.252273040649799,6.50233096330871,0.9999999999999998,0.8207131762338362,26,"(3, 7)",0.9996759388772498,-5.977851645095878,four_rooms,0.05,1
fb_000_to_002,0,"(1, 1)",50,"(5, 11)",14.0,True,True,1.0000000000000004,0.0,0.0,26,"(3, 7)",0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.6478095019148605,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,1
fb_001_to_002,24,"(3, 5)",50,"(5, 11)",8.0,True,False,4.394861634310756e-10,0.9999999995605137,0.9358446861315065,26,"(3, 7)",0.9999999995605137,9.34785184515909e-09,42,"(5, 2)",9.34785184515909e-09,1.037653386258505,5.541249665058737,5.086929072152278,0.783306932650891,0.9999999995932509,5.87023600480317,14.632238228303336,5.541249665058737,0.7042582130837765,0.9999999995751703,0.6495150732064223,12.185911752175528,0.783306932983663,7.223102233877892,8.072704928133165,2.1798463225564846,0.999999999593251,0.9359148048154595,26,"(3, 7)",0.9993945057345781,-2.138510450303426,four_rooms,0.05,1
fb_001_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,5.4771001686652154e-08,42,"(5, 2)",5.4771001686652154e-08,0.9751879128316419,6.385209921822712,3.4582601528503205,0.8022749051891258,0.9664567319274437,4.260535058039446,13.234711348469995,6.385209921822712,0.6099547956211111,0.9667022275323803,0.5428227374183148,12.185911752175528,0.8299090271437831,5.669699095207224,6.1444713889592375,2.2662898721975546,0.9664271847097834,0.9059966779329903,4,"(1, 5)",0.9661298250649621,-5.946006119837077,four_rooms,0.05,2
fb_002_to_000,26,"(3, 7)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,1.0049103168510595e-05,47,"(5, 8)",9.706334125492793e-06,0.1266632273588539,2.175274873358794,0.13090482578222495,0.12011798606974267,0.13215312601748372,0.2510228118519676,1.5946520038771586,2.175274873358794,0.06528045321208333,0.12780658075514736,0.04682660275367611,12.185911752175528,0.9398419499216981,2.0052683359433945,2.0376055730642526,2.179846322556485,0.000605493858672945,0.0005669460818013027,46,"(5, 7)",0.0003027467259618634,-2.138510450303426,four_rooms,0.05,2
fb_003_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261464,0.6478095019148592,0.2853791105735075,0.08717879524393926,0.09972453246689339,0.37255790581744674,1.347732216077131,0.6478095019148592,0.05014702432877644,0.10512657755038632,0.04504236643381921,12.185911752175528,0.8292745495510416,5.690848348298608,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,2
fb_000_to_001,0,"(1, 1)",24,"(3, 5)",6.0,True,True,1.0000000000000004,0.0,0.0,,,0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.6478095019148605,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,2
fb_002_to_001,26,"(3, 7)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,1.0049103168510595e-05,47,"(5, 8)",9.706334125492793e-06,0.1266632273588539,2.175274873358794,0.13090482578222495,0.12011798606974267,0.13215312601748372,0.2510228118519676,1.5946520038771586,2.175274873358794,0.06528045321208333,0.12780658075514736,0.04682660275367611,12.185911752175528,0.9398419499216981,2.0052683359433945,2.0376055730642526,2.179846322556485,0.000605493858672945,0.0005669460818013027,46,"(5, 7)",0.0003027467259618634,-2.138510450303426,four_rooms,0.05,2
fb_003_to_001,50,"(5, 11)",24,"(3, 5)",8.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261464,0.6478095019148592,0.2853791105735075,0.08717879524393926,0.09972453246689339,0.37255790581744674,1.347732216077131,0.6478095019148592,0.05014702432877644,0.10512657755038632,0.04504236643381921,12.185911752175528,0.8292745495510416,5.690848348298608,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,2
fb_000_to_002,0,"(1, 1)",26,"(3, 7)",8.0,True,True,1.0000000000000004,0.0,0.0,,,0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.6478095019148605,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,2
fb_001_to_002,24,"(3, 5)",26,"(3, 7)",2.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,9.34785184515909e-09,42,"(5, 2)",9.34785184515909e-09,0.12666322735885388,2.175274873358797,0.1309048257822245,0.12011798606974265,0.1321531260174842,0.2510228118519672,1.5946520038771579,2.175274873358797,0.06528045321208324,0.12780658075514734,0.046826602753675964,12.185911752175528,0.9398419499216982,2.0052683359433905,2.0376055730642526,2.1798463225564846,0.0006054938586729451,0.0005669460818013026,45,"(5, 5)",0.0003027467259618635,-2.138510450303426,four_rooms,0.05,2
fb_003_to_002,50,"(5, 11)",26,"(3, 7)",6.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261464,0.6478095019148592,0.2853791105735075,0.08717879524393926,0.09972453246689339,0.37255790581744674,1.347732216077131,0.6478095019148592,0.05014702432877644,0.10512657755038632,0.04504236643381921,12.185911752175528,0.8292745495510416,5.690848348298608,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,2
fb_000_to_003,0,"(1, 1)",50,"(5, 11)",14.0,True,True,1.0000000000000004,0.0,0.0,,,0.0,0.00018265072057415448,42,"(5, 2)",0.00018265072057415448,0.10144775077261481,0.6478095019148605,0.28537911057351106,0.08717879524393926,0.09972453246689328,0.3725579058174503,1.3477322160771346,0.6478095019148605,0.05014702432877704,0.10512657755038633,0.04504236643381921,12.185911752175528,0.8292745495510415,5.690848348298611,6.178973029495661,6.50233096330871,0.000324061122749875,0.00028205274396991495,41,"(5, 1)",0.000303270258409239,-5.977851645095878,four_rooms,0.05,2
fb_001_to_003,24,"(3, 5)",50,"(5, 11)",8.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,9.34785184515909e-09,42,"(5, 2)",9.34785184515909e-09,0.12666322735885388,2.175274873358797,0.1309048257822245,0.12011798606974265,0.1321531260174842,0.2510228118519672,1.5946520038771579,2.175274873358797,0.06528045321208324,0.12780658075514734,0.046826602753675964,12.185911752175528,0.9398419499216982,2.0052683359433905,2.0376055730642526,2.1798463225564846,0.0006054938586729451,0.0005669460818013026,45,"(5, 5)",0.0003027467259618635,-2.138510450303426,four_rooms,0.05,2
fb_002_to_003,26,"(3, 7)",50,"(5, 11)",6.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,1.830496678282954,47,"(5, 8)",0.6335449604052737,0.9751879128316416,6.3852099218227085,3.4582601528503196,0.8022749051891257,0.9664567319274435,4.260535058039445,13.234711348469995,6.3852099218227085,0.6099547956211104,0.9667022275323803,0.5428227374183147,12.185911752175528,0.829909027143783,5.669699095207228,6.144471388959237,2.266289872197555,0.9664271847097837,0.9059966779329901,46,"(5, 7)",0.9661298250649626,-5.946006119837075,four_rooms,0.05,2
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,4.8809635841571124e-08,42,"(5, 2)",4.8809635841571124e-08,0.13194798748587225,1.212273019587567,0.2610104876653221,0.11889746310260614,0.1327674732930465,0.3799079507679282,1.7098844805912266,1.212273019587567,0.06765048438983248,0.13446085164755042,0.05703024154529324,12.185911752175528,0.8842533841319172,3.858220528936089,4.0522756981849275,4.340408201605829,9.369017380113018e-09,7.39429356271988e-09,41,"(5, 1)",6.184803218648498e-09,-4.1192310421338,four_rooms,0.05,3
fb_002_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.0537499887001845e-08,42,"(5, 2)",1.0537499887001845e-08,0.09417495630152484,1.5386879963368487,0.10107665471035565,0.08912112356600706,0.09804598954011386,0.1901977782763627,1.1870988017404485,1.5386879963368487,0.04789540416924109,0.09514482508791496,0.03490614501473707,12.185911752175528,0.9366891313706035,2.110362287646548,2.156121826053166,2.2662898721975546,0.0002973596448211813,0.000278766083444535,45,"(5, 5)",0.0002973590507868546,-2.212620988673436,four_rooms,0.05,3
fb_003_to_000,26,"(3, 7)",0,"(1, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,1.0049103168510595e-05,47,"(5, 8)",9.706334125492793e-06,0.1266632273588539,2.175274873358794,0.13090482578222495,0.12011798606974267,0.1321531260174837,0.2510228118519676,1.5946520038771586,2.175274873358794,0.06528045321208333,0.12780658075514736,0.04682660275367611,12.185911752175528,0.9398419499216981,2.0052683359433945,2.0376055730642526,2.179846322556485,0.000605493858672945,0.0005669460818013027,46,"(5, 7)",0.0003027467259618634,-2.138510450303426,four_rooms,0.05,3
fb_004_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261431,0.6478095019148585,0.2853791105735075,0.08717879524393893,0.09972453246689328,0.3725579058174464,1.347732216077127,0.6478095019148585,0.050147024328776546,0.10512657755038587,0.04504236643381921,12.185911752175528,0.829274549551042,5.690848348298596,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,3
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,5.628561811656551e-08,42,"(5, 2)",5.628561811656551e-08,0.1324683922719195,1.216898443695117,0.2621445999031615,0.11936116227676144,0.13333302605834726,0.38150576217992294,1.7166691900448792,1.216898443695117,0.0679341150249063,0.13498793118312738,0.057292193474135805,12.185911752175528,0.8842358070873287,3.858806430422372,4.052912770994129,4.342405227077856,9.950584908494224e-08,8.679191657877863e-08,41,"(5, 1)",9.642293495376881e-08,-4.1209516787197735,four_rooms,0.05,3
fb_002_to_001,24,"(3, 5)",4,"(1, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.022363982560273e-09,42,"(5, 2)",9.022363982560273e-09,0.09412030634209133,1.5790942226175821,0.09834414918824175,0.08920309888267924,0.09804598974835509,0.187547248070921,1.1853652401931585,1.5790942226175821,0.04789428208010744,0.09505879339568389,0.0345600389916458,12.185911752175528,0.9383992337391638,2.0533588753612055,2.0901690771583206,2.1969654409556902,0.0002973594365802185,0.0002787659324357973,45,"(5, 5)",0.0002973590474201877,-2.1528554464312992,four_rooms,0.05,3
fb_003_to_001,26,"(3, 7)",4,"(1, 5)",4.0,True,True,1.0,0.0,0.0,,,0.0,1.0049103168510595e-05,47,"(5, 8)",9.706334125492793e-06,0.1266632273588539,2.175274873358794,0.13090482578222495,0.12011798606974267,0.1321531260174837,0.2510228118519676,1.5946520038771586,2.175274873358794,0.06528045321208333,0.12780658075514736,0.04682660275367611,12.185911752175528,0.9398419499216981,2.0052683359433945,2.0376055730642526,2.179846322556485,0.000605493858672945,0.0005669460818013027,46,"(5, 7)",0.0003027467259618634,-2.138510450303426,four_rooms,0.05,3
fb_004_to_001,50,"(5, 11)",4,"(1, 5)",10.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261431,0.6478095019148585,0.2853791105735075,0.08717879524393893,0.09972453246689328,0.3725579058174464,1.347732216077127,0.6478095019148585,0.050147024328776546,0.10512657755038587,0.04504236643381921,12.185911752175528,0.829274549551042,5.690848348298596,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,3
fb_000_to_002,0,"(1, 1)",24,"(3, 5)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,3
fb_001_to_002,4,"(1, 5)",24,"(3, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,3
fb_003_to_002,26,"(3, 7)",24,"(3, 5)",2.0,True,True,1.0,0.0,0.0,,,0.0,1.0049103168510595e-05,47,"(5, 8)",9.706334125492793e-06,0.1266632273588539,2.175274873358794,0.13090482578222495,0.12011798606974267,0.1321531260174837,0.2510228118519676,1.5946520038771586,2.175274873358794,0.06528045321208333,0.12780658075514736,0.04682660275367611,12.185911752175528,0.9398419499216981,2.0052683359433945,2.0376055730642526,2.179846322556485,0.000605493858672945,0.0005669460818013027,46,"(5, 7)",0.0003027467259618634,-2.138510450303426,four_rooms,0.05,3
fb_004_to_002,50,"(5, 11)",24,"(3, 5)",8.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261431,0.6478095019148585,0.2853791105735075,0.08717879524393893,0.09972453246689328,0.3725579058174464,1.347732216077127,0.6478095019148585,0.050147024328776546,0.10512657755038587,0.04504236643381921,12.185911752175528,0.829274549551042,5.690848348298596,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,3
fb_000_to_003,0,"(1, 1)",26,"(3, 7)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,3
fb_001_to_003,4,"(1, 5)",26,"(3, 7)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,3
fb_002_to_003,24,"(3, 5)",26,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.339707984391405e-09,42,"(5, 2)",9.339707984391405e-09,0.12645990367053006,2.1728065087136117,0.13146866992715678,0.11988647017417223,0.13189022889594715,0.251355140101329,1.592394615749443,2.1728065087136117,0.06558007450225933,0.12755795003623982,0.04703736892734266,12.185911752175528,0.9398588652460462,2.0047044917984573,2.03699411016642,2.1798463225564846,0.00030274713271108173,0.0002834732072866627,45,"(5, 5)",0.0003027467259618635,-2.137341496782485,four_rooms,0.05,3
fb_004_to_003,50,"(5, 11)",26,"(3, 7)",6.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.6676582215190286,40,"(4, 11)",0.6552799465478026,0.10144775077261431,0.6478095019148585,0.2853791105735075,0.08717879524393893,0.09972453246689328,0.3725579058174464,1.347732216077127,0.6478095019148585,0.050147024328776546,0.10512657755038587,0.04504236643381921,12.185911752175528,0.829274549551042,5.690848348298596,6.178973029495661,6.50233096330871,0.0003240611227498748,0.000282052743969915,9,"(1, 11)",0.00030327025840923885,-5.977851645095878,four_rooms,0.05,3
fb_000_to_004,0,"(1, 1)",50,"(5, 11)",14.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.00018265072041291508,42,"(5, 2)",0.00018265072041291508,0.10145614245307259,0.6478635669088421,0.28539539454366913,0.08718637272588914,0.09973497991365826,0.3725817672695583,1.3478408385736376,0.6478635669088421,0.050150029260676764,0.10513565309862159,0.04504549095294045,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512805,6.50233096330871,0.0003136136738921069,0.0002739867415048125,41,"(5, 1)",0.000303270258409239,-5.977834539881146,four_rooms,0.05,3
fb_001_to_004,4,"(1, 5)",50,"(5, 11)",10.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.9967954706146148e-08,42,"(5, 2)",1.9967954706146148e-08,0.09754088108751414,1.6641063888467547,0.10125113434829913,0.09247832437009919,0.09947252397974525,0.1937294587183983,1.2281838341113913,1.6641063888467547,0.050152997208625635,0.09844040217650368,0.03520399158037161,12.185911752175528,0.9394346459930701,2.018845133564327,2.0544760223101837,2.1620057704820383,3.404843860348041e-07,2.806945327653465e-07,45,"(5, 5)",3.3907819315353954e-07,-2.120096867195368,four_rooms,0.05,3
fb_002_to_004,24,"(3, 5)",50,"(5, 11)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.339707984391405e-09,42,"(5, 2)",9.339707984391405e-09,0.12645990367053006,2.1728065087136117,0.13146866992715678,0.11988647017417223,0.13189022889594715,0.251355140101329,1.592394615749443,2.1728065087136117,0.06558007450225933,0.12755795003623982,0.04703736892734266,12.185911752175528,0.9398588652460462,2.0047044917984573,2.03699411016642,2.1798463225564846,0.00030274713271108173,0.0002834732072866627,45,"(5, 5)",0.0003027467259618635,-2.137341496782485,four_rooms,0.05,3
fb_003_to_004,26,"(3, 7)",50,"(5, 11)",6.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,1.8304966782829541,47,"(5, 8)",0.6335449604052739,0.9751879128316419,6.385209921822712,3.4582601528503196,0.8022749051891258,0.9664567319274436,4.260535058039445,13.234711348469995,6.385209921822712,0.6099547956211109,0.9667022275323803,0.5428227374183148,12.185911752175528,0.8299090271437831,5.669699095207224,6.1444713889592375,2.266289872197555,0.9664271847097837,0.9059966779329901,46,"(5, 7)",0.9661298250649626,-5.946006119837076,four_rooms,0.05,3
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,4.8809635841571124e-08,42,"(5, 2)",4.8809635841571124e-08,0.13194798748587225,1.212273019587567,0.2610104876653221,0.11889746310260614,0.1327674732930465,0.3799079507679282,1.7098844805912266,1.212273019587567,0.06765048438983248,0.13446085164755042,0.05703024154529324,12.185911752175528,0.8842533841319172,3.858220528936089,4.0522756981849275,4.340408201605829,9.369017380113018e-09,7.39429356271988e-09,41,"(5, 1)",6.184803218648498e-09,-4.1192310421338,four_rooms,0.05,4
fb_002_to_000,24,"(3, 5)",0,"(1, 1)",6.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,1.0537499887001845e-08,42,"(5, 2)",1.0537499887001845e-08,0.09417495630152484,1.5386879963368487,0.10107665471035565,0.08912112356600706,0.09804598954011386,0.1901977782763627,1.1870988017404485,1.5386879963368487,0.04789540416924109,0.09514482508791496,0.03490614501473707,12.185911752175528,0.9366891313706035,2.110362287646548,2.156121826053166,2.2662898721975546,0.0002973596448211813,0.000278766083444535,45,"(5, 5)",0.0002973590507868546,-2.212620988673436,four_rooms,0.05,4
fb_003_to_000,26,"(3, 7)",0,"(1, 1)",8.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,6.682937283537849e-06,47,"(5, 8)",6.398197456935549e-06,0.1264599036705301,2.1728065087136086,0.13146866992715722,0.11988647017417223,0.1318902288959467,0.2513551401013294,1.5923946157494435,2.1728065087136086,0.06558007450225944,0.12755795003623985,0.04703736892734265,12.185911752175528,0.9398588652460461,2.004704491798461,2.0369941101664204,2.179846322556485,0.00030274713271108157,0.0002834732072866627,5,"(1, 7)",0.00030274672596186333,-2.1373414967824855,four_rooms,0.05,4
fb_004_to_000,46,"(5, 7)",0,"(1, 1)",10.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.011862171848784306,47,"(5, 8)",0.011657839031657975,0.09754088108751428,1.66410638884676,0.10125113434829958,0.0924783243700993,0.0994725239797457,0.19372945871839886,1.228183834111393,1.66410638884676,0.05015299720862594,0.0984404021765038,0.03520399158037161,12.185911752175528,0.9394346459930702,2.0188451335643234,2.0544760223101837,2.1620057704820383,3.40484386034804e-07,2.8069453276534645e-07,5,"(1, 7)",3.3907819315353944e-07,-2.120096867195368,four_rooms,0.05,4
fb_005_to_000,50,"(5, 11)",0,"(1, 1)",14.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.6676581258130277,40,"(4, 11)",0.6552799465455686,0.10145614245307252,0.6478635669088411,0.2853953945436656,0.08718637272588925,0.09973497991365793,0.37258176726955483,1.3478408385736353,0.6478635669088411,0.05015002926067614,0.10513565309862173,0.04504549095294058,12.185911752175528,0.8292750380701465,5.690832064328446,6.178951565512804,6.50233096330871,0.00031361367389210674,0.00027398674150481256,9,"(1, 11)",0.00030327025840923885,-5.977834539881148,four_rooms,0.05,4
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,True,1.0000000000000002,0.0,0.0,,,0.0,5.628561811656551e-08,42,"(5, 2)",5.628561811656551e-08,0.1324683922719195,1.216898443695117,0.2621445999031615,0.11936116227676144,0.13333302605834726,0.38150576217992294,1.7166691900448792,1.216898443695117,0.0679341150249063,0.13498793118312738,0.057292193474135805,12.185911752175528,0.8842358070873287,3.858806430422372,4.052912770994129,4.342405227077856,9.950584908494224e-08,8.679191657877863e-08,41,"(5, 1)",9.642293495376881e-08,-4.1209516787197735,four_rooms,0.05,4
fb_002_to_001,24,"(3, 5)",4,"(1, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,9.022363982560273e-09,42,"(5, 2)",9.022363982560273e-09,0.09412030634209133,1.5790942226175821,0.09834414918824175,0.08920309888267924,0.09804598974835509,0.187547248070921,1.1853652401931585,1.5790942226175821,0.04789428208010744,0.09505879339568389,0.0345600389916458,12.185911752175528,0.9383992337391638,2.0533588753612055,2.0901690771583206,2.1969654409556902,0.0002973594365802185,0.0002787659324357973,45,"(5, 5)",0.0002973590474201877,-2.1528554464312992,four_rooms,0.05,4
fb_003_to_001,26,"(3, 7)",4,"(1, 5)",4.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,6.682937283537849e-06,47,"(5, 8)",6.398197456935549e-06,0.1264599036705301,2.1728065087136086,0.13146866992715722,0.11988647017417223,0.1318902288959467,0.2513551401013294,1.5923946157494435,2.1728065087136086,0.06558007450225944,0.12755795003623985,0.04703736892734265,12.185911752175528,0.9398588652460461,2.004704491798461,2.0369941101664204,2.179846322556485,0.00030274713271108157,0.0002834732072866627,5,"(1, 7)",0.00030274672596186333,-2.1373414967824855,four_rooms,0.05,4
