map,slip,gamma,candidate_kind,candidate_top_fraction,residual_kind,residual_top_fraction,soft_kind,soft_top_fraction,local_horizon,hidden_threshold,soft_threshold,residual_threshold,residual_threshold_mode,compute_struct_distinct,struct_mdl_node_cost_weight,struct_mdl_edge_cost_weight,struct_mdl_exposure_bit_weight,struct_mdl_min_gain,residual_reward_weight,residual_hit_weight,value_scale_task,soft_cost_weight,n_states,n_boundary,n_candidate_boundary,n_pair_options,n_edges_valid,invalid_hidden_count,hidden_mass_total,hidden_mass_max,soft_cost_all_total,soft_cost_valid_total,soft_cost_max,soft_over_threshold_count,model_residual_valid_total,model_residual_max,residual_threshold_metric_valid_total,residual_threshold_metric_max,residual_backup_value_norm_valid_total,residual_backup_value_norm_max,struct_hidden_prob_valid_total,struct_hidden_prob_max,struct_hidden_bits_valid_total,struct_hidden_bits_max,struct_hidden_distinct_valid_total,struct_hidden_distinct_max,struct_nohit_prob_max,beta_global,l_gamma_row_max,residual_hidden_mass_max,residual_over_threshold_count,feasible,start_value_smdp,start_value_primitive,start_gap,value_gap_max,start_best_option,policy_tv_total,policy_regions_total,policy_tv_mean,policy_regions_mean,target_policy_tv_total,target_policy_regions_total,target_policy_tv_mean,target_policy_regions_mean,occupancy_mass_total,occupancy_struct_hidden_distinct,occupancy_struct_hidden_distinct_bits,occupancy_model_residual,occupancy_soft_cost,hard_split_candidate_state,hard_split_candidate_coord,hard_split_candidate_score,residual_split_candidate_state,residual_split_candidate_coord,residual_split_candidate_score,struct_mdl_split_candidate_state,struct_mdl_split_candidate_coord,struct_mdl_split_gain,struct_mdl_split_benefit,struct_mdl_split_cost,soft_split_candidate_state,soft_split_candidate_coord,soft_split_candidate_score,description_length_proxy,method,method_family,eval_residual_lens,eval_soft_kind,constructor_stop,constructor_step,constructor_n_boundary,constructor_split_source,constructor_last_split_source,constructor_last_split_state,constructor_last_split_coord,constructor_last_split_score,struct_hidden_distinct_per_edge,soft_cost_per_edge,target_policy_tv_per_edge,description_length_per_edge,description_length_per_boundary
open_room,0.05,0.97,fixed_coverage12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,9.19001272578314,1.0,35,12,12,132,132,0,0.0,0.0,30.309512401331133,30.309512401331133,3.8822935992907066,5,13.774145567171038,0.9701720700913856,13.774145567171038,0.9701720700913856,202.76648416594594,17.18100948118305,3.2770488340378763,0.9827580407310557,18.052271034351232,5.8579324671468145,3.2770488340378763,0.9827580407310557,5.551115123125783e-16,0.9414077587667288,6.766208514245732,0.9827580407310557,3,True,-9.266105461043896,-9.19001272578314,0.07609273526075633,0.07609273526075633,fb_000_to_001,2957.5333333333338,440.0,22.40555555555556,3.3333333333333335,268.8666666666667,40.0,22.405555555555555,3.3333333333333335,1.0,0.0,0.0,0.12784555677189302,0.0,,,0.0,6,"(1, 7)",2.8603185999470773,,,-14.226153544254707,2.90312947269026,17.129283016944967,30,"(5, 3)",2.8164644099084706,279.4569913018355,fixed_coverage12,fixed,turn_articulation,combined,fixed,0,12,fixed,fixed,,,0.0,0.02482612753058997,0.22961751819190251,2.036868686868687,2.117098418953299,23.28808260848629
open_room,0.05,0.97,learned_rd_struct_budget1,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,9.19001272578314,1.0,35,2,2,2,2,0,0.0,0.0,3.355160423271827,3.355160423271827,3.337033911680864,1,1.8268889349209492,0.9134444674604748,1.8268889349209492,0.9134444674604748,8.89724917942481,4.448624589712409,1.8716729237761336,0.9358364618880669,7.92420498512203,3.962102492561017,1.8716729353559383,0.9358364676779691,0.0,0.7352825076218381,8.823916412605403,0.9358364618880669,2,True,-9.268811904277364,-9.19001272578314,0.07879917849422391,0.07879917849422391,fb_000_to_001,28.4,5.0,14.2,2.5,28.4,5.0,14.2,2.5,1.0,0.935836467677969,3.962102491778231,0.9134444674604748,3.337033911680864,,,0.0,28,"(5, 1)",0.8548346381628471,,,-6.253493122708988,0.8757898942359785,7.129283016944966,30,"(5, 3)",0.8796588346772263,18.462049358192775,learned_rd_struct_budget1,learned,turn_articulation,combined,hybrid_threshold,0,2,none,none,,,0.0,0.9358364676779691,1.6775802116359135,14.2,9.231024679096388,9.231024679096388
open_room,0.05,0.97,learned_rd_struct_budget2,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,9.19001272578314,1.0,35,2,2,2,2,0,0.0,0.0,3.355160423271827,3.355160423271827,3.337033911680864,1,1.8268889349209492,0.9134444674604748,1.8268889349209492,0.9134444674604748,8.89724917942481,4.448624589712409,1.8716729237761336,0.9358364618880669,7.92420498512203,3.962102492561017,1.8716729353559383,0.9358364676779691,0.0,0.7352825076218381,8.823916412605403,0.9358364618880669,2,True,-9.268811904277364,-9.19001272578314,0.07879917849422391,0.07879917849422391,fb_000_to_001,28.4,5.0,14.2,2.5,28.4,5.0,14.2,2.5,1.0,0.935836467677969,3.962102491778231,0.9134444674604748,3.337033911680864,,,0.0,28,"(5, 1)",0.8548346381628471,,,-6.253493122708988,0.8757898942359785,7.129283016944966,30,"(5, 3)",0.8796588346772263,18.462049358192775,learned_rd_struct_budget2,learned,turn_articulation,combined,hybrid_threshold,0,2,none,none,,,0.0,0.9358364676779691,1.6775802116359135,14.2,9.231024679096388,9.231024679096388
open_room,0.05,0.97,learned_rd_struct_budget6,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,9.19001272578314,1.0,35,2,2,2,2,0,0.0,0.0,3.355160423271827,3.355160423271827,3.337033911680864,1,1.8268889349209492,0.9134444674604748,1.8268889349209492,0.9134444674604748,8.89724917942481,4.448624589712409,1.8716729237761336,0.9358364618880669,7.92420498512203,3.962102492561017,1.8716729353559383,0.9358364676779691,0.0,0.7352825076218381,8.823916412605403,0.9358364618880669,2,True,-9.268811904277364,-9.19001272578314,0.07879917849422391,0.07879917849422391,fb_000_to_001,28.4,5.0,14.2,2.5,28.4,5.0,14.2,2.5,1.0,0.935836467677969,3.962102491778231,0.9134444674604748,3.337033911680864,,,0.0,28,"(5, 1)",0.8548346381628471,,,-6.253493122708988,0.8757898942359785,7.129283016944966,30,"(5, 3)",0.8796588346772263,18.462049358192775,learned_rd_struct_budget6,learned,turn_articulation,combined,hybrid_threshold,0,2,none,none,,,0.0,0.9358364676779691,1.6775802116359135,14.2,9.231024679096388,9.231024679096388
four_rooms,0.0,0.97,fixed_endpoints,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,2,2,2,2,0,0.0,0.0,5.3478921968587345,5.3478921968587345,2.84965927484341,0,1.906124979815856,0.953062489907928,1.906124979815856,0.953062489907928,6.7502133238083815,3.3751066619041907,2.0,1.0,79.7262742772967,39.86313713864835,6.0,3.0,0.0,0.6528362774606075,11.572124084646408,1.0,2,True,-11.572124084646411,-11.57212408464641,1.7763568394002505e-15,1.7763568394002505e-15,fb_000_to_001,66.0,11.0,33.0,5.5,66.0,11.0,33.0,5.5,1.0,3.0,119.58941141594505,0.953062489907928,2.4982329220153243,,,0.0,26,"(3, 7)",0.953062489907928,,,-1.6724253419714952,6.0,7.672425341971495,,,0.0,31.05401717667459,fixed_endpoints,fixed,turn_articulation,combined,fixed,0,2,fixed,fixed,,,0.0,3.0,2.6739460984293673,33.0,15.527008588337296,15.527008588337296
four_rooms,0.0,0.97,fixed_turn_articulation,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,10,10,90,90,0,0.0,0.0,18.268901348348077,18.268901348348077,1.2329439104767141,0,1.3322676295501878e-16,2.2204460492503132e-17,1.3322676295501878e-16,2.2204460492503132e-17,2.0073252555276216e-15,3.345542092546036e-16,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.9409,5.567599835699998,0.0,0,True,-11.572124084646411,-11.57212408464641,1.7763568394002505e-15,1.7763568394002505e-15,fb_000_to_001,3132.0,504.0,34.8,5.6,348.0,56.0,34.8,5.6,1.0,0.0,0.0,2.2204460492503132e-17,0.0,,,0.0,,,0.0,,,0.0,0.0,15.672425341971495,,,0.0,229.3689013483481,fixed_turn_articulation,fixed,turn_articulation,combined,fixed,0,10,fixed,fixed,,,0.0,0.0,0.20298779275942308,3.8666666666666667,2.5485433483149786,22.936890134834808
four_rooms,0.0,0.97,fixed_eigen_extrema12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,12,12,132,132,0,0.0,0.0,38.1766370582926,38.1766370582926,1.1954010256762744,0,32.073158141420016,1.012851996714,32.073158141420016,1.012851996714,218.89039890743987,9.11423689704647,34.0,1.0,1355.3466627140442,39.86313713864835,38.0,2.0,0.0,0.9409,5.567599835699998,1.0,34,True,-11.572124084646413,-11.57212408464641,3.552713678800501e-15,3.552713678800501e-15,fb_000_to_001,4928.0,792.0,37.333333333333336,6.0,448.0,72.0,37.333333333333336,6.0,1.0,0.0,0.0,0.0,0.0,,,0.0,26,"(3, 7)",28.161272301420013,26,"(3, 7)",16.327574658028503,34.0,17.672425341971497,,,0.0,357.44979519971264,fixed_eigen_extrema12,fixed,turn_articulation,combined,fixed,0,12,fixed,fixed,,,0.0,0.2878787878787879,0.28921694741130755,3.393939393939394,2.707952993937217,29.787482933309388
four_rooms,0.0,0.97,fixed_coverage12,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,12,12,132,132,0,0.0,0.0,90.40555543505702,90.40555543505702,1.2329439104767141,0,70.18220084841766,1.061351996714,70.18220084841766,1.061351996714,685.7089786282913,12.342145967237494,74.0,1.0,2949.8721482599763,39.86313713864835,76.0,2.0,0.0,0.9409,6.400571840628997,1.0,74,True,-11.572124084646411,-11.57212408464641,1.7763568394002505e-15,1.7763568394002505e-15,fb_000_to_001,4818.0,781.0,36.5,5.916666666666667,438.0,71.0,36.5,5.916666666666667,1.0,0.0,0.0,2.2204460492503132e-17,0.0,,,0.0,24,"(3, 5)",38.98569716841763,24,"(3, 5)",26.327574658028503,44.0,17.672425341971497,,,0.0,445.28775628347466,fixed_coverage12,fixed,turn_articulation,combined,fixed,0,12,fixed,fixed,,,0.0,0.5757575757575758,0.6848905714777047,3.3181818181818183,3.3733920930566264,37.107313023622886
four_rooms,0.0,0.97,learned_rd_struct_budget1,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,4,4,12,12,0,0.0,0.0,4.823584556488949,4.823584556488949,1.2329439104767141,0,2.025703993428,1.012851996714,2.025703993428,1.012851996714,13.696590297556405,6.8482951487782024,2.0,1.0,79.7262742772967,39.86313713864835,2.0,1.0,0.0,0.9409,5.567599835699998,1.0,2,True,-11.572124084646411,-11.57212408464641,1.7763568394002505e-15,1.7763568394002505e-15,fb_000_to_001,450.0,69.0,37.5,5.75,150.0,23.0,37.5,5.75,1.0,0.0,0.0,0.0,0.0,,,0.0,4,"(1, 5)",1.012851996714,,,-8.672425341971495,1.0,9.672425341971495,,,0.0,67.94928854991694,learned_rd_struct_budget1,learned,turn_articulation,combined,hybrid_threshold,2,4,none,hard_hidden,24,"(3, 5)",3.0,0.16666666666666666,0.40196537970741236,12.5,5.662440712493079,16.987322137479236
four_rooms,0.0,0.97,learned_rd_struct_budget2,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,11.57212408464641,1.0,51,4,4,12,12,0,0.0,0.0,4.823584556488949,4.823584556488949,1.2329439104767141,0,2.025703993428,1.012851996714,2.025703993428,1.012851996714,13.696590297556405,6.8482951487782024,2.0,1.0,79.7262742772967,39.86313713864835,2.0,1.0,0.0,0.9409,5.567599835699998,1.0,2,True,-11.572124084646411,-11.57212408464641,1.7763568394002505e-15,1.7763568394002505e-15,fb_000_to_001,450.0,69.0,37.5,5.75,150.0,23.0,37.5,5.75,1.0,0.0,0.0,0.0,0.0,,,0.0,4,"(1, 5)",1.012851996714,,,-8.672425341971495,1.0,9.672425341971495,,,0.0,67.94928854991694,learned_rd_struct_budget2,learned,turn_articulation,combined,hybrid_threshold,2,4,none,hard_hidden,24,"(3, 5)",3.0,0.16666666666666666,0.40196537970741236,12.5,5.662440712493079,16.987322137479236
