map,kernel_label,candidate_state,n_boundary,n_candidates,n_active_edges,contributing_edges,rate_delta,bits_fd_delta,score_point,score_lower,score_upper,score_interval_width,tail_weighted_sum,point_rank,map_family,map_size,boundary_method,tail_tol
corridor_64,exact,1,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,1,corridor,64,endpoints,0.001
corridor_64,exact,2,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,2,corridor,64,endpoints,0.001
corridor_64,exact,3,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,3,corridor,64,endpoints,0.001
corridor_64,exact,4,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,4,corridor,64,endpoints,0.001
corridor_64,exact,5,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,5,corridor,64,endpoints,0.001
corridor_64,exact,6,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,6,corridor,64,endpoints,0.001
corridor_64,exact,7,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,7,corridor,64,endpoints,0.001
corridor_64,exact,8,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,8,corridor,64,endpoints,0.001
corridor_64,exact,9,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,9,corridor,64,endpoints,0.001
corridor_64,exact,10,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,10,corridor,64,endpoints,0.001
corridor_64,exact,11,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,11,corridor,64,endpoints,0.001
corridor_64,exact,12,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,12,corridor,64,endpoints,0.001
corridor_64,exact,13,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,13,corridor,64,endpoints,0.001
corridor_64,exact,14,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,14,corridor,64,endpoints,0.001
corridor_64,exact,15,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,15,corridor,64,endpoints,0.001
corridor_64,exact,16,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,16,corridor,64,endpoints,0.001
corridor_64,exact,17,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,17,corridor,64,endpoints,0.001
corridor_64,exact,18,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,18,corridor,64,endpoints,0.001
corridor_64,exact,19,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,19,corridor,64,endpoints,0.001
corridor_64,exact,20,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,20,corridor,64,endpoints,0.001
corridor_64,exact,21,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,21,corridor,64,endpoints,0.001
corridor_64,exact,22,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,22,corridor,64,endpoints,0.001
corridor_64,exact,23,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,23,corridor,64,endpoints,0.001
corridor_64,exact,24,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,24,corridor,64,endpoints,0.001
corridor_64,exact,25,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,25,corridor,64,endpoints,0.001
corridor_64,exact,26,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,26,corridor,64,endpoints,0.001
corridor_64,exact,27,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,27,corridor,64,endpoints,0.001
corridor_64,exact,28,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,28,corridor,64,endpoints,0.001
corridor_64,exact,29,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,29,corridor,64,endpoints,0.001
corridor_64,exact,30,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,30,corridor,64,endpoints,0.001
corridor_64,exact,31,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,31,corridor,64,endpoints,0.001
corridor_64,exact,32,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,32,corridor,64,endpoints,0.001
corridor_64,exact,33,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,33,corridor,64,endpoints,0.001
corridor_64,exact,34,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,34,corridor,64,endpoints,0.001
corridor_64,exact,35,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,35,corridor,64,endpoints,0.001
corridor_64,exact,36,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,36,corridor,64,endpoints,0.001
corridor_64,exact,37,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,37,corridor,64,endpoints,0.001
corridor_64,exact,38,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,38,corridor,64,endpoints,0.001
corridor_64,exact,39,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,39,corridor,64,endpoints,0.001
corridor_64,exact,40,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,40,corridor,64,endpoints,0.001
corridor_64,exact,41,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,41,corridor,64,endpoints,0.001
corridor_64,exact,42,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,42,corridor,64,endpoints,0.001
corridor_64,exact,43,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,43,corridor,64,endpoints,0.001
corridor_64,exact,44,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,44,corridor,64,endpoints,0.001
corridor_64,exact,45,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,45,corridor,64,endpoints,0.001
corridor_64,exact,46,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,46,corridor,64,endpoints,0.001
corridor_64,exact,47,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,47,corridor,64,endpoints,0.001
corridor_64,exact,48,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,48,corridor,64,endpoints,0.001
corridor_64,exact,49,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,49,corridor,64,endpoints,0.001
corridor_64,exact,50,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,50,corridor,64,endpoints,0.001
corridor_64,exact,51,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,51,corridor,64,endpoints,0.001
corridor_64,exact,52,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,52,corridor,64,endpoints,0.001
corridor_64,exact,53,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,53,corridor,64,endpoints,0.001
corridor_64,exact,54,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,54,corridor,64,endpoints,0.001
corridor_64,exact,55,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,55,corridor,64,endpoints,0.001
corridor_64,exact,56,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,56,corridor,64,endpoints,0.001
corridor_64,exact,57,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,57,corridor,64,endpoints,0.001
corridor_64,exact,58,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,58,corridor,64,endpoints,0.001
corridor_64,exact,59,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,59,corridor,64,endpoints,0.001
corridor_64,exact,60,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,60,corridor,64,endpoints,0.001
corridor_64,exact,61,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,61,corridor,64,endpoints,0.001
corridor_64,exact,62,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,62,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,1,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,1,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,2,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,2,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,3,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,3,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,4,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,4,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,5,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,5,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,6,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,6,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,7,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,7,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,8,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,8,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,9,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,9,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,10,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,10,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,11,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,11,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,12,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,12,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,13,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,13,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,14,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,14,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,15,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,15,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,16,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,16,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,17,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,17,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,18,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,18,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,19,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,19,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,20,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,20,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,21,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,21,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,22,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,22,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,23,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,23,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,24,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,24,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,25,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,25,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,26,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,26,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,27,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,27,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,28,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,28,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,29,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,29,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,30,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,30,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,31,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,31,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,32,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,32,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,33,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,33,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,34,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,34,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,35,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,35,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,36,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,36,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,37,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,37,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,38,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,38,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,39,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,39,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,40,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,40,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,41,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,41,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,42,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,42,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,43,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,43,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,44,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,44,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,45,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,45,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,46,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,46,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,47,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,47,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,48,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,48,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,49,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,49,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,50,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,50,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,51,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,51,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,52,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,52,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,53,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,53,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,54,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,54,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,55,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,55,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,56,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,56,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,57,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,57,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,58,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,58,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,59,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,59,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,60,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,60,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,61,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,61,corridor,64,endpoints,0.001
corridor_64,adaptive_eps0.001,62,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.9469901526481355,0.007206157738726127,0.0006241711140244874,62,corridor,64,endpoints,0.001
corridor_64,exact,1,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,1,corridor,64,endpoints,1e-06
corridor_64,exact,2,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,2,corridor,64,endpoints,1e-06
corridor_64,exact,3,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,3,corridor,64,endpoints,1e-06
corridor_64,exact,4,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,4,corridor,64,endpoints,1e-06
corridor_64,exact,5,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,5,corridor,64,endpoints,1e-06
corridor_64,exact,6,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,6,corridor,64,endpoints,1e-06
corridor_64,exact,7,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,7,corridor,64,endpoints,1e-06
corridor_64,exact,8,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,8,corridor,64,endpoints,1e-06
corridor_64,exact,9,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,9,corridor,64,endpoints,1e-06
corridor_64,exact,10,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,10,corridor,64,endpoints,1e-06
corridor_64,exact,11,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,11,corridor,64,endpoints,1e-06
corridor_64,exact,12,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,12,corridor,64,endpoints,1e-06
corridor_64,exact,13,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,13,corridor,64,endpoints,1e-06
corridor_64,exact,14,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,14,corridor,64,endpoints,1e-06
corridor_64,exact,15,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,15,corridor,64,endpoints,1e-06
corridor_64,exact,16,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,16,corridor,64,endpoints,1e-06
corridor_64,exact,17,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,17,corridor,64,endpoints,1e-06
corridor_64,exact,18,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,18,corridor,64,endpoints,1e-06
corridor_64,exact,19,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,19,corridor,64,endpoints,1e-06
corridor_64,exact,20,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,20,corridor,64,endpoints,1e-06
corridor_64,exact,21,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,21,corridor,64,endpoints,1e-06
corridor_64,exact,22,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,22,corridor,64,endpoints,1e-06
corridor_64,exact,23,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,23,corridor,64,endpoints,1e-06
corridor_64,exact,24,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,24,corridor,64,endpoints,1e-06
corridor_64,exact,25,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,25,corridor,64,endpoints,1e-06
corridor_64,exact,26,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,26,corridor,64,endpoints,1e-06
corridor_64,exact,27,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,27,corridor,64,endpoints,1e-06
corridor_64,exact,28,2,62,1,0,6.954196310386862,0.0,-6.954196310386862,-6.954196310386862,-6.954196310386862,0.0,0.0,28,corridor,64,endpoints,1e-06
