map,slip,gamma,candidate_kind,candidate_top_fraction,residual_kind,residual_top_fraction,soft_kind,soft_top_fraction,local_horizon,hidden_threshold,soft_threshold,residual_threshold,residual_threshold_mode,compute_struct_distinct,struct_mdl_node_cost_weight,struct_mdl_edge_cost_weight,struct_mdl_exposure_bit_weight,struct_mdl_min_gain,residual_reward_weight,residual_hit_weight,value_scale_task,soft_cost_weight,n_states,n_boundary,n_candidate_boundary,n_pair_options,n_edges_valid,invalid_hidden_count,hidden_mass_total,hidden_mass_max,soft_cost_all_total,soft_cost_valid_total,soft_cost_max,soft_over_threshold_count,model_residual_valid_total,model_residual_max,residual_threshold_metric_valid_total,residual_threshold_metric_max,residual_backup_value_norm_valid_total,residual_backup_value_norm_max,struct_hidden_prob_valid_total,struct_hidden_prob_max,struct_hidden_prob_cvar95,struct_hidden_bits_valid_total,struct_hidden_bits_max,struct_hidden_bits_cvar95,struct_hidden_distinct_valid_total,struct_hidden_distinct_max,struct_hidden_distinct_cvar95,struct_hidden_distinct_bits_valid_total,struct_hidden_distinct_bits_max,struct_hidden_distinct_bits_cvar95,struct_nohit_prob_max,beta_global,l_gamma_row_max,residual_hidden_mass_max,residual_over_threshold_count,feasible,start_value_smdp,start_value_primitive,start_gap,value_gap_max,start_best_option,policy_tv_total,policy_regions_total,policy_tv_mean,policy_regions_mean,target_policy_tv_total,target_policy_regions_total,target_policy_tv_mean,target_policy_regions_mean,occupancy_mass_total,occupancy_struct_hidden_distinct,occupancy_struct_hidden_distinct_bits,occupancy_model_residual,occupancy_soft_cost,hard_split_candidate_state,hard_split_candidate_coord,hard_split_candidate_score,residual_split_candidate_state,residual_split_candidate_coord,residual_split_candidate_score,struct_mdl_split_candidate_state,struct_mdl_split_candidate_coord,struct_mdl_split_gain,struct_mdl_split_benefit,struct_mdl_split_cost,soft_split_candidate_state,soft_split_candidate_coord,soft_split_candidate_score,description_length_proxy,method,method_family,eval_residual_lens,eval_soft_kind,constructor_stop,constructor_step,constructor_n_boundary,constructor_split_source,constructor_last_split_source,constructor_last_split_state,constructor_last_split_coord,constructor_last_split_score,struct_hidden_distinct_per_edge,soft_cost_per_edge,target_policy_tv_per_edge,description_length_per_edge,description_length_per_boundary
maze,0.05,0.97,fixed_endpoints,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,2,2,2,2,0,0.0,0.0,6.304422223627169,6.304422223627169,3.334608285737951,1,2.6656279434214607,1.3328148050908424,2.6656279434214607,1.3328148050908424,3.664160671607529,1.8320829680789457,1.9999999999999996,0.9999999999999998,0.9999999999999998,79.7262742772967,39.86313713864835,39.86313713864835,24.034811509162537,12.966122478284957,12.966122478284957,139.31993253081794,76.43104130885013,76.43104130885013,2.220446049250313e-16,0.3431101040032383,21.896413204569914,0.9999999999999998,2,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_001,125.4666666666667,65.0,62.73333333333335,32.5,125.4666666666667,65.0,62.73333333333335,32.5,1.0,11.06868903087758,62.88889122196781,1.332813138330618,3.334608285737951,,,0.0,57,"(5, 19)",1.309842188250752,57,"(5, 19)",4.5936257266162865,12.93347572950091,8.339850002884624,47,"(5, 7)",0.5747410106607281,71.66338350038197,fixed_endpoints,fixed,turn_articulation,combined,fixed,0,2,fixed,fixed,,,0.0,12.017405754581269,3.1522111118135845,62.73333333333335,35.831691750190984,35.831691750190984
maze,0.05,0.97,fixed_turn_articulation,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,30,30,870,870,0,0.0,0.0,293.09993170620976,293.09993170620976,2.911509023828847,0,112.13678446563392,0.13479219530500022,112.13678446563392,0.13479219530500022,1596.9585582979812,2.1755875549471453,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.771561172376096e-16,0.9409300723389595,5.5422903826784555,0.0,0,True,-23.00654011886267,-23.006540118833655,2.901501261476369e-11,2.901501261476369e-11,fb_000_to_029,54632.13333333333,28304.0,62.79555555555555,32.53333333333333,1883.8666666666672,976.0,62.79555555555557,32.53333333333333,1.0,0.0,0.0,0.09802477976767239,0.0,,,0.0,,,0.0,,,0.0,0.0,36.339850002884624,,,0.0,2242.510049505177,fixed_turn_articulation,fixed,turn_articulation,combined,fixed,0,30,fixed,fixed,,,0.0,0.0,0.33689647322552846,2.1653639846743302,2.5775977580519274,74.7503349835059
maze,0.05,0.97,learned_rd_struct_budget2,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,3,3,6,6,0,0.0,0.0,10.375293367274708,10.375293367274708,3.31702691056605,1,5.481134086984149,1.3128956034056294,5.481134086984149,1.3128956034056294,9.928619471701307,1.9475407666068947,3.9833793135516897,0.9999999999999998,0.9999999999999998,108.91758397915007,39.86313713864835,39.86313713864835,46.82852947664694,11.999999911802908,11.999999911802908,693.3960785345216,280.28025794319177,280.28025794319177,3.3306690738754696e-16,0.8855844878030739,21.58510958422026,0.9999999999999998,4,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_002,374.5333333333334,194.0,62.42222222222224,32.333333333333336,187.2666666666667,97.0,62.42222222222224,32.333333333333336,1.0,10.844551080525244,62.56270712493484,1.3128956034056294,3.31702691056605,,,0.0,57,"(5, 19)",2.582451246760603,57,"(5, 19)",26.436963150131753,35.77681315301638,9.339850002884624,47,"(5, 7)",0.5747410099365827,113.1097607875922,learned_rd_struct_budget2,learned,turn_articulation,combined,hybrid_threshold,1,3,none,residual_rate_distortion,4,"(1, 5)",0.2241379503523362,7.804754912774491,1.7292155612124513,31.21111111111112,18.85162679793203,37.70325359586406
maze,0.05,0.97,learned_rd_batch4_budget2,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,3,3,6,6,0,0.0,0.0,10.375293367274708,10.375293367274708,3.31702691056605,1,5.481134086984149,1.3128956034056294,5.481134086984149,1.3128956034056294,9.928619471701307,1.9475407666068947,3.9833793135516897,0.9999999999999998,0.9999999999999998,108.91758397915007,39.86313713864835,39.86313713864835,46.82852947664694,11.999999911802908,11.999999911802908,693.3960785345216,280.28025794319177,280.28025794319177,3.3306690738754696e-16,0.8855844878030739,21.58510958422026,0.9999999999999998,4,True,-23.006540118862866,-23.006540118833655,2.921041186709772e-11,2.921041186709772e-11,fb_000_to_002,374.5333333333334,194.0,62.42222222222224,32.333333333333336,187.2666666666667,97.0,62.42222222222224,32.333333333333336,1.0,10.844551080525244,62.56270712493484,1.3128956034056294,3.31702691056605,,,0.0,57,"(5, 19)",2.582451246760603,57,"(5, 19)",26.436963150131753,35.77681315301638,9.339850002884624,47,"(5, 7)",0.5747410099365827,113.1097607875922,learned_rd_batch4_budget2,learned,turn_articulation,combined,hybrid_threshold,1,3,none,residual_rate_distortion,4,"(1, 5)",0.2241379503523362,7.804754912774491,1.7292155612124513,31.21111111111112,18.85162679793203,37.70325359586406
maze,0.05,0.97,learned_rd_audit_cvar2,0.15,turn_articulation,0.15,combined,0.15,999.0,1e-06,3.0,0.5,raw,True,1.0,0.5,1.0,0.0,0.05,0.0,23.006540118833655,1.0,81,14,14,182,182,0,0.0,0.0,31.610001043285067,31.610001043285067,3.31702691056605,1,36.595328400755726,1.3128956034056294,36.595328400755726,1.3128956034056294,433.97538955331464,8.390079448226432,15.00523294689104,0.9999999052963131,0.9999076260151114,250.8817573182927,23.33200416700512,19.832270117744336,25.04003774193515,10.844551080525246,1.9843935032984052,307.83781200752674,62.56270712493491,24.92191842995758,7.771561172376096e-16,0.9409300723389595,21.58510958422026,0.9999999052963131,15,True,-23.006540118862826,-23.006540118833655,2.917133201663091e-11,2.917133201663091e-11,fb_000_to_013,11344.666666666668,5876.0,62.33333333333334,32.285714285714285,872.6666666666666,452.0,62.33333333333333,32.285714285714285,1.0,10.844551080525246,62.56270712493491,1.3128956034056294,3.31702691056605,,,0.0,34,"(3, 15)",13.592367912604496,,,-6.344157221877683,13.995692781006941,20.339850002884624,47,"(5, 7)",0.5747410099365827,686.8386627773741,learned_rd_audit_cvar2,learned,turn_articulation,combined,hybrid_threshold,4,14,none,residual_rate_distortion,4,"(1, 5)",0.2329995313935358,0.13758262495568765,0.17368132441365422,4.794871794871795,3.7738388064690884,49.05990448409815
