map_family,map_size,map,method_spec,variant,task_type,task_count,n_states,n_boundary,state_compression_ratio,edge_count,reward_kernel_nnz,continuation_kernel_nnz,certified_kernel_error_bound,goal_option_interface_size,goal_conditioned_options,n_goal_policies,construction_time_sec,kernel_time_sec,task_kernel_time_sec,policy_build_time_sec,batched_event_solve_time_sec,smdp_solve_time_sec,full_total_time_sec,graph_total_time_sec,break_even_num_tasks,amortized_speedup_vs_full_vi,planning_only_speedup_vs_full_vi,start_gap_mean,start_gap_max,boundary_gap_max,full_backup_count,smdp_edge_backup_count,epsilon_opt_empirical
corridor,512,corridor_512,endpoints,fixed_B_event_hit_kernel,terminal_goal,10,512,2,256.0,2,20,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.61469488099101,0.0,0.0,0.0014424710243474692,1.4785220570338424,0.8481382880418096,3.0,1.7432558792357664,2.399663081937272,6.979874456192192e-11,1.709352659418073e-10,1.8045653860099264e-10,9426944,40,
corridor,512,corridor_512,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,10,512,2,256.0,4,60,2,0.0,20,20,10,6.16610050201416e-05,0.23193927502143197,0.8487759080016986,0.09170965102384798,0.14237137598684058,0.004191824089502916,1.4785220570338424,1.0849686681176536,8.0,1.3627324921732322,1.7333856855393388,6.963283283312194e-11,1.6841283922985895e-10,1.779341118890443e-10,9426944,440,1.6841283922985895e-10
corridor,512,corridor_512,endpoints,fixed_B_edge_reward_kernel,additive_sparse,25,512,2,256.0,2,1022,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.0001925189862959087,0.0,0.0,0.003940268943551928,5.414569234038936,0.23613372395629995,2.0,22.93009716410089,1310.1493050088086,2.4426124190061658,21.29370036433828,21.99890530807095,38707200,150,
corridor,512,corridor_512,endpoints,fixed_B_edge_reward_kernel,additive_dense,25,512,2,256.0,2,1022,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.00020070112077519298,0.0,0.0,0.003832011920167133,5.0207388960407116,0.23603364906739444,2.0,21.271284479473287,1245.0027673844884,1.9020429605955416,10.355930844489817,10.355930844489817,37558272,150,
corridor,512,corridor_512,endpoints,fixed_B_event_hit_kernel,terminal_goal,25,512,2,256.0,2,50,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,1.4566621739359107,0.0,0.0,0.0034289740142412484,3.622295194072649,1.692092083976604,3.0,2.1407198983874762,2.4808692246083774,5.117136936405586e-11,2.1103829794810736e-10,2.1103829794810736e-10,23293952,100,
corridor,512,corridor_512,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,25,512,2,256.0,4,150,2,0.0,50,50,25,6.16610050201416e-05,0.23193927502143197,2.036430642940104,0.23148289200617,0.3482855769980233,0.010631653072778136,3.622295194072649,2.2790632320393343,16.0,1.5893789795517757,1.7695090184250328,5.140591952113027e-11,2.085087658088014e-10,2.085087658088014e-10,23293952,1100,2.085087658088014e-10
corridor,512,corridor_512,endpoints,fixed_B_edge_reward_kernel,additive_sparse,50,512,2,256.0,2,1022,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.00038474806933663785,0.0,0.0,0.007878975011408329,10.218009294127114,0.24026465910719708,2.0,42.52814097627326,1236.4897993660709,2.4756297633020425,22.727465234924484,22.727465234924484,77414400,300,
corridor,512,corridor_512,endpoints,fixed_B_edge_reward_kernel,additive_dense,50,512,2,256.0,2,1022,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.00038962613325566053,0.0,0.0,0.008096339064650238,9.58823263301747,0.240486901224358,2.0,39.87008267062453,1129.8929950105828,2.0821385915475923,11.415827754649936,11.415827754649936,75114496,300,
corridor,512,corridor_512,endpoints,fixed_B_event_hit_kernel,terminal_goal,50,512,2,256.0,2,100,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,2.82494720685645,0.0,0.0,0.007070204010233283,6.698963128088508,3.0640183468931355,3.0,2.186332576918525,2.365438539460964,6.68419986027402e-11,2.1103829794810736e-10,2.1169199726500665e-10,46309376,200,
corridor,512,corridor_512,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,50,512,2,256.0,4,300,2,0.0,100,100,50,6.16610050201416e-05,0.23193927502143197,4.044374895864166,0.5191883289953694,0.7002393600123469,0.022427673073252663,6.698963128088508,4.298803504963871,33.0,1.5583320150253783,1.647230966965486,6.667530527693089e-11,2.085087658088014e-10,2.091695705530583e-10,46309376,2200,2.085087658088014e-10
corridor,512,corridor_512,endpoints,fixed_B_edge_reward_kernel,additive_sparse,100,512,2,256.0,2,1022,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.0007606050639878958,0.0,0.0,0.01614688610425219,17.261827562266262,0.2489084271946922,2.0,69.35011303881784,1020.957360882245,2.173353227477491,27.634435232220223,27.634435232220223,154828800,600,
corridor,512,corridor_512,endpoints,fixed_B_edge_reward_kernel,additive_dense,100,512,2,256.0,2,1022,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,0.0007306481420528144,0.0,0.0,0.01606396198621951,16.422560914128553,0.24879554615472443,2.0,66.00825926327259,977.8471062262138,1.9249135013471255,13.315551332600245,13.315551332600245,150231040,600,
corridor,512,corridor_512,endpoints,fixed_B_event_hit_kernel,terminal_goal,100,512,2,256.0,2,200,2,0.0,0,0,0,6.16610050201416e-05,0.23193927502143197,5.289087011886295,0.0,0.0,0.014076438965275884,11.10235647202353,5.535164386878023,5.0,2.0057862235028487,2.093534656232543,6.438948041420645e-11,2.1103829794810736e-10,2.1520207837966154e-10,91762688,400,
corridor,512,corridor_512,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,100,512,2,256.0,4,600,2,0.0,200,200,100,6.16610050201416e-05,0.23193927502143197,7.6698447349481285,1.0479742170718964,1.3327835059899371,0.047197742183925584,11.10235647202353,7.949043413158506,72.0,1.396690884043376,1.4386802333825675,6.42960262808856e-11,2.085087658088014e-10,2.126796516677132e-10,91762688,4400,2.085087658088014e-10
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,1,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,6.507994839921594e-06,0.0,0.0,0.00028462999034672976,0.21354114200221375,0.25401420597336255,2.0,0.840666139848127,733.4705633320588,0.00010868246896744704,0.00010868246896744704,0.5361778215450393,1548288,6,
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,1,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,6.8829976953566074e-06,0.0,0.0,0.00014765499508939683,0.19872314200620167,0.25387760598096065,2.0,0.7827517564550563,1285.9177114005295,1.194691949304345,1.194691949304345,1.5423535275692508,1497088,6,
corridor,512,corridor_512,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,1,512,2,256.0,2,2,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.06439403002150357,0.0,0.0,0.00018180100596509874,0.13326209201477468,0.31829889901564457,4.0,0.41866966058284977,2.063652761326275,1.5155166011027177e-10,1.5155166011027177e-10,1.5155166011027177e-10,909312,4,
corridor,512,corridor_512,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,1,512,2,256.0,4,6,2,0.0,2,2,1,0.005723228998249397,0.2479998389899265,0.09128388200770132,0.010568858007900417,0.016320993978297338,0.0006000389985274523,0.13326209201477468,0.3456069889944047,3.0,0.38558853338736204,1.4503309235762902,1.4904344425303861e-10,1.4904344425303861e-10,1.4904344425303861e-10,909312,44,1.4904344425303861e-10
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,5,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,4.144894774071872e-05,0.0,0.0,0.0010341309825889766,1.0728289289982058,0.2547986479185056,2.0,4.210496946362674,997.442308791829,1.7137627068382586,8.277574860416163,8.277574860416163,7741440,30,
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,5,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,4.295899998396635e-05,0.0,0.0,0.0008750970009714365,1.0392236839979887,0.2546411239891313,2.0,4.081130603406955,1131.982888752417,1.829063430597533,4.134633581879054,4.134633581879054,7501824,30,
corridor,512,corridor_512,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,5,512,2,256.0,2,10,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.3271330710267648,0.0,0.0,0.0008583519957028329,0.6778557100333273,0.5817144910106435,4.0,1.1652721747667873,2.0666873047680085,7.648850441910326e-11,1.5155166011027177e-10,1.8045653860099264e-10,4591616,20,
corridor,512,corridor_512,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,5,512,2,256.0,4,30,2,0.0,10,10,5,0.005723228998249397,0.2479998389899265,0.4466145659680478,0.04654010897502303,0.07294138596625999,0.0022110459685791284,0.6778557100333273,0.7025486799248029,6.0,0.9648523004923751,1.5102874969823221,7.580069905088749e-11,1.4904344425303861e-10,1.779341118890443e-10,4591616,220,1.4904344425303861e-10
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,10,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,8.435497875325382e-05,0.0,0.0,0.0018987520306836814,2.071094621991506,0.25570617499761283,2.0,8.09950961102461,1044.3685651535027,1.2700293326909184,8.277574860416163,8.277574860416163,15482880,60,
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,10,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.00010010198457166553,0.0,0.0,0.00187827498302795,2.0641777979617473,0.2557014449557755,2.0,8.07260904731592,1043.3693031041676,1.5107415974573588,4.134633581879054,4.134633581879054,15024128,60,
corridor,512,corridor_512,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,10,512,2,256.0,2,20,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.6260885030787904,0.0,0.0,0.0016455540317110717,1.3726188820437528,0.8814571250986774,4.0,1.5572157090341643,2.1866248397641543,6.979874456192192e-11,1.709352659418073e-10,1.8045653860099264e-10,9426944,40,
corridor,512,corridor_512,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,10,512,2,256.0,4,60,2,0.0,20,20,10,0.005723228998249397,0.2479998389899265,0.8610457630129531,0.09292074295808561,0.1420365169760771,0.004408533975947648,1.3726188820437528,1.1191773649770766,9.0,1.2264533978239163,1.5860096677772417,6.963283283312194e-11,1.6841283922985895e-10,1.779341118890443e-10,9426944,440,1.6841283922985895e-10
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,25,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.00021611194824799895,0.0,0.0,0.004398051067255437,5.392916646000231,0.25833723100367934,2.0,20.875491407289346,1168.7746245375831,2.4426124190061658,21.29370036433828,21.99890530807095,38707200,150,
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,25,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.0002276710292790085,0.0,0.0,0.004300614964449778,5.209159393940354,0.2582513539819047,2.0,20.170888994856355,1150.3600702682002,1.9020429605955416,10.355930844489817,10.355930844489817,37558272,150,
corridor,512,corridor_512,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,25,512,2,256.0,2,50,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,1.5342804500251077,0.0,0.0,0.0038754550623707473,3.429831870016642,1.7918789730756544,4.0,1.9140979505605438,2.22983369804869,5.117136936405586e-11,2.1103829794810736e-10,2.1103829794810736e-10,23293952,100,
corridor,512,corridor_512,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,25,512,2,256.0,4,150,2,0.0,50,50,25,0.005723228998249397,0.2479998389899265,2.1073256050003693,0.2191965369565878,0.35384861801867373,0.010564228898147121,3.429831870016642,2.3716129018866923,18.0,1.4462022311010803,1.6194571668079456,5.140591952113027e-11,2.085087658088014e-10,2.085087658088014e-10,23293952,1100,2.085087658088014e-10
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,50,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.0004419490578584373,0.0,0.0,0.008626683003967628,10.39968488496379,0.26279170005000196,2.0,39.573871180044954,1146.7754799249958,2.4756297633020425,22.727465234924484,22.727465234924484,77414400,300,
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,50,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.0004579349188134074,0.0,0.0,0.00874026186647825,10.08084830691223,0.26292126477346756,2.0,38.34170018768877,1095.9591909396822,2.0821385915475923,11.415827754649936,11.415827754649936,75114496,300,
corridor,512,corridor_512,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,50,512,2,256.0,2,100,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,3.16948089611833,0.0,0.0,0.008277773973532021,6.689107600977877,3.4314817380800378,4.0,1.9493350428612588,2.104976587408543,6.68419986027402e-11,2.1103829794810736e-10,2.1169199726500665e-10,46309376,200,
corridor,512,corridor_512,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,50,512,2,256.0,4,300,2,0.0,100,100,50,0.005723228998249397,0.2479998389899265,4.423724265041528,0.5013064559316263,0.7529369129915722,0.02197390192304738,6.689107600977877,4.6994212349527515,36.0,1.4233896615239536,1.504624774278154,6.667530527693089e-11,2.085087658088014e-10,2.091695705530583e-10,46309376,2200,2.085087658088014e-10
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,100,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.000905124848941341,0.0,0.0,0.01685028785141185,21.36069064892945,0.2714784806885291,2.0,78.68281343977631,1203.0523316703611,2.173353227477491,27.634435232220223,27.634435232220223,154828800,600,
corridor,512,corridor_512,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,100,512,2,256.0,2,1022,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,0.0009177769243251532,0.0,0.0,0.016991771932225674,20.406973901903257,0.2716326168447267,2.0,75.12711153376875,1139.4465636938107,1.9249135013471255,13.315551332600245,13.315551332600245,150231040,600,
corridor,512,corridor_512,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,100,512,2,256.0,2,200,2,0.0,0,0,0,0.005723228998249397,0.2479998389899265,6.407454790984048,0.0,0.0,0.016361596033675596,13.39597398287151,6.677539455005899,4.0,2.0061242727407707,2.0853606603613764,6.438948041420645e-11,2.1103829794810736e-10,2.1520207837966154e-10,91762688,400,
corridor,512,corridor_512,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,100,512,2,256.0,4,600,2,0.0,200,200,100,0.005723228998249397,0.2479998389899265,8.896939400176052,0.9757683511124924,1.513716258079512,0.04422591792535968,13.39597398287151,9.194888386089588,69.0,1.4568935935250178,1.4982358010707315,6.42960262808856e-11,2.085087658088014e-10,2.126796516677132e-10,91762688,4400,2.085087658088014e-10
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_sparse,1,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,9.12000541575253e-06,0.0,0.0,0.0008754759910516441,0.2106023709930014,0.4682411710091401,3.0,0.44977328785317433,238.07746342288982,8.471966562143106,8.471966562143106,8.471966562143106,1688832,32,
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_dense,1,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,1.7072976334020495e-05,0.0,0.0,0.0008083329885266721,0.19097140998928808,0.4681819809775334,3.0,0.4078999571716798,231.36664637687608,4.367616048939216,4.367616048939216,4.367616048939216,1677312,30,
open_room,24,open_room_24,endpoints,fixed_B_event_hit_kernel,terminal_goal,1,576,2,288.0,2,4,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.10976085101719946,0.0,0.0,0.0010219340038020164,0.04658007499529049,0.5781393600336742,inf,0.08056893928235122,0.4204631160559842,13.400647908975891,13.400647908975891,13.519512387586637,163584,36,
open_room,24,open_room_24,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,1,576,2,288.0,4,8,2,0.0,2,2,1,0.0001322129974141717,0.4672243620152585,0.15534479802590795,0.012081727007171139,0.03350222000153735,0.0006938739970792085,0.04658007499529049,0.6233952470356598,14.0,0.07471997134528359,0.2985162228785724,9.358176367157967e-05,9.358176367157967e-05,0.4408411591495991,163584,40,9.358176367157967e-05
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_sparse,5,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,9.491501259617507e-05,0.0,0.0,0.0035426370159257203,0.9990299189812504,0.4709941270411946,3.0,2.121109078911874,274.6434720789965,14.802933220647224,30.880896038682984,30.880896038682984,8603136,160,
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_dense,5,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.00011076996452175081,0.0,0.0,0.003719012951478362,1.042465424980037,0.4711863579286728,3.0,2.2124270099047374,272.1996123134845,8.044859329348453,16.86102620780615,16.86102620780615,8395776,154,
open_room,24,open_room_24,endpoints,fixed_B_event_hit_kernel,terminal_goal,5,576,2,288.0,2,20,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.5994817780156154,0.0,0.0,0.0032822159701026976,0.2868741990241688,1.0701205689983908,inf,0.2680765208472506,0.4759312133547346,19.384870951398575,30.087511945489513,30.087511945489513,824832,132,
open_room,24,open_room_24,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,5,576,2,288.0,4,43,2,0.0,10,10,5,0.0001322129974141717,0.4672243620152585,0.835360143071739,0.07389876103843562,0.16197960401768796,0.0033111140073742718,0.2868741990241688,1.306027832091786,23.0,0.2196539705931838,0.34205798350986943,0.04079371993694232,0.12470705022897377,0.4408411591495991,824832,200,0.12470705022897377
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_sparse,10,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.000198783993255347,0.0,0.0,0.006847138050943613,2.5713249539548997,0.47440249705687165,2.0,5.420133683753877,364.93803618958856,12.70583597166923,30.880896038682984,30.880896038682984,17305344,320,
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_dense,10,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.00022302597062662244,0.0,0.0,0.0070602939813397825,2.575617032998707,0.4746398949646391,2.0,5.4264655380277125,353.6322789586256,6.851389351043363,16.86102620780615,16.86102620780615,16837632,308,
open_room,24,open_room_24,endpoints,fixed_B_event_hit_kernel,terminal_goal,10,576,2,288.0,2,40,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,1.1980091790028382,0.0,0.0,0.006985389947658405,0.6210284530243371,1.6723511439631693,inf,0.37135051168297833,0.5153786324242347,18.928476195644105,30.087511945489513,30.087511945489513,1541376,310,
open_room,24,open_room_24,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,10,576,2,288.0,4,83,2,0.0,20,20,10,0.0001322129974141717,0.4672243620152585,1.734557189134648,0.14971984209842049,0.3868281680333894,0.0059359329752624035,0.6210284530243371,2.207849697122583,36.0,0.28128203375152877,0.35681178232494026,0.1369902780387702,0.4553194968809535,0.4553194968809535,1541376,400,0.4553194968809535
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_sparse,25,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.0005157680425327271,0.0,0.0,0.016703027999028563,5.473955927009229,0.484575371054234,3.0,11.296397328448993,317.9058462506119,10.236695835343095,30.880896038682984,30.880896038682984,43160832,800,
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_dense,25,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.000548934011021629,0.0,0.0,0.01662968989694491,5.38573224801803,0.48453519892063923,3.0,11.115254908240722,313.5136013729488,5.564040813684012,16.86102620780615,16.86102620780615,42031872,770,
open_room,24,open_room_24,endpoints,fixed_B_event_hit_kernel,terminal_goal,25,576,2,288.0,2,100,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,2.763892662100261,0.0,0.0,0.01868205488426611,1.4448688700504135,3.2499312919972,inf,0.4445844358643316,0.519256090853947,15.54588060411322,30.087511945489513,30.087511945489513,3829248,838,
open_room,24,open_room_24,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,25,576,2,288.0,4,205,2,0.0,50,50,25,0.0001322129974141717,0.4672243620152585,3.954140238260152,0.38239636408980004,0.8078512120700907,0.014334840059746057,1.4448688700504135,4.435831653332571,78.0,0.32572671439523776,0.364086668439434,0.1385086561600097,0.4553194968809535,0.4553194968809535,3829248,1004,0.4553194968809535
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_sparse,50,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.0010936581529676914,0.0,0.0,0.03403735507163219,10.785793314978946,0.5024875882372726,3.0,21.46479548443282,307.0162891694334,9.678468530876568,30.880896038682984,30.880896038682984,86480640,1600,
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_dense,50,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.001078463945304975,0.0,0.0,0.0326948428992182,10.381571494042873,0.5011298818571959,3.0,20.71632897956233,307.3898431632671,5.222247105154214,16.86102620780615,16.86102620780615,84208896,1544,
open_room,24,open_room_24,endpoints,fixed_B_event_hit_kernel,terminal_goal,50,576,2,288.0,2,200,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,5.537662412127247,0.0,0.0,0.03786769794533029,2.9601735800679307,6.04288668508525,inf,0.48986084537611513,0.5309223556555052,14.642613079830108,30.087511945489513,30.087511945489513,7418880,1702,
open_room,24,open_room_24,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,50,576,2,288.0,4,405,2,0.0,100,100,50,0.0001322129974141717,0.4672243620152585,7.936332131415838,0.776083177071996,1.6225865422165953,0.02913343408727087,2.9601735800679307,8.432822140515782,144.0,0.35103000285582636,0.3716259339426273,0.1609125083831316,0.4553194968809535,0.4553194968809535,7418880,2008,0.4553194968809535
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_sparse,100,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.002047671237960458,0.0,0.0,0.06747929402627051,20.412486432876904,0.5368835402769037,3.0,38.02032452391619,293.5909305878818,9.682330520440704,30.880896038682984,30.880896038682984,173060352,3202,
open_room,24,open_room_24,endpoints,fixed_B_edge_reward_kernel,additive_dense,100,576,2,288.0,2,654,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,0.0020480969978962094,0.0,0.0,0.06476789095904678,19.774869622051483,0.5341725629696157,3.0,37.0196280994243,295.9601470653198,5.242778279097925,16.86102620780615,16.86102620780615,168364800,3078,
open_room,24,open_room_24,endpoints,fixed_B_event_hit_kernel,terminal_goal,100,576,2,288.0,2,400,2,0.0,0,0,0,0.0001322129974141717,0.4672243620152585,11.139740438084118,0.0,0.0,0.07415842288173735,5.881271051068325,11.681255435978528,inf,0.5034793634384432,0.5244626444367423,15.285044740821922,30.200976627566106,30.200976627566106,14766336,3398,
open_room,24,open_room_24,endpoints,fixed_B_goal_conditioned_event_options,terminal_goal,100,576,2,288.0,4,810,2,0.0,200,200,100,0.0001322129974141717,0.4672243620152585,15.92061884450959,1.5546490991255268,3.2262293072999455,0.05841668715584092,5.881271051068325,16.446392106678104,282.0,0.357602507159015,0.36806170431334806,0.15471591127150994,0.4553194968809535,0.4645649958058975,14766336,4028,0.4553194968809535
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,1,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,2.5087007088586688e-05,0.0,0.0,0.0027641540218610317,0.2977918109972961,3.7261257490317803,13.0,0.07991995736447602,106.76445954526905,9.572907514320265,9.572907514320265,12.068722866502187,1688832,336,
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,1,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,6.367202149704099e-05,0.0,0.0,0.0027830280014313757,0.3002040300052613,3.726183208025759,13.0,0.08056609491413552,105.4568544586021,4.50659705420404,4.50659705420404,5.8635418878107854,1675008,360,
open_room,24,open_room_24,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,1,576,4,144.0,12,28,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.6559174740104936,0.0,0.0,0.002509420010028407,0.07168996101245284,4.381763402023353,inf,0.01636098402285911,0.10888066946156423,13.816236074117764,13.816236074117764,19.215421301616377,152064,360,
open_room,24,open_room_24,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,1,576,4,144.0,16,36,16,0.0,4,4,1,0.009279743011575192,3.7140567649912555,0.6949156550108455,0.01384650100953877,0.025151679990813136,0.0011996720277238637,0.07168996101245284,4.4194518350414,63.0,0.016221459965697595,0.10298575283127008,6.069382449958027e-05,6.069382449958027e-05,0.359092779744266,152064,176,6.069382449958027e-05
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,5,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,8.214297122322023e-05,0.0,0.0,0.009908510983223096,0.9608570470008999,3.733327161957277,20.0,0.25737284875326866,96.17559084540936,6.883328884433007,9.572907514320265,12.56099086215646,8596224,1740,
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_dense,5,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.00012328600860200822,0.0,0.0,0.009770467993803322,0.935163176007336,3.733230262005236,21.0,0.2504970522512132,94.52056072750372,3.699972045012933,4.957552980761475,6.555603531634295,8407296,1764,
open_room,24,open_room_24,turn_articulation,fixed_B_event_hit_kernel,terminal_goal,5,576,4,144.0,12,140,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,1.9869239949912298,0.0,0.0,0.010799057024996728,0.22930064902175218,5.721059560019057,inf,0.040080101704270385,0.11478099969379023,12.868824078846794,18.074675387466193,25.740513519995176,734976,2076,
open_room,24,open_room_24,turn_articulation,fixed_B_goal_conditioned_event_options,terminal_goal,5,576,4,144.0,16,186,16,0.0,20,20,5,0.009279743011575192,3.7140567649912555,2.1275668080197647,0.057745385012822226,0.08289742801571265,0.0038702159945387393,0.22930064902175218,5.854773532017134,130.0,0.039164734172519165,0.1075803068250603,0.16868364867755653,0.361767489142796,0.43380782961424735,734976,864,0.361767489142796
open_room,24,open_room_24,turn_articulation,fixed_B_edge_reward_kernel,additive_sparse,10,576,4,144.0,12,2932,16,0.0,0,0,0,0.009279743011575192,3.7140567649912555,0.00016320496797561646,0.0,0.0,0.01905589603120461,1.748658807046013,3.742555609002011,22.0,0.4672365596492259,90.98546321810788,8.647223164177479,18.378342637411734,23.311894689346815,17252352,3528,
