map_family,map_size,map,maze_seed,topology_seed,goal_variant,map_rows,slip,student_method,n_states,student_boundary,teacher_boundary,student_n_boundary,teacher_n_boundary,state_compression_ratio,boundary_jaccard,top_set_hit,top_set_regret,student_score_margin,ensemble_top_state_agreement,ensemble_max_node_logit_std,ensemble_selected_logit_std,student_group_all_feasible,teacher_group_all_feasible,accepted_group_all_feasible,student_n_groups_feasible,student_group_total_violation,student_group_max_violation,student_group_risks,student_group_violations,fallback_used,student_start_gap,student_normalized_start_gap,teacher_start_gap,teacher_normalized_start_gap,accepted_normalized_start_gap,graph_encoding_time_sec,gnn_forward_time_sec,student_selection_time_sec,group_context_time_sec,group_audit_time_sec,student_kernel_time_sec,student_smdp_solve_time_sec,student_audited_pipeline_time_sec,teacher_selection_time_sec,teacher_pipeline_time_sec,accepted_pipeline_time_sec,selection_speedup_vs_teacher,selection_plus_audit_speedup_vs_teacher,accepted_speedup_vs_teacher_pipeline,error
braid_maze,15,braid_maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S............#"", ""#.#.#####..####"", ""#.#.#.........#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#...#.###.#"", ""#.#.#.#.....#.#"", ""#.#.#.###.#.#.#"", ""#.#.#.......#.#"", ""#.###.#.#.#.#.#"", ""#.....#.#.....#"", ""#.#.###.###.#.#"", ""#...#....G..#.#"", ""###############""]",0.1,baseline_topology,108,"[0, 39, 104]","[0, 2, 9, 17, 102, 104]",3,6,36.0,0.2857142857142857,False,0.7075178921222687,0.25,nan,nan,nan,False,False,False,0,529.4639401792592,213.7473420290151,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 121.40083266932136}","{""stochastic"": 213.7473420290151, ""topology"": 213.7473420290151, ""value"": 101.96925612122908}",True,2.5144932070730874e-05,1.2963667877274337e-06,2.4731051450288533e-05,7.419315435086566e-07,7.419315435086566e-07,0.0050593739142641425,2.6695081032812595e-05,0.005086068995296955,3.2131519600516185,5.0524043559562415,0.09569930797442794,0.0004276060499250889,8.36676929902751,19.894186849007383,20.21197124000173,28.482613625004888,3911.505500103001,2.4053980238682255,0.7096248787455952,
maze,15,maze_15_seed0_goal0,0,0,0,"[""###############"", ""#S#...........#"", ""#.#.#####.#####"", ""#.#.#...#.....#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.#...#.#"", ""#.#.#.#.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#.#.#.#.....#.#"", ""#.###.#.#####.#"", ""#.#...#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#G#"", ""###############""]",0.1,baseline_topology,97,"[0, 7, 96]","[0, 80, 96]",3,3,32.333333333333336,0.5,False,1.0,0.0,nan,nan,nan,False,False,False,0,641.2420260870454,213.7473420290151,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 213.7473420290151, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,5.5283805977524025e-08,1.9293033981390978e-09,7.186500639022597e-08,2.155950191706781e-09,2.155950191706781e-09,0.00468210899271071,2.442102413624525e-05,0.004706530016846955,3.9795450139790773,6.325013751978986,0.13741587393451482,0.00025529100093990564,10.446936460910365,24.85756874200888,24.96922497707419,35.2784902730491,5281.506471441078,2.4111872212381735,0.7077747597421808,
maze,15,maze_15_seed0_goal1,0,0,1,"[""###############"", ""#S#...........#"", ""#.#.#####.#####"", ""#.#.#...#.....#"", ""#.#.#.#.#.###.#"", ""#.#.#.#.#...#.#"", ""#.#.#.#.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#.#G#.#.....#.#"", ""#.###.#.#####.#"", ""#.#...#.#.....#"", ""#.#.###.###.#.#"", ""#...#.......#.#"", ""###############""]",0.1,baseline_topology,97,"[0, 7, 59]","[0, 54, 59]",3,3,32.333333333333336,0.5,False,1.0,0.0,nan,nan,nan,False,True,True,0,641.2420260870454,213.7473420290151,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 213.7473420290151, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,2.3457004161286932e-07,7.457131020682381e-09,6.310934708153582e-08,1.8932804124460763e-09,1.8932804124460763e-09,0.004565926967188716,2.3456988856196404e-05,0.004589383956044912,4.932717666961253,8.007167335017584,0.13301311794202775,0.00040026300121098757,13.07788776687812,8.076438794028945,8.208574488991871,21.153048874926753,1759.8089136540982,0.6239294507627584,0.3880563287839657,
braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.0,baseline_nearest_start,107,"[0, 1, 106]","[0, 58, 106]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,7.105427357601002e-15,4.110487847549467e-16,7.105427357601002e-15,2.1316282072803025e-16,4.110487847549467e-16,0.0038024099776521325,3.5678036510944366e-05,0.003838088014163077,1.461514076916501,2.6721943030133843,0.07395957701373845,0.0025249089812859893,4.214030953939073,1.650517012923956,1.7234399969456717,4.214030953939073,430.03625941701165,0.3989120184417167,0.4089765869742089,
braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.0,baseline_nearest_start,107,"[0, 1, 87]","[0, 78, 87]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,7.105427357601002e-15,3.896697680632857e-16,7.105427357601002e-15,2.1316282072803025e-16,3.896697680632857e-16,0.0037536360323429108,4.38690185546875e-05,0.0037975050508975983,1.6363181489286944,2.878710536984727,0.07116239203605801,0.002470894018188119,4.592459477018565,1.8026902040001005,1.874260731972754,4.592459477018565,474.7038331322317,0.3989288651120715,0.4081169885878946,
maze,15,maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S#...#...#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#..........G#"", ""###############""]",0.0,baseline_nearest_start,97,"[0, 10, 96]","[0, 10, 96]",3,3,32.333333333333336,1.0,True,0.0,0.01666666753590107,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,7.105427357601002e-15,2.8875711143164357e-16,7.105427357601002e-15,2.1316282072803025e-16,2.8875711143164357e-16,0.003535890020430088,3.065401688218117e-05,0.003566544037312269,2.0077849630033597,3.4380979349371046,0.09386153391096741,0.004996828967705369,5.548307804856449,2.286080891964957,2.374529024004005,5.548307804856449,640.9792976193662,0.41950676234465006,0.4279735565365665,
maze,15,maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S#...#G..#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#...........#"", ""###############""]",0.0,baseline_nearest_start,97,"[0, 4, 10]","[0, 4, 5]",3,3,32.333333333333336,0.5,True,0.0,0.01515151560306549,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,1.7763568394002505e-14,6.153287741884179e-16,1.7763568394002505e-14,5.329070518200756e-16,6.153287741884179e-16,0.003557882970198989,2.9984046705067158e-05,0.003587867016904056,2.5069138979306445,4.477611546986736,0.09531669004354626,0.0062609349843114614,7.089690936962143,2.876142362016253,2.974627822986804,7.089690936962143,801.6301463976931,0.41157637743285924,0.4195708740247851,
braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.0,baseline_topology,107,"[0, 74, 106]","[0, 58, 106]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,False,True,True,1,194.3157654809228,97.1578827404614,"{""stochastic"": 0.0, ""topology"": 116.58945928855368, ""value"": 116.58945928855368}","{""stochastic"": 0.0, ""topology"": 97.1578827404614, ""value"": 97.1578827404614}",True,7.105427357601002e-15,4.110487847549467e-16,7.105427357601002e-15,2.1316282072803025e-16,2.1316282072803025e-16,0.0038024099776521325,3.339489921927452e-05,0.003835804876871407,1.4913951130583882,2.2362467469647527,0.06039171002339572,0.0003324690042063594,3.7922018439276144,1.650517012923956,1.7234399969456717,5.454917661845684,430.292224423617,0.4423226295709806,0.3159424401582153,
braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.0,baseline_topology,107,"[0, 74, 87]","[0, 78, 87]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,False,True,True,1,427.4946840580302,213.7473420290151,"{""stochastic"": 0.0, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 0.0, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,7.105427357601002e-15,3.896697680632857e-16,7.105427357601002e-15,2.1316282072803025e-16,2.1316282072803025e-16,0.0037536360323429108,2.9588001780211926e-05,0.0037832240341231227,1.5637961389729753,2.4480427699163556,0.06702425796538591,0.00038370396941900253,4.083030094858259,1.8026902040001005,1.874260731972754,5.889882864896208,476.4957580467287,0.4489192818268749,0.3182169790070659,
maze,15,maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S#...#...#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#..........G#"", ""###############""]",0.0,baseline_topology,97,"[0, 60, 96]","[0, 10, 96]",3,3,32.333333333333336,0.5,False,1.0,0.0,nan,nan,nan,False,True,True,1,427.4946840580302,213.7473420290151,"{""stochastic"": 0.0, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 0.0, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,7.105427357601002e-15,2.8875711143164357e-16,7.105427357601002e-15,2.1316282072803025e-16,2.1316282072803025e-16,0.003535890020430088,2.5070970878005028e-05,0.003560960991308093,1.9181154069956392,3.1242972899926826,0.1457732900744304,0.00034632603637874126,5.192093274090439,2.286080891964957,2.374529024004005,7.420502681983635,641.9842558076385,0.45305050064020486,0.3199957099630412,
maze,15,maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S#...#G..#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#...........#"", ""###############""]",0.0,baseline_topology,97,"[0, 4, 60]","[0, 4, 5]",3,3,32.333333333333336,0.5,False,1.0,0.0,nan,nan,nan,False,True,True,1,427.4946840580302,213.7473420290151,"{""stochastic"": 0.0, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 0.0, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,1.7763568394002505e-14,6.153287741884179e-16,1.7763568394002505e-14,5.329070518200756e-16,5.329070518200756e-16,0.003557882970198989,2.4451990611851215e-05,0.00358233496081084,2.6275135300820693,4.099983718013391,0.13954188802745193,0.000342192011885345,6.870963663095608,2.876142362016253,2.974627822986804,9.705707406043075,802.8680716571673,0.4272928772460495,0.3064823302971928,
braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.05,baseline_nearest_start,107,"[0, 1, 106]","[0, 74, 106]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,True,False,True,3,0.0,0.0,"{""stochastic"": 1.34271438673037e-07, ""topology"": 3.988474220027453e-11, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,0.008144694705400468,0.0004508025476216711,0.00814469452998523,0.0002443408358995571,0.0004508025476216711,0.005060003022663295,2.9771006666123867e-05,0.005089774029329419,2.36837874003686,3.690944986999966,0.10571774293202907,0.0029032400343567133,6.1730344840325415,15.493512040935457,15.607552315923385,6.1730344840325415,3044.0471328698136,2.5548244753118525,2.5283436138733077,
braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.05,baseline_nearest_start,107,"[0, 1, 87]","[0, 78, 87]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 2.68542877346074e-07, ""topology"": 2.3541920530000314e-09, ""value"": 2.3121760711456657e-09}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,6.0049024916963845e-06,3.14857316263211e-07,6.331419140082062e-06,1.8994257420246204e-07,3.14857316263211e-07,0.005036356044001877,3.1120958738029e-05,0.005067477002739906,2.5286954309558496,3.8993611430050805,0.1013561129802838,0.003475398989394307,6.537955562933348,2.81024308106862,2.906425834982656,6.537955562933348,554.5645455419266,0.4368395601896797,0.44454658753884924,
maze,15,maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S#...#...#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#..........G#"", ""###############""]",0.05,baseline_nearest_start,97,"[0, 10, 96]","[0, 10, 43, 96]",3,4,32.333333333333336,0.75,True,0.0,0.01666666753590107,nan,nan,nan,False,True,True,2,267199.43220198824,267199.43220198824,"{""stochastic"": 267218.8637785363, ""topology"": 1.4409278647178918, ""value"": 0.0}","{""stochastic"": 267199.43220198824, ""topology"": 0.0, ""value"": 0.0}",True,3.618806552196929e-07,1.4255748302246255e-08,6.720202314625112e-07,2.0160606943875354e-08,2.0160606943875354e-08,0.004564536968246102,2.838007640093565e-05,0.004592917044647038,2.7991936689941213,4.8887883079005405,0.12775385903660208,0.005425743060186505,7.825754496036097,6.352869704947807,6.547393820947036,14.239968714886345,1383.1884275706573,0.8258443749378371,0.45978990207348175,
maze,15,maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S#...#G..#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#...........#"", ""###############""]",0.05,baseline_nearest_start,97,"[0, 4, 10]","[0, 4, 5]",3,3,32.333333333333336,0.5,True,0.0,0.01515151560306549,nan,nan,nan,False,True,True,2,267199.43220198824,267199.43220198824,"{""stochastic"": 267218.8637785363, ""topology"": 1.4409278647178918, ""value"": 0.0}","{""stochastic"": 267199.43220198824, ""topology"": 0.0, ""value"": 0.0}",True,4.3392091342298045e-07,1.4732093063646609e-08,7.902705334572602e-08,2.3708116003717826e-09,2.3708116003717826e-09,0.004666690016165376,3.29379690811038e-05,0.0046996279852464795,4.0776130789890885,6.59038446797058,0.1303763190517202,0.007199309999123216,10.810272803995758,4.113467151997611,4.252670520916581,14.925367695861496,875.2750568579044,0.3854196445912785,0.28492902872307535,
braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.05,baseline_topology,107,"[0, 74, 106]","[0, 74, 106]",3,3,35.666666666666664,1.0,True,0.0,0.0,nan,nan,nan,False,False,False,1,38.86315309618456,19.43157654809228,"{""stochastic"": 1.3666915558489255e-07, ""topology"": 38.86315309618456, ""value"": 38.86315309618456}","{""stochastic"": 0.0, ""topology"": 19.43157654809228, ""value"": 19.43157654809228}",True,0.00814469452998523,0.00045080253791257346,0.00814469452998523,0.0002443408358995571,0.0002443408358995571,0.005060003022663295,3.0410010367631912e-05,0.005090413033030927,2.510591216967441,3.6340327399084345,0.10110114293638617,0.0003526520449668169,6.2511681648902595,15.493512040935457,15.607552315923385,21.757266685832292,3043.6650111494646,2.5193872607720733,0.7173489455863763,
braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.05,baseline_topology,107,"[0, 74, 87]","[0, 78, 87]",3,3,35.666666666666664,0.5,False,0.6666666567325592,0.0,nan,nan,nan,False,True,True,0,509.12184675009405,213.7473420290151,"{""stochastic"": 101.0587392401561, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 81.62716269206382, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,6.236710913043453e-06,3.270118146140961e-07,6.331419140082062e-06,1.8994257420246204e-07,1.8994257420246204e-07,0.005036356044001877,2.6653986424207687e-05,0.005063010030426085,2.521176915965043,3.900473009911366,0.08832627104129642,0.0003379179397597909,6.515377124887891,2.81024308106862,2.906425834982656,9.33313877088949,555.0538245392573,0.4372753395234828,0.31140925966384836,
maze,15,maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S#...#...#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#..........G#"", ""###############""]",0.05,baseline_topology,97,"[0, 60, 96]","[0, 10, 43, 96]",3,4,32.333333333333336,0.4,False,1.0,0.0,nan,nan,nan,False,True,True,0,641.2420260870454,213.7473420290151,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 213.7473420290151, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,3.329805764451521e-08,1.3117272832550788e-09,6.720202314625112e-07,2.0160606943875354e-08,2.0160606943875354e-08,0.004564536968246102,2.983096055686474e-05,0.004594367928802967,2.994407131918706,4.5412418260239065,0.15634815697558224,0.0002677779411897063,7.696859260788187,6.352869704947807,6.547393820947036,14.087637146818452,1382.7516218543267,0.8425284742669249,0.46476167385001804,
maze,15,maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S#...#G..#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#...........#"", ""###############""]",0.05,baseline_topology,97,"[0, 4, 60]","[0, 4, 5]",3,3,32.333333333333336,0.5,False,1.0,0.0,nan,nan,nan,False,True,True,0,641.2420260870454,213.7473420290151,"{""stochastic"": 233.17891857710737, ""topology"": 233.17891857710737, ""value"": 233.17891857710737}","{""stochastic"": 213.7473420290151, ""topology"": 213.7473420290151, ""value"": 213.7473420290151}",True,2.1490677681867965e-08,7.296321836912522e-10,7.902705334572602e-08,2.3708116003717826e-09,2.3708116003717826e-09,0.004666690016165376,2.4755951017141342e-05,0.004691445967182517,4.0170445940457284,6.053592208074406,0.18010449490975589,0.0003656710032373667,10.25579841400031,4.113467151997611,4.252670520916581,14.327998769003898,876.8015619857995,0.4082712791792669,0.2968084091489793,
braid_maze,15,braid_maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#.#.#.###.#"", ""#.#..........G#"", ""###############""]",0.1,baseline_nearest_start,107,"[0, 1, 106]","[0, 58, 80, 82, 102, 106]",3,6,35.666666666666664,0.2857142857142857,False,1.0,0.0,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 2.6141424542361783e-06, ""topology"": 3.584485142718103e-09, ""value"": 0.0}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,0.016469174766410077,0.0008704648282330601,0.01646893192452481,0.0004940679577357447,0.0008704648282330601,0.005082329967990518,2.9282993637025356e-05,0.005111612961627543,2.692902659997344,4.223477659048513,0.11401489900890738,0.002821633010171354,7.038328464026563,14.03549617191311,14.484406679985113,7.038328464026563,2745.8057324129236,2.0278137011195367,2.0579327540645522,
braid_maze,15,braid_maze_15_seed1_goal1,1,1,1,"[""###############"", ""#S....#...#...#"", ""#.#.#.#.#.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#...#.....#.#"", ""#.#.#.####..#.#"", ""#...#.#.......#"", ""#..##.#..####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#G#.#"", ""#.#.#.#.#.###.#"", ""#.#...........#"", ""###############""]",0.1,baseline_nearest_start,107,"[0, 1, 87]","[0, 78, 87]",3,3,35.666666666666664,0.5,False,1.0,0.0,nan,nan,nan,True,True,True,3,0.0,0.0,"{""stochastic"": 5.228284908472357e-06, ""topology"": 9.706889520096722e-08, ""value"": 9.336370237712092e-08}","{""stochastic"": 0.0, ""topology"": 0.0, ""value"": 0.0}",False,5.5460832534492965e-05,2.775673501252337e-06,5.5888317376684427e-05,1.6766495213005342e-06,2.775673501252337e-06,0.005359177011996508,2.9638991691172123e-05,0.00538881600368768,3.2333630019566044,4.801276383921504,0.12488571496214718,0.0037835079710930586,8.168697424815036,3.2903941549593583,3.4093655219767243,8.168697424815036,610.5968644517966,0.4092515688177848,0.41736954433147244,
maze,15,maze_15_seed1_goal0,1,1,0,"[""###############"", ""#S#...#...#...#"", ""#.#.#.###.#.#.#"", ""#.#.#...#...#.#"", ""#.#.###.#####.#"", ""#.#.#.#.....#.#"", ""#.#.#.#####.#.#"", ""#...#.#.....#.#"", ""#####.#.#####.#"", ""#.....#...#...#"", ""#.###.###.#.#.#"", ""#...#...#.#.#.#"", ""#.#.#####.###.#"", ""#.#..........G#"", ""###############""]",0.1,baseline_nearest_start,97,"[0, 10, 96]","[0, 10, 43, 96]",3,4,32.333333333333336,0.75,True,0.0,0.01666666753590107,nan,nan,nan,False,True,True,2,28397.35098184558,28397.35098184558,"{""stochastic"": 28416.782558393672, ""topology"": 1.4426520908894889, ""value"": 0.0}","{""stochastic"": 28397.35098184558, ""topology"": 0.0, ""value"": 0.0}",True,2.5890395249916764e-07,9.884442085056582e-09,5.31928993297015e-07,1.5957869798910465e-08,1.5957869798910465e-08,0.0045395620400086045,3.026693593710661e-05,0.004569828975945711,3.286661399062723,5.331602788995951,0.12210961198434234,0.005464531015604734,8.750408160034567,7.026290158974007,7.241443880950101,15.86427789798472,1537.538974862826,0.8148469685364925,0.4564622435081019,
