option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,reward,map,slip,step
fb_000_to_001,0,"(1, 1)",56,"(5, 18)",33.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084427,55,"(5, 17)",0.3443584143042214,-21.13372252438368,maze,0.0,4
fb_002_to_001,57,"(5, 19)",56,"(5, 18)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_003_to_001,63,"(6, 19)",56,"(5, 18)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_004_to_001,77,"(7, 16)",56,"(5, 18)",6.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,4
fb_005_to_001,80,"(7, 19)",56,"(5, 18)",3.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_000_to_002,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084427,55,"(5, 17)",0.3443584143042214,-21.13372252438368,maze,0.0,4
fb_001_to_002,56,"(5, 18)",57,"(5, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_003_to_002,63,"(6, 19)",57,"(5, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_004_to_002,77,"(7, 16)",57,"(5, 19)",5.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,4
fb_005_to_002,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_000_to_003,0,"(1, 1)",63,"(6, 19)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084427,55,"(5, 17)",0.3443584143042214,-21.13372252438368,maze,0.0,4
fb_001_to_003,56,"(5, 18)",63,"(6, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_002_to_003,57,"(5, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_004_to_003,77,"(7, 16)",63,"(6, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,4
fb_005_to_003,80,"(7, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_000_to_004,0,"(1, 1)",77,"(7, 16)",33.0,True,True,1.0,0.0,0.0,,,0.0,1.033075242912664,76,"(7, 15)",0.3443584143042214,-21.13372252438368,maze,0.0,4
fb_001_to_004,56,"(5, 18)",77,"(7, 16)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_002_to_004,57,"(5, 19)",77,"(7, 16)",5.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_003_to_004,63,"(6, 19)",77,"(7, 16)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_005_to_004,80,"(7, 19)",77,"(7, 16)",3.0,True,True,1.0,0.0,0.0,,,0.0,1.882673,79,"(7, 18)",0.97,-2.9109,maze,0.0,4
fb_000_to_005,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,1.033075242912664,76,"(7, 15)",0.3443584143042214,-21.13372252438368,maze,0.0,4
fb_001_to_005,56,"(5, 18)",80,"(7, 19)",3.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_002_to_005,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_003_to_005,63,"(6, 19)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,4
fb_004_to_005,77,"(7, 16)",80,"(7, 19)",3.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,4
fb_001_to_000,56,"(5, 18)",0,"(1, 1)",33.0,True,True,1.0,0.0,0.0,,,0.0,1.718264814928999,55,"(5, 17)",0.8852928099999998,-21.13372252438368,maze,0.0,5
fb_002_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_003_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_004_to_000,76,"(7, 15)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,1.6667168704811288,62,"(6, 15)",0.8587340256999992,-20.75641497359142,maze,0.0,5
fb_005_to_000,77,"(7, 16)",0,"(1, 1)",33.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_006_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_000_to_001,0,"(1, 1)",56,"(5, 18)",33.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084427,55,"(5, 17)",0.3443584143042214,-21.13372252438368,maze,0.0,5
fb_002_to_001,57,"(5, 19)",56,"(5, 18)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_003_to_001,63,"(6, 19)",56,"(5, 18)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_004_to_001,76,"(7, 15)",56,"(5, 18)",7.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_005_to_001,77,"(7, 16)",56,"(5, 18)",6.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,5
fb_006_to_001,80,"(7, 19)",56,"(5, 18)",3.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_000_to_002,0,"(1, 1)",57,"(5, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084427,55,"(5, 17)",0.3443584143042214,-21.13372252438368,maze,0.0,5
fb_001_to_002,56,"(5, 18)",57,"(5, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_003_to_002,63,"(6, 19)",57,"(5, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_004_to_002,76,"(7, 15)",57,"(5, 19)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_005_to_002,77,"(7, 16)",57,"(5, 19)",5.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,5
fb_006_to_002,80,"(7, 19)",57,"(5, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_000_to_003,0,"(1, 1)",63,"(6, 19)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084427,55,"(5, 17)",0.3443584143042214,-21.13372252438368,maze,0.0,5
fb_001_to_003,56,"(5, 18)",63,"(6, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_002_to_003,57,"(5, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_004_to_003,76,"(7, 15)",63,"(6, 19)",5.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_005_to_003,77,"(7, 16)",63,"(6, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,5
fb_006_to_003,80,"(7, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_000_to_004,0,"(1, 1)",76,"(7, 15)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084425,54,"(5, 15)",0.3443584143042213,-20.756414973591426,maze,0.0,5
fb_001_to_004,56,"(5, 18)",76,"(7, 15)",7.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_002_to_004,57,"(5, 19)",76,"(7, 15)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_003_to_004,63,"(6, 19)",76,"(7, 15)",5.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_005_to_004,77,"(7, 16)",76,"(7, 15)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_006_to_004,80,"(7, 19)",76,"(7, 15)",4.0,True,True,1.0,0.0,0.0,,,0.0,1.882673,79,"(7, 18)",0.97,-2.9109,maze,0.0,5
fb_000_to_005,0,"(1, 1)",77,"(7, 16)",33.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084425,54,"(5, 15)",0.3443584143042213,-20.756414973591426,maze,0.0,5
fb_001_to_005,56,"(5, 18)",77,"(7, 16)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_002_to_005,57,"(5, 19)",77,"(7, 16)",5.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_003_to_005,63,"(6, 19)",77,"(7, 16)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_004_to_005,76,"(7, 15)",77,"(7, 16)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_006_to_005,80,"(7, 19)",77,"(7, 16)",3.0,True,True,1.0,0.0,0.0,,,0.0,1.882673,79,"(7, 18)",0.97,-2.9109,maze,0.0,5
fb_000_to_006,0,"(1, 1)",80,"(7, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.6887168286084425,54,"(5, 15)",0.3443584143042213,-20.756414973591426,maze,0.0,5
fb_001_to_006,56,"(5, 18)",80,"(7, 19)",3.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_002_to_006,57,"(5, 19)",80,"(7, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_003_to_006,63,"(6, 19)",80,"(7, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_004_to_006,76,"(7, 15)",80,"(7, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0,maze,0.0,5
fb_005_to_006,77,"(7, 16)",80,"(7, 19)",3.0,True,True,1.0,0.0,0.0,,,0.0,1.8818,78,"(7, 17)",0.9409,-2.9109,maze,0.0,5
fb_001_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.999999999999997,0.0,0.0,,,0.0,2.969813937889218,63,"(6, 19)",1.017021309114977,-23.006627682363693,maze,0.05,0
fb_000_to_001,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999956,0.0,0.0,,,0.0,3.334608285737951,47,"(5, 7)",0.5747410106607281,-23.006540118862866,maze,0.05,0
fb_001_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999971,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,1
fb_002_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.105445552371563,79,"(7, 18)",0.017553861250275065,-1.4061325055674456,maze,0.05,1
fb_000_to_001,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.67800192167095,56,"(5, 18)",0.34124971667138465,-22.676133292738403,maze,0.05,1
fb_002_to_001,80,"(7, 19)",63,"(6, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722594282,79,"(7, 18)",0.01783733386746116,-1.068545508293908,maze,0.05,1
fb_000_to_002,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999956,0.0,0.0,,,0.0,3.328715025925601,47,"(5, 7)",0.5747410106607281,-23.000643569366076,maze,0.05,1
fb_001_to_002,63,"(6, 19)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,1
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,8.203784281183899e-08,71,"(7, 9)",8.066759367696484e-08,-14.80059155477177,maze,0.05,2
fb_002_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999971,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,2
fb_003_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.09535702751045504,79,"(7, 18)",0.017553861250275065,-1.266240010415228,maze,0.05,2
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.8973231197101174e-34,,,0.0,-14.790334397191911,maze,0.05,2
fb_002_to_001,63,"(6, 19)",47,"(5, 7)",19.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,2
fb_003_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,0.9999999999999987,0.0,0.0,,,0.0,5.523124592790215,79,"(7, 18)",1.0167280304452804,-14.518824271626222,maze,0.05,2
fb_000_to_002,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.6769809838701666,56,"(5, 18)",0.34124971667138465,-22.6736418430523,maze,0.05,2
fb_001_to_002,47,"(5, 7)",63,"(6, 19)",19.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,5.010535115280285,71,"(7, 9)",0.8377796334727944,-14.790171549606313,maze,0.05,2
fb_003_to_002,80,"(7, 19)",63,"(6, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722594282,79,"(7, 18)",0.01783733386746116,-1.068545508293908,maze,0.05,2
fb_000_to_003,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,0.011688111180260384,56,"(5, 18)",0.005891693745791298,-14.905923539206212,maze,0.05,2
fb_001_to_003,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,5.010535115280285,71,"(7, 9)",0.8377796334727944,-14.790171549606313,maze,0.05,2
fb_002_to_003,63,"(6, 19)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,2
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,5.407556909286744e-18,,,0.0,-14.800590136466184,maze,0.05,3
fb_002_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999969,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,3
fb_003_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,-4.073016917696493,maze,0.05,3
fb_004_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.08491185587575927,79,"(7, 18)",0.017553861250275065,-1.2231399235133382,maze,0.05,3
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.8973231197101174e-34,,,0.0,-14.790334397191911,maze,0.05,3
fb_002_to_001,63,"(6, 19)",47,"(5, 7)",19.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,3
fb_003_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,-4.073016917696493,maze,0.05,3
fb_004_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,0.9999999999999988,0.0,0.0,,,0.0,4.91813526124695,79,"(7, 18)",1.0167280304452804,-12.022446646042996,maze,0.05,3
fb_000_to_002,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.6769809838701666,56,"(5, 18)",0.34124971667138465,-22.6736418430523,maze,0.05,3
fb_001_to_002,47,"(5, 7)",63,"(6, 19)",19.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.044863257704922596,52,"(5, 13)",0.013293185429245558,-4.241627514161839,maze,0.05,3
fb_003_to_002,71,"(7, 9)",63,"(6, 19)",15.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,4.782302789814785,72,"(7, 10)",0.9394822671029072,-12.22084478320167,maze,0.05,3
fb_004_to_002,80,"(7, 19)",63,"(6, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.01813534722594282,79,"(7, 18)",0.01783733386746116,-1.0685455082939082,maze,0.05,3
fb_000_to_003,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.0584145748983127e-27,,,0.0,-14.790334397191911,maze,0.05,3
fb_001_to_003,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,5.708166609373217e-11,52,"(5, 13)",2.2092807242348852e-11,-4.089202414737371,maze,0.05,3
fb_002_to_003,63,"(6, 19)",71,"(7, 9)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,3
fb_004_to_003,80,"(7, 19)",71,"(7, 9)",14.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.951878593717417,79,"(7, 18)",1.016728030445286,-12.001825231443645,maze,0.05,3
fb_000_to_004,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.011688111180260384,56,"(5, 18)",0.005891693745791298,-14.905923539206212,maze,0.05,3
fb_001_to_004,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.044863257704922596,52,"(5, 13)",0.013293185429245558,-4.241627514161839,maze,0.05,3
fb_002_to_004,63,"(6, 19)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,3
fb_003_to_004,71,"(7, 9)",80,"(7, 19)",14.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,4.782302789814785,72,"(7, 10)",0.9394822671029072,-12.22084478320167,maze,0.05,3
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999982,0.0,0.0,,,0.0,5.407556909282688e-18,,,0.0,-14.800590136466184,maze,0.05,4
fb_002_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999969,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,4
fb_003_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,-4.073016917696493,maze,0.05,4
fb_004_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,4.030614067527347,78,"(7, 17)",0.9841354253426109,-11.335418938058211,maze,0.05,4
fb_005_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,4
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.8973231197101174e-34,,,0.0,-14.790334397191911,maze,0.05,4
fb_002_to_001,63,"(6, 19)",47,"(5, 7)",19.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,4
fb_003_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,-4.073016917696493,maze,0.05,4
fb_004_to_001,79,"(7, 18)",47,"(5, 7)",17.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,4.030614067527347,78,"(7, 17)",0.9841354253426109,-11.335418938058211,maze,0.05,4
fb_005_to_001,80,"(7, 19)",47,"(5, 7)",18.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,4
fb_000_to_002,0,"(1, 1)",63,"(6, 19)",35.0,True,True,0.999999999999997,0.0,0.0,,,0.0,0.6769809838701666,56,"(5, 18)",0.34124971667138465,-22.6736418430523,maze,0.05,4
fb_001_to_002,47,"(5, 7)",63,"(6, 19)",19.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.034281017586127616,52,"(5, 13)",0.01329318542924132,-4.231039366916635,maze,0.05,4
fb_003_to_002,71,"(7, 9)",63,"(6, 19)",15.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.0834893978985844,72,"(7, 10)",0.9394822671029072,-11.52164130572747,maze,0.05,4
fb_004_to_002,79,"(7, 18)",63,"(6, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329138179824,78,"(7, 17)",0.01726553377794603,-1.0685455082939137,maze,0.05,4
fb_005_to_002,80,"(7, 19)",63,"(6, 19)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,4
fb_000_to_003,0,"(1, 1)",71,"(7, 9)",22.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,3.0584145748983127e-27,,,0.0,-14.790334397191911,maze,0.05,4
fb_001_to_003,47,"(5, 7)",71,"(7, 9)",4.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,5.708166609368908e-11,52,"(5, 13)",2.209280724234181e-11,-4.089202414737371,maze,0.05,4
fb_002_to_003,63,"(6, 19)",71,"(7, 9)",15.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,4
fb_004_to_003,79,"(7, 18)",71,"(7, 9)",13.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.065474911959818,78,"(7, 17)",0.9841354253429239,-11.314114583280723,maze,0.05,4
fb_005_to_003,80,"(7, 19)",71,"(7, 9)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,4
fb_000_to_004,0,"(1, 1)",79,"(7, 18)",35.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.00020505458210983124,56,"(5, 18)",0.00010336304817177713,-14.792030767544135,maze,0.05,4
fb_001_to_004,47,"(5, 7)",79,"(7, 18)",17.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.034281017586127616,52,"(5, 13)",0.01329318542924132,-4.231039366916635,maze,0.05,4
fb_002_to_004,63,"(6, 19)",79,"(7, 18)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,4
fb_003_to_004,71,"(7, 9)",79,"(7, 18)",13.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.0834893978985844,72,"(7, 10)",0.9394822671029072,-11.52164130572747,maze,0.05,4
fb_005_to_004,80,"(7, 19)",79,"(7, 18)",1.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,4
fb_000_to_005,0,"(1, 1)",80,"(7, 19)",36.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,0.011688111180260384,56,"(5, 18)",0.005891693745791298,-14.905923539206212,maze,0.05,4
fb_001_to_005,47,"(5, 7)",80,"(7, 19)",18.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,0.034281017586127616,52,"(5, 13)",0.01329318542924132,-4.231039366916635,maze,0.05,4
fb_002_to_005,63,"(6, 19)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,4
fb_003_to_005,71,"(7, 9)",80,"(7, 19)",14.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,4.0834893978985844,72,"(7, 10)",0.9394822671029072,-11.52164130572747,maze,0.05,4
fb_004_to_005,79,"(7, 18)",80,"(7, 19)",1.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329138179824,78,"(7, 17)",0.01726553377794603,-1.0685455082939137,maze,0.05,4
fb_001_to_000,47,"(5, 7)",0,"(1, 1)",18.0,True,True,0.9999999999999984,0.0,0.0,,,0.0,5.407556909086995e-18,,,0.0,-14.800590136466184,maze,0.05,5
fb_002_to_000,63,"(6, 19)",0,"(1, 1)",35.0,True,True,0.9999999999999969,0.0,0.0,,,0.0,1.9061865493356955,57,"(5, 19)",0.9841354253426163,-22.285547130553184,maze,0.05,5
fb_003_to_000,71,"(7, 9)",0,"(1, 1)",22.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,-4.073016917696493,maze,0.05,5
fb_004_to_000,78,"(7, 17)",0,"(1, 1)",34.0,True,True,0.9999999999999991,0.0,0.0,,,0.0,3.1473719468880774,77,"(7, 16)",0.9525876206932292,-10.625638240795471,maze,0.05,5
fb_005_to_000,79,"(7, 18)",0,"(1, 1)",35.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_006_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,-1.0334137099552188,maze,0.05,5
fb_000_to_001,0,"(1, 1)",47,"(5, 7)",18.0,True,True,0.9999999999999989,0.0,0.0,,,0.0,2.8973231197101174e-34,,,0.0,-14.790334397191911,maze,0.05,5
fb_002_to_001,63,"(6, 19)",47,"(5, 7)",19.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.017549329137741525,57,"(5, 19)",0.01726553377794064,-1.068545508293908,maze,0.05,5
fb_003_to_001,71,"(7, 9)",47,"(5, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.01648689802137333,72,"(7, 10)",0.01648214503657401,-4.073016917696493,maze,0.05,5
