training_seed,epoch,validation_score,train_node_loss,train_ranking_loss,train_score_loss,train_count_loss,train_total_loss,validation_boundary_jaccard,validation_extra_jaccard,validation_exact_boundary_rate,validation_count_accuracy,validation_top_set_hit_rate,validation_mean_top_set_regret
0,18,1.3186125406399876,0.3910824954509735,0.13206081464886665,1.3806423544883728,0.1256137117743492,1.9477505087852478,0.8354591836734694,0.6952380952380952,0.6785714285714286,0.9523809523809523,0.8333333333333334,0.14465690652529398
0,19,1.3048741267618138,0.3717343509197235,0.12278641387820244,1.3214336037635803,0.11792008206248283,1.8572264313697815,0.8305697278911565,0.6853174603174603,0.6666666666666666,0.9523809523809523,0.8214285714285714,0.16667823351564862
0,20,1.2518979362856233,0.37478427588939667,0.12724922224879265,1.332250952720642,0.1176377460360527,1.8754576444625854,0.8067602040816326,0.6376984126984128,0.6190476190476191,0.9523809523809523,0.7857142857142857,0.20239251922993434
0,21,1.1828503172380043,0.39713339507579803,0.13539830222725868,1.3136229515075684,0.11068985983729362,1.8848960995674133,0.7710459183673469,0.5662698412698413,0.5476190476190477,0.9523809523809523,0.7619047619047619,0.22620204303945815
0,22,1.1708448627114703,0.3884568512439728,0.13142424076795578,1.2957096099853516,0.09008038230240345,1.8471187949180603,0.7660856009070296,0.5603174603174603,0.5476190476190477,0.9523809523809523,0.7380952380952381,0.2222486517968632
0,23,1.2062480536233902,0.3571028560400009,0.12424484640359879,1.2957481145858765,0.07440085057169199,1.8031361103057861,0.7880763416477702,0.6059523809523809,0.5952380952380952,0.9523809523809523,0.7261904761904762,0.22006859452951522
0,24,1.353035657542025,0.34101125597953796,0.11577627807855606,1.35783851146698,0.07013615919277072,1.839173674583435,0.8602607709750567,0.7488095238095238,0.7380952380952381,0.9523809523809523,0.7976190476190477,0.15260827718746095
0,25,1.2255569850962584,0.3566977083683014,0.1257045604288578,1.3019900918006897,0.10312704369425774,1.820486843585968,0.7878401360544218,0.6,0.5833333333333334,0.9523809523809523,0.7976190476190477,0.17640293815306254
0,26,1.0253091484257557,0.3687000125646591,0.13619965314865112,1.2968361973762512,0.07322029024362564,1.8273629546165466,0.6845379818594104,0.3996031746031746,0.39285714285714285,0.9523809523809523,0.7142857142857143,0.24605817560638701
0,27,1.2167788887020545,0.37083084881305695,0.13564210757613182,1.301365315914154,0.08797479048371315,1.838629424571991,0.7829506802721088,0.5900793650793651,0.5714285714285714,0.9523809523809523,0.7976190476190477,0.17858299506562098
0,28,1.3145963490431676,0.32047873735427856,0.10832226276397705,1.308743178844452,0.07661806605756283,1.76436048746109,0.8424744897959183,0.7091269841269842,0.6904761904761905,0.9523809523809523,0.7857142857142857,0.18255124879734858
0,29,1.2815591484612348,0.3657919764518738,0.12679465115070343,1.3197977542877197,0.09768460690975189,1.8465740084648132,0.825609410430839,0.6793650793650794,0.6666666666666666,0.9523809523809523,0.7619047619047619,0.18653436572778792
0,30,1.1491186722352795,0.3558410108089447,0.13015266507863998,1.2795609831809998,0.0739922896027565,1.7914519906044006,0.7500141723356009,0.5305555555555556,0.5238095238095238,0.9523809523809523,0.75,0.2103438898921013
0,31,1.2418518071913938,0.3846088945865631,0.13512391597032547,1.256415843963623,0.08019299060106277,1.804216206073761,0.8068594104308391,0.6431547619047618,0.6309523809523809,0.9523809523809523,0.7380952380952381,0.21034388953731173
0,32,1.2289124648232446,0.3621826618909836,0.12195619568228722,1.2831796407699585,0.1149933934211731,1.807566225528717,0.8037414965986395,0.6348214285714286,0.6190476190476191,0.9523809523809523,0.7142857142857143,0.21629627013490313
0,33,1.2910581564095691,0.3643609434366226,0.11560486629605293,1.2728900909423828,0.07979634776711464,1.7807846069335938,0.8306689342403628,0.6907738095238095,0.6785714285714286,0.9523809523809523,0.7619047619047619,0.18256611164127076
1,1,1.2877763605678705,1.3330668210983276,1.0529034435749054,2.485570788383484,1.3038747012615204,5.327897071838379,0.8377267573696145,0.6994047619047619,0.6904761904761905,0.9166666666666666,0.7380952380952381,0.24206349182696568
1,2,1.3437287415202515,0.7945899367332458,0.44096188247203827,1.9804808497428894,0.2686449661850929,3.3100584745407104,0.8615362811791384,0.7470238095238095,0.7380952380952381,0.9166666666666666,0.7857142857142857,0.20634920611267998
1,3,1.3715065192743765,0.7657375037670135,0.2826327085494995,1.9631516337394714,0.3368336483836174,3.1294137239456177,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,4,1.3715065192743765,0.6264881193637848,0.23661145567893982,1.8639750480651855,0.3384036645293236,2.8455158472061157,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,5,1.3715065192743765,0.6388354599475861,0.24916866421699524,1.775636076927185,0.2908336669206619,2.7654318809509277,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,6,1.3715065192743765,0.5304924994707108,0.18697743862867355,1.7272191047668457,0.2272128388285637,2.5242135524749756,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,7,1.3715065192743765,0.5776768624782562,0.18797128647565842,1.6701194643974304,0.31911784410476685,2.5474588871002197,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,8,1.3715065192743765,0.5003142654895782,0.1852700486779213,1.5004701018333435,0.18270180327817798,2.25,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,9,1.3715065192743765,0.530934140086174,0.19514251500368118,1.5023711919784546,0.2781635522842407,2.3258050680160522,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
1,10,1.3919430272108844,0.4324380159378052,0.14973434060811996,1.4903298020362854,0.2026522383093834,2.143430471420288,0.8813775510204083,0.7827380952380952,0.7619047619047619,0.9404761904761905,0.8333333333333334,0.16666666666666666
1,11,1.271605138092084,0.43663322925567627,0.15674038231372833,1.5223029851913452,0.2390049248933792,2.199328303337097,0.8151077097505668,0.6498015873015873,0.6309523809523809,0.9285714285714286,0.8095238095238095,0.17857730388641357
1,12,1.1820380255715106,0.44734443724155426,0.15774030983448029,1.4050633311271667,0.17200110852718353,2.0703485012054443,0.7639172335600907,0.5446428571428571,0.5238095238095238,0.9166666666666666,0.7976190476190477,0.15658969893341973
1,13,1.289957423592641,0.4360651969909668,0.16158970445394516,1.3538981676101685,0.19958678632974625,2.0214085578918457,0.8230442176870748,0.6676587301587302,0.6547619047619048,0.9166666666666666,0.8214285714285714,0.16668143300783067
1,14,1.2016826269307643,0.3925962895154953,0.13417952880263329,1.409827470779419,0.1417524367570877,1.9862166047096252,0.7754251700680272,0.572420634920635,0.5595238095238095,0.9166666666666666,0.7976190476190477,0.18038178057897658
1,15,1.1808390022675737,0.40998686850070953,0.13375688344240189,1.3808931112289429,0.20586343854665756,1.9966890811920166,0.7552437641723356,0.5285714285714286,0.5,0.9523809523809523,0.8452380952380952,0.15476190476190477
1,16,1.2314342403628118,0.4091474413871765,0.13876789063215256,1.346636712551117,0.17713778465986252,1.9565503001213074,0.7850056689342404,0.5880952380952381,0.5595238095238095,0.9523809523809523,0.8452380952380952,0.15476190476190477
1,17,1.2072627344639664,0.4336751103401184,0.14970605075359344,1.4073686003684998,0.17026154696941376,2.0503413677215576,0.7714002267573696,0.5648809523809524,0.5476190476190477,0.9404761904761905,0.8333333333333334,0.15476778007688977
1,18,1.204242870296075,0.39343513548374176,0.12449662387371063,1.349608063697815,0.11933596804738045,1.9093074202537537,0.7726473922902495,0.564484126984127,0.5476190476190477,0.9166666666666666,0.8214285714285714,0.15477934692587172
1,19,1.2304333464865511,0.3845311999320984,0.1323394775390625,1.3264046907424927,0.12694912403821945,1.8877076506614685,0.7905045351473923,0.6001984126984127,0.5833333333333334,0.9166666666666666,0.8095238095238095,0.16668410883063361
1,20,1.154339512405482,0.39891259372234344,0.1378297284245491,1.325539231300354,0.11304545775055885,1.9018474817276,0.7462868480725623,0.5138888888888888,0.5,0.9166666666666666,0.7976190476190477,0.1565765312739781
1,21,1.141188483720734,0.33045288920402527,0.10973480343818665,1.3779558539390564,0.11686685308814049,1.8590469360351562,0.7382936507936508,0.5003968253968254,0.4880952380952381,0.9285714285714286,0.7976190476190477,0.1684723056498028
1,22,1.3049718468266278,0.3677704632282257,0.11926695331931114,1.336516797542572,0.10747848451137543,1.8611716032028198,0.825609410430839,0.6793650793650794,0.6666666666666666,0.9523809523809523,0.8333333333333334,0.1309788106452851
1,23,1.224019465874247,0.3727952539920807,0.13114644214510918,1.3198888897895813,0.12929337471723557,1.8690832257270813,0.7779903628117915,0.5841269841269842,0.5714285714285714,0.9523809523809523,0.8333333333333334,0.1309788106452851
1,24,1.1513075313397816,0.35900475084781647,0.13067640364170074,1.277203619480133,0.08059900160878897,1.7950944304466248,0.7442460317460318,0.5123015873015873,0.5,0.9285714285714286,0.7976190476190477,0.1684723056498028
1,25,1.3178766571441474,0.364936888217926,0.12052222341299057,1.3626396656036377,0.12085557729005814,1.8903982043266296,0.8360827664399092,0.6938492063492063,0.6785714285714286,0.9285714285714286,0.8333333333333334,0.1428745850211098
1,26,1.2804166099111511,0.3561825752258301,0.12065788730978966,1.3334993720054626,0.07867388054728508,1.8378756642341614,0.8136337868480726,0.6535714285714286,0.6428571428571429,0.9404761904761905,0.8214285714285714,0.1327670074644543
1,27,1.1399971087773642,0.35166798532009125,0.12147656083106995,1.2561294436454773,0.08902620151638985,1.7604331374168396,0.7442460317460318,0.5123015873015873,0.5,0.9285714285714286,0.7619047619047619,0.1922908169882638
1,28,1.3351785146730557,0.3694462180137634,0.13099724054336548,1.2895760536193848,0.07163451053202152,1.8150915503501892,0.8433956916099774,0.7130952380952381,0.7023809523809523,0.9404761904761905,0.8333333333333334,0.12086224555969238
1,29,1.3559639103305177,0.34230078756809235,0.126304529607296,1.3122329115867615,0.07063630037009716,1.8055609464645386,0.8553713151927438,0.7388888888888889,0.7261904761904762,0.9523809523809523,0.8333333333333334,0.12701055655876795
1,30,1.2090447278249832,0.3304889351129532,0.11939212307333946,1.3142659068107605,0.08651046827435493,1.7944256067276,0.7799603174603175,0.5837301587301587,0.5714285714285714,0.9285714285714286,0.7857142857142857,0.16848129317874
1,31,1.1032720653074128,0.34150931239128113,0.12153683975338936,1.271216332912445,0.07460612617433071,1.760374665260315,0.7263888888888889,0.47658730158730156,0.4642857142857143,0.9285714285714286,0.75,0.22620791835444315
1,32,1.3530923468726022,0.34288880228996277,0.11888481304049492,1.2142285108566284,0.10847336798906326,1.7139678597450256,0.8573412698412698,0.7384920634920634,0.7261904761904762,0.9285714285714286,0.8214285714285714,0.1327670074644543
1,33,1.3571449382854335,0.3301789164543152,0.11836618557572365,1.2960281372070312,0.06518254801630974,1.7673870921134949,0.8571900982615268,0.7403061224489795,0.7261904761904762,0.9404761904761905,0.8333333333333334,0.1309788106452851
1,34,1.3451834870382682,0.35658231377601624,0.12189466506242752,1.2915368676185608,0.08059386163949966,1.7982217073440552,0.8523715041572185,0.73078231292517,0.7142857142857143,0.9523809523809523,0.8214285714285714,0.14288357255004702
1,35,1.2828818997603335,0.34985607862472534,0.1245758980512619,1.252619445323944,0.09735595248639584,1.7611260414123535,0.8226095993953138,0.6712585034013605,0.6547619047619048,0.9523809523809523,0.7857142857142857,0.17066135009129843
2,1,1.3437287415202515,1.2250354290008545,1.1216251254081726,2.5481425523757935,1.6354968547821045,5.467226982116699,0.8615362811791384,0.7470238095238095,0.7380952380952381,0.9166666666666666,0.7857142857142857,0.20634920611267998
2,2,1.3807114512471657,0.8771706223487854,0.5140554904937744,1.9404367804527283,0.4296194165945053,3.482029676437378,0.8772392290249433,0.7757936507936508,0.7619047619047619,0.9166666666666666,0.8214285714285714,0.17857142857142858
2,3,1.3747590702947847,0.6965523660182953,0.3034634590148926,2.0017858743667603,0.4000552296638489,3.1418209075927734,0.8744614512471656,0.7678571428571429,0.75,0.9166666666666666,0.8214285714285714,0.17857142857142858
2,4,1.3924398800480664,0.5917080640792847,0.21933788061141968,1.8174188733100891,0.3545398414134979,2.752553701400757,0.8831916099773244,0.7876984126984128,0.7738095238095238,0.9166666666666666,0.8214285714285714,0.162477616752897
2,5,1.4162981859410433,0.6980004608631134,0.32723237574100494,1.7277664542198181,0.4080306142568588,2.8958100080490112,0.8878259637188208,0.7996031746031746,0.7738095238095238,0.9404761904761905,0.8690476190476191,0.13095238095238096
2,6,1.3747590702947847,0.5693954229354858,0.2108866348862648,1.696500301361084,0.274094145745039,2.572715401649475,0.8744614512471656,0.7678571428571429,0.75,0.9166666666666666,0.8214285714285714,0.17857142857142858
2,7,1.3747590702947847,0.5995370596647263,0.1557750552892685,1.6738387942314148,0.3756329119205475,2.560622453689575,0.8744614512471656,0.7678571428571429,0.75,0.9166666666666666,0.8214285714285714,0.17857142857142858
2,8,1.389044784580499,0.502338096499443,0.17820990830659866,1.6025094389915466,0.2824668809771538,2.38192081451416,0.8804138321995465,0.7797619047619048,0.7619047619047619,0.9166666666666666,0.8333333333333334,0.16666666666666666
2,9,1.2583005338231452,0.5059228241443634,0.2028999701142311,1.4464712738990784,0.2438439577817917,2.2406394481658936,0.8030328798185942,0.625,0.6071428571428571,0.9166666666666666,0.8333333333333334,0.15863298376401266
2,10,1.3282454648526079,0.5009604394435883,0.2021561563014984,1.457305669784546,0.17427583411335945,2.221418857574463,0.8334041950113379,0.6888888888888889,0.6666666666666666,0.9523809523809523,0.8809523809523809,0.11904761904761904
2,11,1.4201105442176871,0.4442178010940552,0.17588866502046585,1.4744045734405518,0.17775723338127136,2.1567260026931763,0.8889597505668935,0.8079365079365078,0.7857142857142857,0.9285714285714286,0.8690476190476191,0.13095238095238096
2,12,1.42687074829932,0.44273360073566437,0.15249761193990707,1.5110780596733093,0.2132323756814003,2.180940628051758,0.8941326530612246,0.8142857142857144,0.7857142857142857,0.9285714285714286,0.8690476190476191,0.13095238095238096
2,13,1.3460426975168336,0.3910648226737976,0.13565654307603836,1.497999370098114,0.12876974418759346,2.0697901844978333,0.8499149659863945,0.7321428571428571,0.7142857142857143,0.9285714285714286,0.8333333333333334,0.1309845894575119
2,14,1.2769950784692148,0.4307466894388199,0.15420614928007126,1.4541361927986145,0.14542528614401817,2.089987874031067,0.8142006802721088,0.6607142857142857,0.6428571428571429,0.9285714285714286,0.8095238095238095,0.1547941132670357
2,15,1.347689909297052,0.44572998583316803,0.16875804960727692,1.4138699769973755,0.18682638555765152,2.0937472581863403,0.8492772108843537,0.7246031746031746,0.7023809523809523,0.9404761904761905,0.8571428571428571,0.14285714285714285
2,16,1.4109835600907028,0.40690575540065765,0.15625166147947311,1.3784639835357666,0.14674927666783333,1.992983639240265,0.8869756235827664,0.796031746031746,0.7738095238095238,0.9523809523809523,0.8571428571428571,0.14285714285714285
2,17,1.3966978458049886,0.42288951575756073,0.16200869530439377,1.4410820603370667,0.15353740751743317,2.0797183513641357,0.8810232426303855,0.784126984126984,0.7619047619047619,0.9523809523809523,0.8452380952380952,0.15476190476190477
2,18,1.3359835600907028,0.36941400170326233,0.13386031612753868,1.3991504311561584,0.1087363064289093,1.9404825568199158,0.8453089569160998,0.7126984126984127,0.6904761904761905,0.9523809523809523,0.8452380952380952,0.15476190476190477
2,19,1.1585432753980565,0.3893146812915802,0.14402756094932556,1.4208194613456726,0.12200287729501724,1.9968627095222473,0.7541808390022675,0.5365079365079366,0.5238095238095238,0.9523809523809523,0.7619047619047619,0.20240738207385653
2,20,1.2436623230171042,0.4343085438013077,0.15605904161930084,1.382651686668396,0.1436735838651657,2.0233049988746643,0.8017998866213153,0.6317460317460318,0.6190476190476191,0.9523809523809523,0.7738095238095238,0.19050262016909464
2,21,1.3621740362811792,0.3901996612548828,0.14031928777694702,1.3285897374153137,0.14000051468610764,1.90810889005661,0.8631660997732427,0.7484126984126984,0.7261904761904762,0.9523809523809523,0.8333333333333334,0.16666666666666666
2,22,1.2972930839002268,0.39294835925102234,0.13570564985275269,1.364158570766449,0.1277753785252571,1.937533974647522,0.8274518140589568,0.676984126984127,0.6547619047619048,0.9523809523809523,0.8214285714285714,0.17857142857142858
2,23,0.9428174035619445,0.3731052428483963,0.1310938373208046,1.3042135834693909,0.09097695723176003,1.8402546048164368,0.6477607709750567,0.3261904761904762,0.32142857142857145,0.9523809523809523,0.6547619047619048,0.29943367413112093
2,24,0.9529364511809923,0.3881026655435562,0.14480642974376678,1.3402921557426453,0.11125179380178452,1.912139356136322,0.6537131519274377,0.33809523809523806,0.3333333333333333,0.9523809523809523,0.6547619047619048,0.29943367413112093
2,25,1.2972930839002268,0.38857220113277435,0.1322900727391243,1.304639220237732,0.11818920448422432,1.86686772108078,0.8274518140589568,0.676984126984127,0.6547619047619048,0.9523809523809523,0.8214285714285714,0.17857142857142858
2,26,1.283884310205372,0.35592611134052277,0.12233208119869232,1.316730558872223,0.0859460923820734,1.8250698447227478,0.821782879818594,0.6698412698412698,0.6547619047619048,0.9523809523809523,0.7976190476190477,0.17858887073539553
2,27,1.2537813706361518,0.3679448515176773,0.11843591928482056,1.3166277408599854,0.10301413387060165,1.8390635251998901,0.8077522675736962,0.6436507936507937,0.6309523809523809,0.9523809523809523,0.7738095238095238,0.19050262016909464
2,28,1.0888909700314653,0.38879942893981934,0.12458357959985733,1.3393219709396362,0.1062263585627079,1.8898842334747314,0.7133408919123204,0.45459183673469383,0.44047619047619047,0.9523809523809523,0.7619047619047619,0.20240738207385653
2,29,1.074605255745751,0.3912927359342575,0.13350574672222137,1.298939287662506,0.11620772629976273,1.864410400390625,0.7073885109599395,0.44268707482993197,0.42857142857142855,0.9523809523809523,0.75,0.21431214397861845
2,30,1.0894956563504374,0.3651231825351715,0.1271582543849945,1.284087598323822,0.11205868795514107,1.8155896067619324,0.7184665532879818,0.4650793650793651,0.4523809523809524,0.9523809523809523,0.7380952380952381,0.22621690588338034
2,31,1.0032286495477163,0.3867756873369217,0.13559912890195847,1.2922281622886658,0.11486992985010147,1.8548074960708618,0.6747590702947845,0.37817460317460316,0.36904761904761907,0.9523809523809523,0.7023809523809523,0.26193119159766604
2,32,0.972691079811985,0.36387069523334503,0.13044852018356323,1.312121868133545,0.09803693369030952,1.8407540917396545,0.6628543083900227,0.3543650793650793,0.34523809523809523,0.9523809523809523,0.6666666666666666,0.27564022228831336
2,33,1.0009648893357945,0.3416397124528885,0.11675257980823517,1.2879706025123596,0.06632252037525177,1.7695757150650024,0.6729733560090703,0.37222222222222223,0.35714285714285715,0.9523809523809523,0.7023809523809523,0.23992593657402767
2,34,1.257514115580085,0.3818812966346741,0.1322789415717125,1.3359291553497314,0.12845034897327423,1.895047128200531,0.8098781179138321,0.6460317460317461,0.6309523809523809,0.9523809523809523,0.7738095238095238,0.18038605508350192
2,35,1.2100738876429544,0.32987719774246216,0.11349596828222275,1.2744893431663513,0.06453016214072704,1.740447998046875,0.7801162131519274,0.5865079365079365,0.5714285714285714,0.9523809523809523,0.7857142857142857,0.17859785826433272
2,36,0.8750720321929374,0.36141401529312134,0.12203377112746239,1.2691358923912048,0.07784809172153473,1.779830515384674,0.615235260770975,0.2591269841269841,0.25,0.9523809523809523,0.6190476190476191,0.323259269907361
2,37,0.8750720321929374,0.3396950364112854,0.11887707933783531,1.2799192667007446,0.06329091917723417,1.7606432437896729,0.615235260770975,0.2591269841269841,0.25,0.9523809523809523,0.6190476190476191,0.323259269907361
3,1,1.3437287415202515,1.2073740363121033,1.058417648077011,2.5380303859710693,1.2484973967075348,5.240796089172363,0.8615362811791384,0.7470238095238095,0.7380952380952381,0.9166666666666666,0.7857142857142857,0.20634920611267998
3,2,1.3715065192743765,0.7551116645336151,0.4293850511312485,2.0571024417877197,0.24946604669094086,3.3289122581481934,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
3,3,1.3715065192743765,0.7315317392349243,0.255194790661335,2.1053258180618286,0.41923193633556366,3.2387837171554565,0.8734410430839002,0.7708333333333334,0.7619047619047619,0.9166666666666666,0.8095238095238095,0.19047619047619047
3,4,1.357617630397314,0.6124244034290314,0.24081795662641525,1.929740846157074,0.27107641799375415,2.8778598308563232,0.8674886621315193,0.7589285714285714,0.75,0.9166666666666666,0.7976190476190477,0.19841269829443522
3,5,1.3857922335600907,0.6547083556652069,0.3044791966676712,1.7080830931663513,0.2760327234864235,2.7638821601867676,0.8793934240362812,0.7827380952380952,0.7738095238095238,0.9166666666666666,0.8214285714285714,0.17857142857142858
3,6,1.3857922335600907,0.6096679866313934,0.2277478203177452,1.5885913372039795,0.3149905353784561,2.536253809928894,0.8793934240362812,0.7827380952380952,0.7738095238095238,0.9166666666666666,0.8214285714285714,0.17857142857142858
3,7,1.3857922335600907,0.4552136957645416,0.1428704783320427,1.5942078828811646,0.20447054505348206,2.2638566493988037,0.8793934240362812,0.7827380952380952,0.7738095238095238,0.9166666666666666,0.8214285714285714,0.17857142857142858
3,8,1.2977918933578632,0.4336462467908859,0.1386900246143341,1.5649981498718262,0.19059855490922928,2.204043984413147,0.8355725623582767,0.6924603174603174,0.6785714285714286,0.9166666666666666,0.7738095238095238,0.18038605508350192
3,9,1.0135657028816727,0.5139580368995667,0.1879870444536209,1.4731900095939636,0.2312930002808571,2.2560876607894897,0.6945011337868481,0.4126984126984127,0.40476190476190477,0.9166666666666666,0.6428571428571429,0.31133843603588285
3,10,1.2781861325409136,0.4608246982097626,0.17358558624982834,1.422502040863037,0.18695491552352905,2.122346520423889,0.8196570294784581,0.6674603174603175,0.6547619047619048,0.9523809523809523,0.7857142857142857,0.17859785826433272
3,11,1.3934081197291814,0.4058036059141159,0.14888600632548332,1.4218117594718933,0.1516074500977993,2.029564082622528,0.8813066893424035,0.7888888888888889,0.7738095238095238,0.9523809523809523,0.8214285714285714,0.15477934692587172
3,12,1.276690951135018,0.4228285402059555,0.14679712802171707,1.4234145879745483,0.1479906514286995,2.0448368787765503,0.8173185941043083,0.6589285714285714,0.6428571428571429,0.9523809523809523,0.7976190476190477,0.16669309635957083
3,13,0.9700936115855804,0.41684432327747345,0.1362643539905548,1.4426715970039368,0.14795055240392685,2.0475629568099976,0.6719104308390023,0.37023809523809526,0.35714285714285715,0.9523809523809523,0.6190476190476191,0.3247158115818387
3,14,0.853795425644537,0.4033648818731308,0.13447923958301544,1.3889902234077454,0.13753487914800644,1.9749715328216553,0.6134495464852607,0.25317460317460316,0.23809523809523808,0.9523809523809523,0.5714285714285714,0.3723348592008863
3,15,1.0371287589778704,0.41597533226013184,0.14457354694604874,1.3850598335266113,0.1412842646241188,1.9950582385063171,0.6967828798185941,0.41984126984126985,0.40476190476190477,0.9523809523809523,0.6904761904761905,0.25328724015326726
3,16,1.27197954830061,0.4009022116661072,0.13414444029331207,1.337277114391327,0.1136128157377243,1.9120883345603943,0.8098781179138321,0.6460317460317461,0.6309523809523809,0.9523809523809523,0.8214285714285714,0.15477934692587172
3,17,1.3428128816339433,0.39815177023410797,0.131989523768425,1.3078193664550781,0.09911635145545006,1.8726513981819153,0.8515447845804988,0.7293650793650793,0.7142857142857143,0.9523809523809523,0.8214285714285714,0.15477934692587172
3,18,1.2722337515885327,0.4004875272512436,0.13439647108316422,1.3573089838027954,0.16124523803591728,1.948628842830658,0.8137046485260772,0.6555555555555556,0.6428571428571429,0.9523809523809523,0.7976190476190477,0.16669309635957083
3,19,1.222819541460037,0.3535865396261215,0.12251732125878334,1.3694558143615723,0.09284879453480244,1.8780567646026611,0.7847694633408919,0.5974489795918367,0.5833333333333334,0.9523809523809523,0.7976190476190477,0.16669309635957083
