map,step,n_boundary,n_candidates,n_edges_valid,n_active_edges,top_fd_state,top_fd_coord,top_fd_score,fd_margin,epsilon_adapt_observed,margin_stability_condition,margin_stability_correct,top_grad_state,top_grad_match_fd,top_frozen_state,top_frozen_match_fd,top_rate_only_state,top_rate_only_match_fd,top_occupancy_only_state,top_occupancy_only_match_fd,top_edge_only_state,top_edge_only_match_fd,top_edge_option_uniform_state,top_edge_option_uniform_match_fd,top_actual_state,top_actual_match_fd,top_raw_hidden_state,top_raw_hidden_match_fd,tau_raw_hidden_vs_fd,actual_regret_raw_hidden,top_random_state,top_random_match_fd,tau_random_vs_fd,actual_regret_random,top_spectral_state,top_spectral_match_fd,tau_spectral_vs_fd,actual_regret_spectral,top_betweenness_state,top_betweenness_match_fd,tau_betweenness_vs_fd,actual_regret_betweenness,top_value_gradient_state,top_value_gradient_match_fd,tau_value_gradient_vs_fd,actual_regret_value_gradient,top_degree_state,top_degree_match_fd,tau_degree_vs_fd,actual_regret_degree,time_base_eval_sec,time_operator_score_sec,time_recompute_total_sec,recompute_speedup_proxy,tau_rate_only_vs_fd,tau_occupancy_only_vs_fd,tau_edge_only_vs_fd,tau_edge_option_uniform_vs_fd,tau_actual_vs_fd,actual_regret_of_fd,mean_grad_abs_error,max_grad_error_to_bound_ratio,max_abs_fd_minus_frozen,mean_abs_fd_minus_frozen,max_abs_adaptive_drift,mean_abs_adaptive_drift,selected_sequence
maze_9,0,2,6,0,2,2,"(1, 3)",305.0472437743605,3.3639935281826183e-10,1252.020899077906,False,,2,True,2,True,2,True,2,True,2,True,24,False,24,False,2,True,1.0,11.541317057384276,5,False,0.0,1864.558015283549,21,False,0.3333333333333333,0.02000218671798848,21,False,0.0,0.02000218671798848,21,False,0.16666666666666666,0.02000218671798848,21,False,0.6,0.02000218671798848,0.019406544044613838,0.017832209879998118,0.15461464010877535,8.670526039635849,1.0,0.8181818181818182,1.0,0.6666666666666666,0.5,11.541317057384276,240451833071.96426,0.11168201823607873,5.684341886080802e-14,3.907985046680551e-14,1252.020899077906,821.7894314637566,[]
maze_9,1,3,5,3,2,17,"(5, 3)",5.649243396714363,11.541560819493098,19.941560806117188,False,,17,True,17,True,17,True,17,True,17,True,24,False,3,False,17,True,1.0,13.287982617669698,21,False,0.0,12.434649297712276,21,False,-1.0,12.434649297712276,21,False,0.5,12.434649297712276,21,False,0.0,12.434649297712276,21,False,-1.0,12.434649297712276,0.0351732230046764,0.01710896799340844,0.2001544070080854,11.698800715811657,1.0,1.0,1.0,-0.5,-1.0,13.287982617669698,1.317338038653304e-08,0.9641746912496187,3.552713678800501e-15,3.197442310920451e-15,19.941560806117188,8.958171880308347,[2]
maze_9,2,4,4,8,3,21,"(5, 7)",5.956598305430642,11.541560806151802,7.5469115218154315,False,,21,True,21,True,21,True,21,True,21,True,24,False,3,False,21,True,1.0,0.8933322397013796,5,False,-1.0,0.0,21,True,1.0,0.8933322397013796,21,True,1.0,0.8933322397013796,21,True,1.0,0.8933322397013796,21,True,1.0,0.8933322397013796,0.04430808697361499,0.018070947960950434,0.17461468803230673,9.662729836289282,1.0,1.0,1.0,-1.0,-0.3333333333333333,0.8933322397013796,1.6855018991623893e-08,0.9866067413485028,3.552713678800501e-15,2.220446049250313e-15,7.5469115218154315,6.2123853091394,"[2, 17]"
four_rooms_9,0,2,12,2,1,25,"(4, 1)",67.42690849612544,35.114647817820305,56.330882055461416,False,,25,True,25,True,25,True,25,True,25,True,25,True,64,False,25,True,1.0,5.969504279199384,35,False,0.3939393939393939,40.37400700775788,39,False,0.28125,35.41540614280561,28,False,0.3968253968253968,36.226081990870654,42,False,0.015873015873015872,40.47648767372581,3,False,,38.43956429151436,0.05175930302357301,0.05099502799566835,0.7551065389998257,14.807454151490345,0.6363636363636364,1.0,1.0,0.18181818181818182,0.6060606060606061,5.969504279199384,78.53528727838336,1.0005812718917815,7.105427357601002e-15,2.0724163126336257e-15,56.330882055461416,19.24709179551238,[]
four_rooms_9,1,3,12,6,2,64,"(9, 6)",30.850128393015012,29.788482083904924,18.113339037104694,False,,64,True,64,True,64,True,64,True,64,True,38,False,64,True,64,True,0.9090909090909091,0.0,63,False,0.21212121212121213,37.86401395107606,39,False,0.40625,34.24573307883976,28,False,0.1935483870967742,35.07324992245246,42,False,0.1875,39.07729810040891,3,False,,37.084425890298974,0.06273221800802276,0.05215270409826189,0.9483408408705145,18.183924635695355,0.5757575757575758,1.0,1.0,0.5151515151515151,0.5454545454545454,0.0,3.0241885852782513,0.9999996992386823,1.5987211554602254e-14,5.625129991434126e-15,18.113339037104694,16.062275261723713,[25]
four_rooms_9,2,4,12,12,3,38,"(6, 4)",-6.418855625560964,0.19643791482632178,18.11333573375542,False,,38,True,38,True,3,False,38,True,38,True,38,True,4,False,38,True,1.0,0.842192996853484,3,False,-0.18181818181818182,0.00010900937620306195,39,False,0.65625,1.0462711113037244,28,False,0.5409836065573771,2.518138210457863,42,False,0.15625,1.9931475831463104,3,False,,0.00010900937620306195,0.07961529097519815,0.056253332062624395,1.1849673769320361,21.06483889012767,0.0,1.0,1.0,0.6363636363636364,-0.12121212121212122,0.842192996853484,0.00011151299042426071,0.9999987953155632,8.954614827416663e-12,1.2535898245384185e-12,18.11333573375542,15.838145865855239,"[25, 64]"
open_room_7,0,2,2,2,1,42,"(7, 1)",20.821814345965937,27.376403193008652,4.526666666685177,True,True,42,True,42,True,42,True,42,True,42,True,42,True,42,True,42,True,1.0,0.0,6,False,-1.0,26.503069859656808,42,True,1.0,0.0,6,False,,26.503069859656808,6,False,,26.503069859656808,6,False,,26.503069859656808,0.033000499999616295,0.029175946896430105,0.08114174706861377,2.7811178624863095,1.0,1.0,1.0,1.0,1.0,0.0,5.299494019564388,0.15556381202618053,6.217248937900877e-15,4.884981308350689e-15,4.526666666685177,4.0900000000092565,[]
open_room_7,1,3,1,6,2,6,"(1, 7)",-6.608524456316789,,3.6533333333333324,False,,6,True,6,True,6,True,6,True,6,True,6,True,6,True,6,True,,0.0,6,True,,0.0,6,True,,0.0,6,True,,0.0,6,True,,0.0,6,True,,0.0,0.040422731020953506,0.029543470998760313,0.05211242299992591,1.7639235079084858,,,,,,0.0,2.2176194766143557e-16,0.00022176194766143558,8.881784197001252e-16,8.881784197001252e-16,3.6533333333333324,3.6533333333333324,[42]
open_room_7,2,4,0,12,3,,,0.0,,,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,nan,,,,,,,0.0,0.0,,,,,"[42, 6]"
