map,step,candidate_state,candidate_coord,n_boundary,n_candidates_considered,n_active_edges,contributing_edges,lambda_struct,edge_weight,linear_delta,raw_hidden_score,random_score,spectral_score,betweenness_score,value_gradient_score,degree_score,bits_fd_delta,bits_grad_delta,grad_minus_fd,grad_abs_error,grad_abs_error_bound,rate_delta,linear_operator_score,bits_fd_operator_score,bits_grad_operator_score,frozen_recompute_score,fd_minus_frozen,frozen_objective_before,frozen_objective_after,frozen_linear_before,frozen_linear_after,frozen_bits_before,frozen_bits_after,rate_only_score,rate_only_drift,occupancy_only_score,occupancy_drift,edge_only_score,edge_drift,edge_option_uniform_score,edge_option_uniform_drift,actual_recompute_score,actual_rate_delta,adaptive_drift,adaptive_drift_rate,adaptive_drift_bits,adaptive_drift_linear,actual_objective_before,actual_objective_after,actual_linear_before,actual_linear_after,actual_bits_before,actual_bits_after,time_base_eval_sec,time_operator_score_sec,time_recompute_total_sec,recompute_speedup_proxy,linear_rank,bits_fd_rank,bits_grad_rank,raw_hidden_rank,random_rank,spectral_rank,betweenness_rank,value_gradient_rank,degree_rank,frozen_rank
maze_13,1,19,"(3, 9)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.4343368420422079,1.0,0.24242424242424243,0.7448226759280552,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,5,5,5,5,5,1,11,6,7,5
maze_13,1,21,"(3, 11)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.43418377731439495,0.8668043025191005,0.16666666666666666,0.6978354472425541,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,6,6,6,6,9,2,12,7,8,6
maze_13,1,24,"(5, 1)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.43418347929117096,0.12413234135695071,0.4393939393939394,0.613244648735603,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,7,7,7,7,10,15,5,11,9,7
maze_13,1,28,"(5, 5)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.43418419454690854,0.5263655885645357,0.31313131313131315,0.5383119738659873,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,8,8,8,8,8,8,9,13,10,8
maze_13,1,30,"(5, 9)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.43423748109934857,0.5758705680262324,0.3888888888888889,0.8084698565408714,1.0,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,9,9,9,9,6,7,8,4,2,9
maze_13,1,32,"(5, 11)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.43423736189005896,0.13317700552734468,0.4393939393939394,0.8489747564770995,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,10,10,10,10,7,14,6,2,11,10
maze_13,1,50,"(9, 3)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.4341299543201517,0.2612968150753659,0.08585858585858587,0.4427234445470876,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,11,11,11,11,14,12,15,15,12,11
maze_13,1,52,"(9, 5)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.43413007352944133,0.5969409187805612,0.16666666666666666,0.47253536000230223,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,12,12,12,12,12,6,13,14,13,12
maze_13,1,53,"(9, 7)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.4341300139247965,0.2836634871827358,0.6313131313131314,0.8489709914282867,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,13,13,13,13,13,11,2,3,14,13
maze_13,1,57,"(9, 11)",3,15,2,0,8.0,occupancy_or_uniform,0.0,0.0,0.4341302523433757,0.6221574023043036,1.0,0.9835707769684053,1.0,0.0,0.0,0.0,0.0,0.0,7.172425341971585,-7.172425341971585,-7.172425341971585,-7.172425341971585,-7.1724253419716035,1.865174681370263e-14,74.14984151413927,81.32226685611087,0.9999999936143584,0.9999999936143584,1.4426646321701417,1.4426646321701417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,74.14984151413927,nan,0.9999999936143584,nan,1.4426646321701417,nan,0.11822030501207337,0.08681325102224946,0.0,nan,14,14,14,14,11,3,1,1,3,14
