option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,struct_hidden_prob,struct_hit_prob,struct_nohit_prob,struct_reference_prob,struct_hidden_norm,struct_hidden_bits,struct_hidden_distinct,struct_hidden_distinct_bits,struct_distinct_argmax_state,struct_distinct_argmax_coord,struct_distinct_argmax_score,struct_distinct_scores,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,policy_occupancy,map,slip,step
fb_004_to_005,16,"(1, 19)",26,"(3, 5)",20.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-4.071310081102526,0.0,maze,0.05,2
fb_006_to_005,28,"(3, 7)",26,"(3, 5)",2.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.047179487179487355,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.141538461538462,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,2
fb_007_to_005,32,"(3, 13)",26,"(3, 5)",12.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485844,0.12910792879485844,0.13209787628420244,0.12250303498064832,0.13245092838196304,0.25460091126485074,2.9504688652453708,2.170441576000199,0.06706956128940197,0.13019591544720238,0.046964725184577595,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.141538461538462,0.00030769230769230765,1.0,0.0,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,34,"(3, 15)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.00030769230769230765, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,34,"(3, 15)",0.00030769230769230765,-2.1028368394210464,0.0,maze,0.05,2
fb_008_to_005,37,"(3, 19)",26,"(3, 5)",22.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,1.4377714161994418e-09,56,"(5, 18)",1.4125684729093113e-09,0.12910790342287462,0.12910790342287462,0.13209755913440602,0.12250302546615432,0.13245092838196282,0.25460058460056034,2.9504683291999863,2.170440832175438,0.06706938946425324,0.13019590665176065,0.04696459296915189,23.006540118833655,0.9409130334167668,1.9695655527744382,2.000615763546672,2.1415384615384623,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.0003077870405277153,0.0004441111442943076,35,"(3, 17)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.00030769230769230765, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 9.470368684293987e-08, ""57"": 2.9148564739975196e-11, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.0002882923405054568,35,"(3, 17)",0.00030769230769230765,-2.1028373314889,0.0,maze,0.05,2
fb_009_to_005,80,"(7, 19)",26,"(3, 5)",30.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.9280735608349246,63,"(6, 19)",1.0337193825733029,1.0380918374995816,1.0380918374995816,5.058847134110647,0.7851494807940491,0.9999999999999993,5.843996614904697,23.122420163280353,4.677842223880221,0.7063767617793868,1.0,0.6507937184390187,23.006540118833655,0.7851494807940491,7.16168397353169,7.999999999996841,2.1428565340477275,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999999999998,39.86313713864835,3.0000000947650354,119.58941155266426,57,"(5, 19)",0.9999999999994972,"{""4"": 0.0, ""23"": 5.027188123161281e-13, ""25"": 5.027188123161282e-13, ""29"": 8.667612532716665e-15, ""31"": 8.667566550944242e-15, ""34"": 0.0, ""35"": 0.9999999999994968, ""42"": 5.027188123161286e-13, ""44"": 5.027188123161284e-13, ""45"": 5.02718812316129e-13, ""49"": 8.819628286247958e-15, ""50"": 8.670188304765764e-15, ""54"": 2.915753905177885e-11, ""55"": 0.999999999999497, ""57"": 0.9999999999994972, ""64"": 5.027188123161287e-13, ""68"": 5.027188123161288e-13, ""69"": 4.940539143506929e-13, ""75"": 4.940539127929196e-13, ""76"": 9.47328443792295e-08}",0.9999999999999998,0.9369148948173686,57,"(5, 19)",0.9999999052963129,-7.648349831041292,0.0,maze,0.05,2
fb_000_to_006,0,"(1, 1)",28,"(3, 7)",8.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,1.4718588106385928e-32,,,0.0,0.9072802230303331,0.9072802230303331,1.4709762731704474,0.8337314093718107,0.9999999999999998,2.304707682542258,20.652251391214733,5.398907366405468,0.26540964849937054,1.0,0.24518062071683958,23.006540118833655,0.8337314093718107,5.542286354272973,6.0000000001749445,4.2837356551141745,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,0.0,0.9999999999999997,39.86313713864835,1.00030788177339,39.86358138650534,4,"(1, 5)",0.9999999999999999,"{""4"": 0.9999999999999999, ""23"": 0.0003077870113791479, ""25"": 9.473284437646814e-08, ""29"": 2.3482978213924137e-39, ""31"": 7.22775569455764e-43, ""34"": 0.0, ""35"": 0.0, ""42"": 8.974311803917804e-15, ""44"": 2.915753905092894e-11, ""45"": 8.053827235628672e-29, ""49"": 7.629619621700178e-36, ""50"": 2.2246209293958495e-46, ""54"": 2.3217392836300954e-51, ""55"": 0.0, ""57"": 0.0, ""64"": 2.7621766093929835e-18, ""68"": 2.6166884688557563e-25, ""69"": 7.629619621700243e-36, ""75"": 2.2252708230875687e-46, ""76"": 2.3210370104711166e-51}",0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-5.918907488396211,0.0,maze,0.05,2
fb_001_to_006,5,"(1, 7)",28,"(3, 7)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.12941968011703528,0.12941968011703528,0.1332717786640234,0.12275609118383411,0.13275862063522786,0.2560278698478575,2.957464715316105,2.1755875549471413,0.06766557146842829,0.1304648642580134,0.04740406318322011,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.142857142607298,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1028373313056044,0.0,maze,0.05,2
fb_002_to_006,11,"(1, 13)",28,"(3, 7)",8.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,0.0,,,0.0,0.1342539153795542,0.1342539153795542,0.3749835417899696,0.11550473829005571,0.1327586206352277,0.4904882800800253,3.032347937175518,0.7927970266776087,0.06766557146842818,0.13853667557210883,0.06094093467935047,23.006540118833655,0.8337484482940049,5.541718390199834,5.999384236628147,6.425933254188179,0.0,0.9999999999999994,5.551115123125783e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-5.916701931989801,0.0,maze,0.05,2
fb_003_to_006,12,"(1, 15)",28,"(3, 7)",14.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.9711350872200049,0.9711350872200049,1.7110132499933082,0.8855844247203395,0.9999999178690272,2.5965976747136477,22.08524684593602,8.390079448226432,0.4486314904569433,0.9999999180233733,0.3714286931904545,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,2.142856534047727,0.9999999052963131,1.0,0.0,0.0,0.9999999052963131,23.33200416700512,0.9999999052963131,23.33200416700512,34,"(3, 15)",0.9999999052963131,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9999999052963131, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999052963131,0.9369148116824458,34,"(3, 15)",0.9999999052963131,-4.073016281680054,0.0,maze,0.05,2
fb_004_to_006,16,"(1, 19)",28,"(3, 7)",18.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-4.071310081102526,0.0,maze,0.05,2
fb_005_to_006,26,"(3, 5)",28,"(3, 7)",2.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790343350315,0.12910790343350315,0.13209755926726152,0.12250302547014008,0.13245092838196282,0.2546005847374016,2.95046832942454,2.170440832487033,0.06706938953623161,0.1301959066554452,0.046964593030149084,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.141538461538462,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,4,"(1, 5)",0.00030769230769230765,"{""4"": 0.00030769230769230765, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,4,"(1, 5)",0.00030769230769230765,-2.102837331305605,0.0,maze,0.05,2
fb_007_to_006,32,"(3, 13)",28,"(3, 7)",10.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910792879485844,0.12910792879485844,0.13209787628420244,0.12250303498064832,0.13245092838196304,0.25460091126485074,2.9504688652453708,2.170441576000199,0.06706956128940197,0.13019591544720238,0.046964725184577595,23.006540118833655,0.9409130429312607,1.969565235624643,2.0006153846153847,2.141538461538462,0.00030769230769230765,1.0,0.0,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,34,"(3, 15)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.00030769230769230765, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,34,"(3, 15)",0.00030769230769230765,-2.1028368394210464,0.0,maze,0.05,2
fb_008_to_006,37,"(3, 19)",28,"(3, 7)",20.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,1.4377714161994418e-09,56,"(5, 18)",1.4125684729093113e-09,0.12910790342287462,0.12910790342287462,0.13209755913440602,0.12250302546615432,0.13245092838196282,0.25460058460056034,2.9504683291999863,2.170440832175438,0.06706938946425324,0.13019590665176065,0.04696459296915189,23.006540118833655,0.9409130334167668,1.9695655527744382,2.000615763546672,2.1415384615384623,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.0003077870405277153,0.0004441111442943076,35,"(3, 17)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.00030769230769230765, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 9.470368684293987e-08, ""57"": 2.9148564739975196e-11, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.0002882923405054568,35,"(3, 17)",0.00030769230769230765,-2.1028373314889,0.0,maze,0.05,2
fb_009_to_006,80,"(7, 19)",28,"(3, 7)",28.0,True,True,0.9999999999999993,0.0,0.0,,,0.0,2.928073560835242,63,"(6, 19)",1.033719382573627,1.0380918374994814,1.0380918374994814,5.058847134105642,0.7851494807941992,0.9999999999999993,5.843996614899842,23.122420163278804,4.677842223883175,0.7063767617791815,1.0,0.6507937184391415,23.006540118833655,0.7851494807941992,7.161683973526687,8.0,2.1428565340477275,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999999999998,39.86313713864835,3.0000000947620546,119.58941155265784,57,"(5, 19)",0.999999999999991,"{""4"": 0.0, ""23"": 8.822204824447515e-15, ""25"": 8.822204824447517e-15, ""29"": 1.5210780107924383e-16, ""31"": 1.5210699414995176e-16, ""34"": 0.0, ""35"": 0.9999999999999906, ""42"": 8.822204824447523e-15, ""44"": 8.822204824447523e-15, ""45"": 8.822204824447528e-15, ""49"": 1.5477552323592298e-16, ""50"": 1.5215301671316407e-16, ""54"": 2.915753905177885e-11, ""55"": 0.9999999999999908, ""57"": 0.999999999999991, ""64"": 8.822204824447523e-15, ""68"": 8.822204824447526e-15, ""69"": 8.670144661268387e-15, ""75"": 8.670188304761331e-15, ""76"": 9.47328443792295e-08}",0.9999999999999998,0.9369148948173686,57,"(5, 19)",0.9999999052963129,-7.648349831038342,0.0,maze,0.05,2
fb_000_to_007,0,"(1, 1)",32,"(3, 13)",18.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,8.224673882656552e-32,,,0.0,0.9072802230303331,0.9072802230303331,1.4709762731704474,0.8337314093718107,0.9999999999999998,2.304707682542258,20.652251391214733,5.398907366405468,0.26540964849937054,1.0,0.24518062071683958,23.006540118833655,0.8337314093718107,5.542286354272973,6.0000000001749445,4.2837356551141745,0.9999999999999997,0.9999999999999997,3.3306690738754696e-16,0.0,0.9999999999999997,39.86313713864835,1.00030788177339,39.86358138650534,4,"(1, 5)",0.9999999999999999,"{""4"": 0.9999999999999999, ""23"": 0.0003077870113791479, ""25"": 9.473284437646814e-08, ""29"": 4.201463813660761e-34, ""31"": 4.201486102472919e-34, ""34"": 0.0, ""35"": 0.0, ""42"": 8.974311803917804e-15, ""44"": 2.915753905092894e-11, ""45"": 8.053827235628672e-29, ""49"": 4.202735038136852e-34, ""50"": 4.2751732998883045e-34, ""54"": 2.4368487809363137e-32, ""55"": 0.0, ""57"": 0.0, ""64"": 2.7621766093929835e-18, ""68"": 2.6166884688557563e-25, ""69"": 2.3948591334444556e-32, ""75"": 2.39484707834092e-32, ""76"": 2.4368487809363126e-32}",0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-5.918907488396211,0.0,maze,0.05,2
fb_001_to_007,5,"(1, 7)",32,"(3, 13)",8.0,True,True,0.9999999999999992,0.0,0.0,,,0.0,0.0,,,0.0,0.13425391537955408,0.13425391537955408,0.3749835417899696,0.1155047382900556,0.13275862063522725,0.4904882800800252,3.0323479371755155,0.792797026677608,0.06766557146842818,0.13853667557210872,0.060940934679351244,23.006540118833655,0.8337484482940049,5.541718390199834,5.999384236628146,6.425933254188182,0.0,0.9999999999999992,7.771561172376096e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-5.916701931989801,0.0,maze,0.05,2
fb_002_to_007,11,"(1, 13)",32,"(3, 13)",2.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.1294196801170355,0.1294196801170355,0.1332717786640234,0.12275609118383433,0.13275862063522764,0.25602786984785775,2.95746471531611,2.1755875549471453,0.06766557146842829,0.13046486425801365,0.04740406318322011,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.142857142607298,0.0,0.9999999999999998,2.220446049250313e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.1028373313056044,0.0,maze,0.05,2
fb_003_to_007,12,"(1, 15)",32,"(3, 13)",4.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.9711350872200049,0.9711350872200049,1.7110132499933082,0.8855844247203395,0.9999999178690272,2.5965976747136477,22.08524684593602,8.390079448226432,0.4486314904569433,0.9999999180233733,0.3714286931904545,23.006540118833655,0.8855844973175693,3.813850089414354,3.9999999999999996,2.142856534047727,0.9999999052963131,1.0,0.0,0.0,0.9999999052963131,23.33200416700512,0.9999999052963131,23.33200416700512,34,"(3, 15)",0.9999999052963131,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.9999999052963131, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.9999999052963131,0.9369148116824458,34,"(3, 15)",0.9999999052963131,-4.073016281680054,0.0,maze,0.05,2
fb_004_to_007,16,"(1, 19)",32,"(3, 13)",8.0,True,True,0.9999999999999997,0.0,0.0,,,0.0,0.0,,,0.0,0.13191466064975674,0.13191466064975674,0.25802763861146794,0.11901327871918334,0.13275844385499547,0.37704091733065126,2.9961114101382913,1.1383778020873765,0.0676654935748501,0.13438693941649418,0.05687720821769212,23.006540118833655,0.8856015267252679,3.8132824424910656,3.999384615384616,4.283735655114174,0.0,0.9999999999999997,3.3306690738754696e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-4.071310081102526,0.0,maze,0.05,2
fb_005_to_007,26,"(3, 5)",32,"(3, 13)",12.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,0.0,,,0.0,0.12910790343350315,0.12910790343350315,0.13209755926726152,0.12250302547014008,0.13245092838196282,0.2546005847374016,2.95046832942454,2.170440832487033,0.06706938953623161,0.1301959066554452,0.046964593030149084,23.006540118833655,0.9409130334207525,1.9695655526415816,2.0006157633718527,2.141538461538462,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.00030769230769230765,0.0004439744736959032,4,"(1, 5)",0.00030769230769230765,"{""4"": 0.00030769230769230765, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.00028829234050545684,4,"(1, 5)",0.00030769230769230765,-2.102837331305605,0.0,maze,0.05,2
fb_006_to_007,28,"(3, 7)",32,"(3, 13)",10.0,True,True,0.9999999999999999,0.0,0.0,,,0.0,0.0,,,0.0,0.12890144457828479,0.12890144457828479,0.13266552320749847,0.12226816841790986,0.13218390804597696,0.25493369162540835,2.9456330451704518,2.1675089172003132,0.06737718927070807,0.1299439480279084,0.0471794871794875,23.006540118833655,0.9409300723389595,1.9689975887013471,1.9999999999999998,2.1415384615384623,0.0,0.9999999999999999,1.1102230246251565e-16,0.0,0.0,-0.0,0.0,0.0,4,"(1, 5)",0.0,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.0, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 0.0, ""57"": 0.0, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,0.0,maze,0.05,2
fb_008_to_007,37,"(3, 19)",32,"(3, 13)",10.0,True,True,0.9999999999999998,0.0,0.0,,,0.0,1.4377714161994418e-09,56,"(5, 18)",1.4125684729093113e-09,0.12910790342287462,0.12910790342287462,0.13209755913440602,0.12250302546615432,0.13245092838196282,0.25460058460056034,2.9504683291999863,2.170440832175438,0.06706938946425324,0.13019590665176065,0.04696459296915189,23.006540118833655,0.9409130334167668,1.9695655527744382,2.000615763546672,2.1415384615384623,0.00030769230769230765,0.9999999999999999,1.1102230246251565e-16,0.0,0.00030769230769230765,0.0004439744736959032,0.0003077870405277153,0.0004441111442943076,35,"(3, 17)",0.00030769230769230765,"{""4"": 0.0, ""23"": 0.0, ""25"": 0.0, ""29"": 0.0, ""31"": 0.0, ""34"": 0.0, ""35"": 0.00030769230769230765, ""42"": 0.0, ""44"": 0.0, ""45"": 0.0, ""49"": 0.0, ""50"": 0.0, ""54"": 0.0, ""55"": 9.470368684293987e-08, ""57"": 2.9148564739975196e-11, ""64"": 0.0, ""68"": 0.0, ""69"": 0.0, ""75"": 0.0, ""76"": 0.0}",0.00030769230769230765,0.0002882923405054568,35,"(3, 17)",0.00030769230769230765,-2.1028373314889,0.0,maze,0.05,2
fb_009_to_007,80,"(7, 19)",32,"(3, 13)",18.0,True,True,0.9999999999999994,0.0,0.0,,,0.0,2.9280735608352533,63,"(6, 19)",1.0337193825736324,1.0380918374994796,1.0380918374994796,5.058847134105564,0.7851494807942015,0.9999999999999994,5.8439966148997655,23.122420163278775,4.6778422238832205,0.7063767617791783,1.0,0.6507937184391444,23.006540118833655,0.7851494807942015,7.161683973526609,8.000000000000075,2.1428565340477275,0.9999999999999998,0.9999999999999998,2.220446049250313e-16,0.0,0.9999999999999998,39.86313713864835,3.000000094762001,119.58941155265772,57,"(5, 19)",0.9999999999999999,"{""4"": 0.0, ""23"": 8.4029268310598e-34, ""25"": 8.4029268310598e-34, ""29"": 2.616688473133493e-25, ""31"": 8.501620835564367e-22, ""34"": 0.0, ""35"": 0.9999999999999997, ""42"": 8.402926831059806e-34, ""44"": 8.402926831059805e-34, ""45"": 8.405470076514413e-34, ""49"": 8.053869263213815e-29, ""50"": 2.762176609473497e-18, ""54"": 2.915753905177885e-11, ""55"": 0.9999999999999997, ""57"": 0.9999999999999999, ""64"": 8.40292683105988e-34, ""68"": 8.402927613600955e-34, ""69"": 8.056222094996947e-29, ""75"": 2.762176609473521e-18, ""76"": 9.47328443792295e-08}",0.9999999999999998,0.9369148948173686,57,"(5, 19)",0.9999999052963129,-7.648349831038301,0.0,maze,0.05,2
