map_family,map_size,map,slip,method,method_group,representation_scope,repeat,target_count,n_states,n_abstract_states,state_compression_ratio,epsilon,exact_partition_states,homogeneity_error,start_gap,normalized_start_gap,value_gap_max,policy_start_gap,normalized_policy_start_gap,policy_value_gap_max,full_planner_time_sec,selection_time_sec,construction_time_sec,solve_time_sec,oracle_full_policy_cost_sec,total_time_sec,total_speedup,full_transition_nnz,abstract_transition_nnz,error
corridor,32,corridor_32,0.0,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,3,7,32,7,4.571428571428571,,32,1.0,0.8115673187995398,0.039846313224734246,2.752545575436251,0.0,0.0,3.552713678800501e-15,0.0018025910248979926,0.0006979809841141105,0.0006785530131310225,0.002888689050450921,0.0018025910248979926,0.006067814072594047,0.29707420223035413,128,39,
corridor,32,corridor_32,0.05,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,0,2,32,2,16.0,,32,nan,2.091837814077735e-11,9.873553975510994e-13,2.091837814077735e-11,0.0,0.0,0.0,0.006507369922474027,0.000275801052339375,0.0006132599664852023,4.563399124890566e-05,0.006507369922474027,0.00744206493254751,0.8744038088157979,376,3,
corridor,32,corridor_32,0.1,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,2,4,32,4,8.0,,32,nan,7.30189242403867e-11,3.3097137777683706e-12,7.30189242403867e-11,0.0,0.0,0.0,0.0034938149619847536,0.0015823310241103172,0.00035306892823427916,2.265197690576315e-05,0.0034938149619847536,0.005451866891235113,0.640847443946533,376,9,
corridor,64,corridor_64,0.0,policy_kron_oracle,reduction:policy_kron_oracle,fixed_optimal_policy_only,4,13,64,13,4.923076923076923,,64,nan,1.0658141036401503e-14,3.747429732277204e-16,1.0658141036401503e-14,0.0,0.0,0.0,0.0033509699860587716,0.004014905076473951,0.0006762079428881407,1.9336002878844738e-05,0.0033509699860587716,0.008061419008299708,0.4156799172216144,256,13,
corridor,64,corridor_64,0.1,exact_model_minimization,abstraction:model_minimization,full_action_abstract_mdp,1,4,64,64,1.0,0.0,64,0.0,0.0,0.0,7.105427357601002e-15,6.546585495925683e-11,2.207366878286206e-12,6.546585495925683e-11,0.005649188999086618,0.3764451739843935,0.005555442068725824,0.0029311509570106864,0.0,0.38493176701013,0.01467581915352274,760,756,
open_room,9,open_room_9,0.0,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,3,5,81,2,40.5,2.2456850738093372,81,1.0,10.880660850137188,0.8462032847083368,22.738872401380995,20.475121782089502,1.592377112516001,32.33333333333331,0.0011278289603069425,6.582382254069671,0.0004938580095767975,0.010244388016872108,0.0,6.59312050009612,0.00017106148147762504,324,10,
open_room,9,open_room_9,0.05,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,0,17,81,2,40.5,2.2456850738093372,81,0.95,10.510593575790693,0.7809779112384372,22.882462373074908,19.873492663337842,1.4766776659479381,29.45174622908121,0.002700340934097767,6.633367839967832,0.00045917194802314043,0.009043407044373453,0.0,6.642870418960229,0.00040650212389969155,1280,12,
open_room,9,open_room_9,0.1,epsilon_homogeneous,abstraction:model_minimization,full_action_abstract_mdp,2,29,81,2,40.5,2.2456850738093372,81,0.9,10.072668349813236,0.7128246670905899,23.015353500195285,19.17532152947873,1.3570031009567722,28.028646810544018,0.002807438955642283,6.6691652779700235,0.0004968509310856462,0.011517405044287443,0.0,6.6811795339453965,0.0004202010949381603,1280,12,
open_room,12,open_room_12,0.0,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,4,8,144,8,18.0,,144,1.0,1.7171638627736563,0.10548901213703342,6.01336151131344,17.05520324199253,1.0477372490753787,32.33333333333331,0.0018258029595017433,0.0014753969153389335,0.0010018548928201199,0.0022050050320103765,0.0018258029595017433,0.006508059799671173,0.2805448959756015,576,58,
open_room,12,open_room_12,0.05,qstar_oracle_aggregation,abstraction:qstar_oracle,full_action_abstract_mdp,1,29,144,29,4.9655172413793105,,144,0.9833333333333334,0.04804933122082389,0.0028322427070477745,0.8167704868815644,1.4229726412068544,0.0838763783592474,20.037741849852928,0.0029902548994868994,0.0027448449982330203,0.0027833139756694436,0.001221735030412674,0.0029902548994868994,0.009740148903802037,0.3070029964654506,2288,404,
