map_family,map_size,map,slip,method,top_k,proposal_backend,refine_mode,final_first_hit_mode,n_states,n_basis,n_boundary,state_compression_ratio,group_all_feasible,n_groups_feasible,group_total_violation,group_max_violation,selection_time_sec,proposal_time_sec,refine_time_sec,diagnostic_operator_time_sec,probe_green_kernel_time_sec,probe_operator_delta_time_sec,active_weight_time_sec,candidate_score_time_sec,exact_refine_calls,surrogate_topk_recall,surrogate_topk_recall_hits,surrogate_topk_recall_steps,kernel_time_sec,smdp_solve_time_sec,upfront_time_sec,compressed_total_time_sec,full_vi_time_sec,planning_speedup,total_speedup,break_even_tasks,start_gap,value_gap_max,first_hit_used_steps_max,first_hit_tail_bound_max,stop_reason,boundary
four_rooms,11,four_rooms_11,0.05,endpoints,,none,none,adaptive,104,29,2,52.0,False,0,174.8841889328305,58.29472964427684,3.0192933139915112,0.0,3.0192933139915112,0.0,0.0,0.0,0.0,0.0,1,,,,0.04178739900817163,0.00015901299775578082,3.061080712999683,3.0612397259974387,0.11792316299397498,741.594490125182,0.038521374851018,26,0.05767847053354025,0.05767847053354025,39,7.410245502914625e-07,fixed_endpoints,"[0, 103]"
four_rooms,11,four_rooms_11,0.05,exact_group_rd,,operator,none,exact,104,29,5,20.8,True,3,0.0,0.0,15.586847022990696,11.858525194926187,3.7260940069973003,0.0,4.39428699601558,3.4060407690121792,0.0,0.0032722539617680013,1,,,,0.20253041299292818,0.008411464019445702,15.789377435983624,15.79778890000307,0.11941653199028224,14.196878416672051,0.007559066192501093,143,0.057678506750027836,0.07695609757869093,0,0.0,feasible,"[0, 1, 11, 93, 103]"
four_rooms,11,four_rooms_11,0.05,incremental_group_rd,,insertion_score,none,adaptive,104,29,5,20.8,True,3,0.0,0.0,8.34927135403268,4.668772118049674,3.678198052017251,0.0,0.08910082612419501,0.118998372083297,0.08435208298033103,0.003278112009866163,1,,,,0.19870410999283195,0.008376384997973219,8.547975464025512,8.556351849023486,0.11631462699733675,13.88601730047994,0.01359395090918467,80,0.05767847121523495,0.07695604370442766,39,9.264521813533088e-07,feasible,"[0, 1, 11, 93, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_exact_refine,4,insertion_score,exact,exact,104,29,5,20.8,True,3,0.0,0.0,57.983385099010775,3.483978818025207,54.49940628098557,0.0,0.0,0.0,0.0,0.0,16,,0,0,0.20369300502352417,0.008389576018089429,58.1870781040343,58.19546768005239,0.11757866499829106,14.01485185243812,0.0020204093151156752,533,0.057678506750027836,0.07695609757869093,0,0.0,feasible,"[0, 1, 11, 93, 103]"
four_rooms,11,four_rooms_11,0.05,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,104,29,5,20.8,True,3,0.0,0.0,57.46190174398362,3.4624294019886293,53.99947234199499,0.0,0.0,0.0,0.0,0.0,16,,0,0,0.19859809399349615,0.00824623997323215,57.66049983797711,57.668746077950345,0.11439376100315712,13.872232844846495,0.0019836353099915174,544,0.05767847121523495,0.07695604370442766,39,9.264521813533088e-07,feasible,"[0, 1, 11, 93, 103]"
four_rooms,11,four_rooms_11,0.05,heuristic_topk_exact_refine,4,heuristic_saliency,exact,exact,104,29,6,17.333333333333332,False,0,1158.7527065612408,781.537265512708,74.67018991507939,0.4619347760162782,74.20825513906311,0.0,0.0,0.0,0.0,0.0,21,,0,0,0.30006234798929654,0.007107593002729118,74.97025226306869,74.97735985607142,0.11539114199695177,16.234911305788724,0.001539013139679228,693,0.0576785067505714,0.061303448608517996,0,0.0,budget_not_met,"[0, 8, 11, 14, 93, 103]"
four_rooms,11,four_rooms_11,0.1,endpoints,,none,none,adaptive,104,29,2,52.0,False,0,174.8841889328305,58.29472964427684,3.664584348007338,0.0,3.664584348007338,0.0,0.0,0.0,0.0,0.0,1,,,,0.04664009599946439,0.0001485039829276502,3.7112244440068025,3.71137294798973,0.1483566039823927,999.0075758080554,0.03997351008950751,26,0.12286818642919428,0.12286818642919428,49,9.418709976477456e-07,fixed_endpoints,"[0, 103]"
four_rooms,11,four_rooms_11,0.1,exact_group_rd,,operator,none,exact,104,29,6,17.333333333333332,False,0,126.13445898811759,46.84521660541867,22.89420326499385,18.1724995210825,4.719062454008963,0.0,6.860559637949336,5.181973863887833,0.0,0.0040875129925552756,1,,,,0.2889941280009225,0.013043063023360446,23.18319739299477,23.19624045601813,0.14859992699348368,11.393023764995812,0.0064062073884447205,172,0.12286824352304393,0.16005603808359936,0,0.0,budget_not_met,"[0, 1, 11, 92, 93, 103]"
four_rooms,11,four_rooms_11,0.1,incremental_group_rd,,insertion_score,none,adaptive,104,29,6,17.333333333333332,False,0,308.6713739613641,229.24123895248573,11.783452113013482,7.075985988980392,4.704663862008601,0.0,0.15368577995104715,0.20313074425212108,0.11770258899196051,0.004047122958581895,1,,,,0.3241487279883586,0.012827208993257955,12.10760084100184,12.120428049995098,0.14916833699680865,11.629056412444225,0.012307183903201254,89,0.12286816808952494,0.16005592089724985,47,9.827432583443478e-07,budget_not_met,"[0, 1, 11, 42, 93, 103]"
four_rooms,11,four_rooms_11,0.1,surrogate_topk_exact_refine,4,insertion_score,exact,exact,104,29,6,17.333333333333332,False,0,126.13445898811759,46.84521660541867,94.45996193905012,5.620651149045443,88.83931079000467,0.0,0.0,0.0,0.0,0.0,21,,0,0,0.2868405639892444,0.01330264998250641,94.74680250303936,94.76010515302187,0.1492896169947926,11.222547176022465,0.0015754479878817632,697,0.12286824352304393,0.16005603808359936,0,0.0,budget_not_met,"[0, 1, 11, 92, 93, 103]"
four_rooms,11,four_rooms_11,0.1,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,104,29,6,17.333333333333332,False,0,126.13445898811759,46.84521660541867,92.71645536608412,5.525729710032465,87.19072565605165,0.0,0.0,0.0,0.0,0.0,21,,0,0,0.3303159329807386,0.012818710994906723,93.04677129906486,93.05959001005976,0.1464634480071254,11.425754747518681,0.001573867325133204,697,0.12286819583248842,0.16005593665275342,49,9.763595269861852e-07,budget_not_met,"[0, 1, 11, 92, 93, 103]"
four_rooms,11,four_rooms_11,0.1,heuristic_topk_exact_refine,4,heuristic_saliency,exact,exact,104,29,6,17.333333333333332,False,0,1076.6869409493297,777.6288399483674,90.21670615492621,0.557010483025806,89.65969567190041,0.0,0.0,0.0,0.0,0.0,21,,0,0,0.2999259640055243,0.0076808589801657945,90.51663211893174,90.5243129779119,0.14671676102443598,19.10160847937727,0.0016207442641429947,652,0.12286824352638348,0.130810263059141,0,0.0,budget_not_met,"[0, 8, 11, 14, 93, 103]"
four_rooms,15,four_rooms_15,0.0,endpoints,,none,none,adaptive,200,33,2,100.0,False,1,116.58945928855368,58.29472964427684,4.5923186959989835,0.0,4.5923186959989835,0.0,0.0,0.0,0.0,0.0,1,,,,0.0804192450013943,0.00015375399379990995,4.672737941000378,4.672891694994178,0.1423879170033615,926.0762174975445,0.030471050111410495,33,7.105427357601002e-15,7.105427357601002e-15,27,0.0,fixed_endpoints,"[0, 199]"
four_rooms,15,four_rooms_15,0.0,exact_group_rd,,operator,none,exact,200,33,2,100.0,False,1,116.58945928855368,58.29472964427684,8.877315090998309,4.248077985976124,4.628368781006429,0.0,1.342504857078893,1.3104027970111929,0.0,0.0009415169770363718,1,,,,0.12443082401296124,0.0002349279820919037,9.00174591501127,9.001980842993362,0.1415690750000067,602.6062699701092,0.01572643593328641,64,3.552713678800501e-15,3.552713678800501e-15,0,0.0,no_positive_violation_reduction,"[0, 199]"
four_rooms,15,four_rooms_15,0.0,incremental_group_rd,,insertion_score,none,adaptive,200,33,3,66.66666666666667,True,3,0.0,0.0,9.059838215995114,3.9906976629863493,5.0679204859770834,0.0,0.059783364966278896,0.037215028947684914,0.12232554698130116,0.0017447310383431613,1,,,,0.11210646000108682,0.0006569479883182794,9.171944675996201,9.17260162398452,0.1370859080052469,208.67086960137132,0.014945150092073622,68,3.552713678800501e-15,3.552713678800501e-15,27,0.0,feasible,"[0, 85, 199]"
four_rooms,15,four_rooms_15,0.0,surrogate_topk_exact_refine,4,insertion_score,exact,exact,200,33,3,66.66666666666667,True,3,0.0,0.0,32.01801471301587,1.9749680810200516,30.04304663199582,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.2574536110041663,0.0007908600091468543,32.27546832402004,32.276259184029186,0.1435339089948684,181.4909179055679,0.004447042892315454,227,0.0,0.0,0,0.0,feasible,"[0, 85, 199]"
four_rooms,15,four_rooms_15,0.0,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,200,33,3,66.66666666666667,True,3,0.0,0.0,31.72139797001728,1.963314446998993,29.758083523018286,0.0,0.0,0.0,0.0,0.0,6,,0,0,0.1130223989894148,0.0006579470064025372,31.834420369006693,31.835078316013096,0.14246844500303268,216.53483277020848,0.004475203220447893,225,3.552713678800501e-15,3.552713678800501e-15,27,0.0,feasible,"[0, 85, 199]"
four_rooms,15,four_rooms_15,0.0,heuristic_topk_exact_refine,4,heuristic_saliency,exact,exact,200,33,6,33.333333333333336,False,1,1049.3051335969712,524.6525667984856,122.50048284095828,0.724632814002689,121.7758500269556,0.0,0.0,0.0,0.0,0.0,21,,0,0,0.9804182889929507,0.003969677025452256,123.48090112995123,123.48487080697669,0.14326619199709967,36.09013808391066,0.0011601922653427222,887,3.552713678800501e-15,3.552713678800501e-15,0,0.0,budget_not_met,"[0, 108, 112, 113, 184, 199]"
four_rooms,15,four_rooms_15,0.05,endpoints,,none,none,adaptive,200,33,2,100.0,False,0,174.8841889328305,58.29472964427684,7.483357295015594,0.0,7.483357295015594,0.0,0.0,0.0,0.0,0.0,1,,,,0.09580399599508382,0.00015330497990362346,7.579161291010678,7.579314595990581,0.27438993999385275,1789.830572799073,0.03620247405207373,28,0.08782277617092049,0.08782277617092049,49,8.091914006305271e-07,fixed_endpoints,"[0, 199]"
four_rooms,15,four_rooms_15,0.05,exact_group_rd,,operator,none,exact,200,33,3,66.66666666666667,False,1,109386396.8625908,101659577.66695046,22.049731864972273,13.991301293077413,8.057307851995574,0.0,4.680228993995115,4.218773581058485,0.0,0.001815069030271843,1,,,,0.27116892699268647,0.0019414759881328791,22.32090079196496,22.322842267953092,0.2750109180051368,141.65043486817225,0.012319708875063161,82,0.08782281708738893,0.09273976000561746,0,0.0,no_positive_violation_reduction,"[0, 15, 199]"
four_rooms,15,four_rooms_15,0.05,incremental_group_rd,,insertion_score,none,adaptive,200,33,4,50.0,False,2,58.29472964427684,58.29472964427684,17.058249906025594,8.82967337203445,8.226839865004877,0.0,0.13920164667069912,0.10538280388573185,0.2071791460039094,0.002807100012432784,1,,,,0.24140784400515258,0.0032776499865576625,17.299657750030747,17.302935400017304,0.2696758070087526,82.27718277264206,0.015585552438026376,65,0.08782278441768554,0.10560273694000699,49,9.441038700368225e-07,no_positive_violation_reduction,"[0, 15, 72, 199]"
four_rooms,15,four_rooms_15,0.05,surrogate_topk_exact_refine,4,insertion_score,exact,exact,200,33,4,50.0,False,1,116.58945928855368,58.29472964427684,131.41968291904777,8.834785804967396,122.58489711408038,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.4591832479927689,0.0013692060019820929,131.87886616704054,131.88023537304252,0.272921152994968,199.32804311395168,0.0020694621314783874,486,0.08782281708739248,0.09587360724915683,0,0.0,no_positive_exact_refine_gain,"[0, 45, 184, 199]"
four_rooms,15,four_rooms_15,0.05,surrogate_topk_certified_refine,4,insertion_score,certified_adaptive_green,adaptive,200,33,4,50.0,False,1,116.58945928855368,58.29472964427684,130.82559781699092,8.810484975983854,122.01511284100707,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.25350871798582375,0.0012942520261276513,131.07910653497675,131.08040078700287,0.27289054199354723,210.84807014753105,0.002081856176477341,483,0.08782278092839135,0.09587358271931734,49,9.451233354688679e-07,no_positive_exact_refine_gain,"[0, 45, 184, 199]"
four_rooms,15,four_rooms_15,0.05,heuristic_topk_exact_refine,4,heuristic_saliency,exact,exact,200,33,4,50.0,False,1,116.58945928855368,58.29472964427684,122.33490867793444,0.8512953489844222,121.48361332895001,0.0,0.0,0.0,0.0,0.0,15,,0,0,0.4544687169836834,0.0007925190147943795,122.78937739491812,122.79016991393291,0.26506571800564416,334.4597581351609,0.00215868842099849,465,0.08782281708738893,0.13398662024999553,0,0.0,no_positive_exact_refine_gain,"[0, 173, 184, 199]"
