option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,reward,map,slip,step
fb_000_to_001,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.0,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-2.1022691800111204,maze,0.05,0
fb_001_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,55,"(5, 17)",0.9996923076923078,-2.1016631119088425,maze,0.05,1
fb_002_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,False,0.9827638342908979,0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.10226918001112,maze,0.05,1
fb_000_to_001,0,"(1, 1)",57,"(5, 19)",34.0,True,False,0.0,0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-4.071310081102525,maze,0.05,1
fb_002_to_001,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,1
fb_000_to_002,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.0,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-2.1022691800111204,maze,0.05,1
fb_001_to_002,57,"(5, 19)",80,"(7, 19)",2.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,55,"(5, 17)",0.00030769230769230765,-2.101663111908842,maze,0.05,1
fb_001_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,35,"(3, 17)",0.9996923076923078,-2.101663111908842,maze,0.05,2
fb_002_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,2
fb_003_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,False,0.9827638342908979,0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.10226918001112,maze,0.05,2
fb_000_to_001,0,"(1, 1)",55,"(5, 17)",32.0,True,False,0.0,0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-4.071310081102525,maze,0.05,2
fb_002_to_001,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,4,"(1, 5)",0.0,-2.1016631119088425,maze,0.05,2
fb_003_to_001,80,"(7, 19)",55,"(5, 17)",4.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,2
fb_000_to_002,0,"(1, 1)",57,"(5, 19)",34.0,True,False,0.0,0.9999999999999997,0.8778606975669242,4,"(1, 5)",0.9996922130177601,-4.071310081102525,maze,0.05,2
fb_001_to_002,55,"(5, 17)",57,"(5, 19)",2.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,35,"(3, 17)",0.00030769230769230765,-2.1016631119088425,maze,0.05,2
fb_003_to_002,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,2
fb_000_to_003,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.0,0.9999999999999998,0.9369319245996663,23,"(3, 1)",0.9827638342908979,-2.1022691800111204,maze,0.05,2
fb_001_to_003,55,"(5, 17)",80,"(7, 19)",4.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,35,"(3, 17)",0.00030769230769230765,-2.1016631119088425,maze,0.05,2
fb_002_to_003,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,4,"(1, 5)",0.0,-2.101663111908842,maze,0.05,2
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,26,"(3, 5)",0.0003077869822395546,-4.071310081102526,maze,0.05,3
fb_002_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,35,"(3, 17)",0.9996923076923078,-2.101663111908842,maze,0.05,3
fb_003_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,3
fb_004_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,False,0.9827638342908979,0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.10226918001112,maze,0.05,3
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,3
fb_002_to_001,55,"(5, 17)",4,"(1, 5)",28.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,35,"(3, 17)",0.9996923076923078,-2.101663111908842,maze,0.05,3
fb_003_to_001,57,"(5, 19)",4,"(1, 5)",30.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,3
fb_004_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,3
fb_000_to_002,0,"(1, 1)",55,"(5, 17)",32.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,3
fb_001_to_002,4,"(1, 5)",55,"(5, 17)",28.0,True,False,9.47036868429399e-08,0.9999999052963129,0.9369148116824458,26,"(3, 5)",0.9999999052963129,-2.1028368394210464,maze,0.05,3
fb_003_to_002,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,3
fb_004_to_002,80,"(7, 19)",55,"(5, 17)",4.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,3
fb_000_to_003,0,"(1, 1)",57,"(5, 19)",34.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,3
fb_001_to_003,4,"(1, 5)",57,"(5, 19)",30.0,True,False,9.47036868429399e-08,0.9999999052963129,0.9369148116824458,26,"(3, 5)",0.9999999052963129,-2.1028368394210464,maze,0.05,3
fb_002_to_003,55,"(5, 17)",57,"(5, 19)",2.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,35,"(3, 17)",0.00030769230769230765,-2.1016631119088425,maze,0.05,3
fb_004_to_003,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,3
fb_000_to_004,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.017236165709101903,0.9827638342908979,0.9217845493645167,23,"(3, 1)",0.9827638342908979,-2.1022691800111204,maze,0.05,3
fb_001_to_004,4,"(1, 5)",80,"(7, 19)",32.0,True,False,9.47036868429399e-08,0.9999999052963129,0.9369148116824458,26,"(3, 5)",0.9999999052963129,-2.1028368394210464,maze,0.05,3
fb_002_to_004,55,"(5, 17)",80,"(7, 19)",4.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,35,"(3, 17)",0.00030769230769230765,-2.1016631119088425,maze,0.05,3
fb_003_to_004,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,3
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,5,"(1, 7)",0.0,-4.071310081102526,maze,0.05,4
fb_002_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,False,0.9996923076923078,0.00030769230769230765,0.00028829234050545684,28,"(3, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,4
fb_003_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,35,"(3, 17)",0.9996923076923078,-2.101663111908842,maze,0.05,4
fb_004_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,4
fb_005_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,False,0.9827638342908979,0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.10226918001112,maze,0.05,4
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,4
fb_002_to_001,26,"(3, 5)",4,"(1, 5)",2.0,True,False,0.9996923076923078,0.00030769230769230765,0.00028829234050545684,28,"(3, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,4
fb_003_to_001,55,"(5, 17)",4,"(1, 5)",28.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,35,"(3, 17)",0.9996923076923078,-2.101663111908842,maze,0.05,4
fb_004_to_001,57,"(5, 19)",4,"(1, 5)",30.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,4
fb_005_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,4
fb_000_to_002,0,"(1, 1)",26,"(3, 5)",6.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,4
fb_001_to_002,4,"(1, 5)",26,"(3, 5)",2.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,4
fb_003_to_002,55,"(5, 17)",26,"(3, 5)",26.0,True,False,0.00030769230769230765,0.9996923076923078,0.9366618143022293,35,"(3, 17)",0.9996923076923078,-2.101663111908842,maze,0.05,4
fb_004_to_002,57,"(5, 19)",26,"(3, 5)",28.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,4
fb_005_to_002,80,"(7, 19)",26,"(3, 5)",30.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,4
fb_000_to_003,0,"(1, 1)",55,"(5, 17)",32.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,4
fb_001_to_003,4,"(1, 5)",55,"(5, 17)",28.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,4
fb_002_to_003,26,"(3, 5)",55,"(5, 17)",26.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,4
fb_004_to_003,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,4
fb_005_to_003,80,"(7, 19)",55,"(5, 17)",4.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,4
fb_000_to_004,0,"(1, 1)",57,"(5, 19)",34.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,4
fb_001_to_004,4,"(1, 5)",57,"(5, 19)",30.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,4
fb_002_to_004,26,"(3, 5)",57,"(5, 19)",28.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,4
fb_003_to_004,55,"(5, 17)",57,"(5, 19)",2.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,35,"(3, 17)",0.00030769230769230765,-2.1016631119088425,maze,0.05,4
fb_005_to_004,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,4
fb_000_to_005,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.017236165709101903,0.9827638342908979,0.9217845493645167,23,"(3, 1)",0.9827638342908979,-2.1022691800111204,maze,0.05,4
fb_001_to_005,4,"(1, 5)",80,"(7, 19)",32.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,4
fb_002_to_005,26,"(3, 5)",80,"(7, 19)",30.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,4
fb_003_to_005,55,"(5, 17)",80,"(7, 19)",4.0,True,False,0.9996923076923075,0.00030769230769230765,0.00028829234050545684,35,"(3, 17)",0.00030769230769230765,-2.1016631119088425,maze,0.05,4
fb_004_to_005,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,4
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,5,"(1, 7)",0.0,-4.071310081102526,maze,0.05,5
fb_002_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,False,0.9996923076923078,0.00030769230769230765,0.00028829234050545684,28,"(3, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,5
fb_003_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,5
fb_004_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,5
fb_005_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_006_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,False,0.9827638342908979,0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.10226918001112,maze,0.05,5
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,5
fb_002_to_001,26,"(3, 5)",4,"(1, 5)",2.0,True,False,0.9996923076923078,0.00030769230769230765,0.00028829234050545684,28,"(3, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,5
fb_003_to_001,35,"(3, 17)",4,"(1, 5)",26.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,5
fb_004_to_001,55,"(5, 17)",4,"(1, 5)",28.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,5
fb_005_to_001,57,"(5, 19)",4,"(1, 5)",30.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_006_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,5
fb_000_to_002,0,"(1, 1)",26,"(3, 5)",6.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,5
fb_001_to_002,4,"(1, 5)",26,"(3, 5)",2.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,5
fb_003_to_002,35,"(3, 17)",26,"(3, 5)",24.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,5
fb_004_to_002,55,"(5, 17)",26,"(3, 5)",26.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,5
fb_005_to_002,57,"(5, 19)",26,"(3, 5)",28.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_006_to_002,80,"(7, 19)",26,"(3, 5)",30.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,5
fb_000_to_003,0,"(1, 1)",35,"(3, 17)",30.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,5
fb_001_to_003,4,"(1, 5)",35,"(3, 17)",26.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,5
fb_002_to_003,26,"(3, 5)",35,"(3, 17)",24.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,5
fb_004_to_003,55,"(5, 17)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,5
fb_005_to_003,57,"(5, 19)",35,"(3, 17)",4.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_006_to_003,80,"(7, 19)",35,"(3, 17)",6.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,5
fb_000_to_004,0,"(1, 1)",55,"(5, 17)",32.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,5
fb_001_to_004,4,"(1, 5)",55,"(5, 17)",28.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,5
fb_002_to_004,26,"(3, 5)",55,"(5, 17)",26.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,5
fb_003_to_004,35,"(3, 17)",55,"(5, 17)",2.0,True,False,0.9996923076923078,0.00030769230769230776,0.0002882923405054568,37,"(3, 19)",0.00030769230769230776,-2.101663111908842,maze,0.05,5
fb_005_to_004,57,"(5, 19)",55,"(5, 17)",2.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_006_to_004,80,"(7, 19)",55,"(5, 17)",4.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,5
fb_000_to_005,0,"(1, 1)",57,"(5, 19)",34.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,5
fb_001_to_005,4,"(1, 5)",57,"(5, 19)",30.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,5
fb_002_to_005,26,"(3, 5)",57,"(5, 19)",28.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,5
fb_003_to_005,35,"(3, 17)",57,"(5, 19)",4.0,True,False,0.9996923076923078,0.00030769230769230776,0.0002882923405054568,37,"(3, 19)",0.00030769230769230776,-2.101663111908842,maze,0.05,5
fb_004_to_005,55,"(5, 17)",57,"(5, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_006_to_005,80,"(7, 19)",57,"(5, 19)",2.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,5
fb_000_to_006,0,"(1, 1)",80,"(7, 19)",36.0,True,False,0.017236165709101903,0.9827638342908979,0.9217845493645167,23,"(3, 1)",0.9827638342908979,-2.1022691800111204,maze,0.05,5
fb_001_to_006,4,"(1, 5)",80,"(7, 19)",32.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,5
fb_002_to_006,26,"(3, 5)",80,"(7, 19)",30.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022293,28,"(3, 7)",0.9996923076923075,-2.1016631119088425,maze,0.05,5
fb_003_to_006,35,"(3, 17)",80,"(7, 19)",6.0,True,False,0.9996923076923078,0.00030769230769230776,0.0002882923405054568,37,"(3, 19)",0.00030769230769230776,-2.101663111908842,maze,0.05,5
fb_004_to_006,55,"(5, 17)",80,"(7, 19)",4.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,5
fb_005_to_006,57,"(5, 19)",80,"(7, 19)",2.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,5
fb_001_to_000,4,"(1, 5)",0,"(1, 1)",4.0,True,True,0.9999999999999997,0.0,0.0,5,"(1, 7)",0.0,-4.071310081102526,maze,0.05,6
fb_002_to_000,26,"(3, 5)",0,"(1, 1)",6.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_003_to_000,28,"(3, 7)",0,"(1, 1)",8.0,True,False,0.9996923076923075,0.00030769230769230765,0.0002882923405054568,5,"(1, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,6
fb_004_to_000,35,"(3, 17)",0,"(1, 1)",30.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,6
fb_005_to_000,55,"(5, 17)",0,"(1, 1)",32.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_000,57,"(5, 19)",0,"(1, 1)",34.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_007_to_000,80,"(7, 19)",0,"(1, 1)",36.0,True,False,0.9827638342908979,0.0172361657091019,0.015147375235149666,76,"(7, 15)",0.0172361657091019,-2.10226918001112,maze,0.05,6
fb_000_to_001,0,"(1, 1)",4,"(1, 5)",4.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,6
fb_002_to_001,26,"(3, 5)",4,"(1, 5)",2.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_003_to_001,28,"(3, 7)",4,"(1, 5)",4.0,True,False,0.9996923076923075,0.00030769230769230765,0.0002882923405054568,5,"(1, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,6
fb_004_to_001,35,"(3, 17)",4,"(1, 5)",26.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,6
fb_005_to_001,55,"(5, 17)",4,"(1, 5)",28.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_001,57,"(5, 19)",4,"(1, 5)",30.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_007_to_001,80,"(7, 19)",4,"(1, 5)",32.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,6
fb_000_to_002,0,"(1, 1)",26,"(3, 5)",6.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,6
fb_001_to_002,4,"(1, 5)",26,"(3, 5)",2.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,6
fb_003_to_002,28,"(3, 7)",26,"(3, 5)",2.0,True,False,0.9996923076923075,0.00030769230769230765,0.0002882923405054568,5,"(1, 7)",0.00030769230769230765,-2.101663111908842,maze,0.05,6
fb_004_to_002,35,"(3, 17)",26,"(3, 5)",24.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,6
fb_005_to_002,55,"(5, 17)",26,"(3, 5)",26.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_002,57,"(5, 19)",26,"(3, 5)",28.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_007_to_002,80,"(7, 19)",26,"(3, 5)",30.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,6
fb_000_to_003,0,"(1, 1)",28,"(3, 7)",8.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,6
fb_001_to_003,4,"(1, 5)",28,"(3, 7)",4.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,6
fb_002_to_003,26,"(3, 5)",28,"(3, 7)",2.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_004_to_003,35,"(3, 17)",28,"(3, 7)",22.0,True,False,0.00030769230769230765,0.9996923076923079,0.9366618143022292,37,"(3, 19)",0.9996923076923079,-2.101663111908842,maze,0.05,6
fb_005_to_003,55,"(5, 17)",28,"(3, 7)",24.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.101663111908842,maze,0.05,6
fb_006_to_003,57,"(5, 19)",28,"(3, 7)",26.0,True,True,1.0,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_007_to_003,80,"(7, 19)",28,"(3, 7)",28.0,True,True,0.9999999052963129,9.470368684293988e-08,8.313492271904023e-08,76,"(7, 15)",9.470368684293988e-08,-2.1028368394210464,maze,0.05,6
fb_000_to_004,0,"(1, 1)",35,"(3, 17)",30.0,True,False,0.9996922130177601,0.0003077869822395546,0.0002883702098130027,23,"(3, 1)",0.0003077869822395546,-4.071310081102525,maze,0.05,6
fb_001_to_004,4,"(1, 5)",35,"(3, 17)",26.0,True,True,0.9999999999999998,0.0,0.0,5,"(1, 7)",0.0,-2.1028368394210464,maze,0.05,6
fb_002_to_004,26,"(3, 5)",35,"(3, 17)",24.0,True,True,0.9999999999999999,0.0,0.0,5,"(1, 7)",0.0,-2.1016631119088425,maze,0.05,6
fb_003_to_004,28,"(3, 7)",35,"(3, 17)",22.0,True,False,0.00030769230769230765,0.9996923076923075,0.9366618143022292,5,"(1, 7)",0.9996923076923075,-2.101663111908842,maze,0.05,6
