option,src_state,src_coord,target_state,target_coord,primitive_distance,within_horizon,edge_valid,visible_mass,hidden_mass,hidden_gamma_mass,hidden_argmax_state,hidden_argmax_coord,hidden_argmax_prob,soft_cost,soft_argmax_state,soft_argmax_coord,soft_argmax_score,model_residual,residual_threshold_metric,residual_reward_abs,residual_gamma_l1,residual_hit_l1,residual_backup_raw,residual_backup_value,residual_backup_value_norm,residual_reward_per_discounted_step,residual_gamma_relative,residual_tau_relative,value_scale_task,beta_row,l_gamma_row,expected_tau_global,expected_tau_residual,residual_hidden_mass,residual_hidden_gamma_mass,residual_argmax_state,residual_argmax_coord,residual_argmax_prob,reward,map,slip,step
fb_012_to_001,80,"(7, 19)",23,"(3, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,2.7414070257,79,"(7, 18)",0.97,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,0.0,4,"(1, 5)",0.0,-3.823573,maze,0.0,11
fb_000_to_002,0,"(1, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_001_to_002,23,"(3, 1)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_003_to_002,35,"(3, 17)",25,"(3, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_004_to_002,37,"(3, 19)",25,"(3, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.284036529887584,1.284036529887584,17.156826494379214,0.4261952051686232,1.0,17.583021699547835,26.617967070504932,2.0896606974396192,0.8970033005434059,1.0,0.896551724137931,22.199077937496824,0.4261952051686232,19.12682649437921,28.0,2.0,1.0,0.9409,16,"(1, 19)",1.0,-19.126826494379216,maze,0.0,11
fb_005_to_002,42,"(5, 1)",25,"(3, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_006_to_002,44,"(5, 3)",25,"(3, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_007_to_002,54,"(5, 15)",25,"(3, 3)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.1129584547155016,1.1129584547155016,11.383282235775086,0.5437943429267471,1.0,11.927076578701833,23.45501523637582,2.316008330171926,0.7485625436214582,1.0,0.7619047619047619,22.199077937496824,0.5437943429267471,15.206855235775082,20.0,4.0,1.0,0.8852928099999999,75,"(7, 13)",1.0,-15.20685523577509,maze,0.0,11
fb_008_to_002,55,"(5, 17)",25,"(3, 3)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_009_to_002,57,"(5, 19)",25,"(3, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_010_to_002,64,"(7, 1)",25,"(3, 3)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_011_to_002,76,"(7, 15)",25,"(3, 3)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,62,"(6, 15)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_012_to_002,80,"(7, 19)",25,"(3, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,2.7414070257,79,"(7, 18)",0.97,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,0.0,4,"(1, 5)",0.0,-3.823573,maze,0.0,11
fb_000_to_003,0,"(1, 1)",35,"(3, 17)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.191357879887584,1.191357879887584,15.303253494379216,0.42619520516862314,1.0,15.72944869954784,24.76439407050493,1.944144751850098,0.8000937060246964,1.0,0.8275862068965517,22.199077937496824,0.42619520516862314,19.126826494379213,28.0,4.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-19.126826494379216,maze,0.0,11
fb_001_to_003,23,"(3, 1)",35,"(3, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_002_to_003,25,"(3, 3)",35,"(3, 17)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_004_to_003,37,"(3, 19)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_005_to_003,42,"(5, 1)",35,"(3, 17)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_006_to_003,44,"(5, 3)",35,"(3, 17)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_007_to_003,54,"(5, 15)",35,"(3, 17)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,62,"(6, 15)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_008_to_003,55,"(5, 17)",35,"(3, 17)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_009_to_003,57,"(5, 19)",35,"(3, 17)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_010_to_003,64,"(7, 1)",35,"(3, 17)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.1129584547155016,1.1129584547155016,11.383282235775086,0.5437943429267471,1.0,11.927076578701833,23.45501523637582,2.316008330171926,0.7485625436214582,1.0,0.7619047619047619,22.199077937496824,0.5437943429267471,15.206855235775082,20.0,4.0,1.0,0.8852928099999999,68,"(7, 5)",1.0,-15.206855235775091,maze,0.0,11
fb_011_to_003,76,"(7, 15)",35,"(3, 17)",10.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,0.0,4,"(1, 5)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_003,80,"(7, 19)",35,"(3, 17)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_000_to_004,0,"(1, 1)",37,"(3, 19)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.191357879887584,1.191357879887584,15.303253494379216,0.42619520516862314,1.0,15.72944869954784,24.76439407050493,1.944144751850098,0.8000937060246964,1.0,0.8275862068965517,22.199077937496824,0.42619520516862314,19.126826494379213,28.0,4.0,1.0,0.8852928099999999,4,"(1, 5)",1.0,-19.126826494379216,maze,0.0,11
fb_001_to_004,23,"(3, 1)",37,"(3, 19)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_002_to_004,25,"(3, 3)",37,"(3, 19)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_003_to_004,35,"(3, 17)",37,"(3, 19)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_005_to_004,42,"(5, 1)",37,"(3, 19)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_006_to_004,44,"(5, 3)",37,"(3, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_007_to_004,54,"(5, 15)",37,"(3, 19)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,62,"(6, 15)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_008_to_004,55,"(5, 17)",37,"(3, 19)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_009_to_004,57,"(5, 19)",37,"(3, 19)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_010_to_004,64,"(7, 1)",37,"(3, 19)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.1129584547155016,1.1129584547155016,11.383282235775086,0.5437943429267471,1.0,11.927076578701833,23.45501523637582,2.316008330171926,0.7485625436214582,1.0,0.7619047619047619,22.199077937496824,0.5437943429267471,15.206855235775082,20.0,4.0,1.0,0.8852928099999999,68,"(7, 5)",1.0,-15.206855235775091,maze,0.0,11
fb_011_to_004,76,"(7, 15)",37,"(3, 19)",12.0,True,True,1.0,0.0,0.0,,,0.0,2.7380189999999995,78,"(7, 17)",0.912673,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,0.0,4,"(1, 5)",0.0,-3.8235729999999997,maze,0.0,11
fb_012_to_004,80,"(7, 19)",37,"(3, 19)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_000_to_005,0,"(1, 1)",42,"(5, 1)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_001_to_005,23,"(3, 1)",42,"(5, 1)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_002_to_005,25,"(3, 3)",42,"(5, 1)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_003_to_005,35,"(3, 17)",42,"(5, 1)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_004_to_005,37,"(3, 19)",42,"(5, 1)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.284036529887584,1.284036529887584,17.156826494379214,0.4261952051686232,1.0,17.583021699547835,26.617967070504932,2.0896606974396192,0.8970033005434059,1.0,0.896551724137931,22.199077937496824,0.4261952051686232,19.12682649437921,28.0,2.0,1.0,0.9409,16,"(1, 19)",1.0,-19.126826494379216,maze,0.0,11
fb_006_to_005,44,"(5, 3)",42,"(5, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_007_to_005,54,"(5, 15)",42,"(5, 1)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.1129584547155016,1.1129584547155016,11.383282235775086,0.5437943429267471,1.0,11.927076578701833,23.45501523637582,2.316008330171926,0.7485625436214582,1.0,0.7619047619047619,22.199077937496824,0.5437943429267471,15.206855235775082,20.0,4.0,1.0,0.8852928099999999,75,"(7, 13)",1.0,-15.20685523577509,maze,0.0,11
fb_008_to_005,55,"(5, 17)",42,"(5, 1)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_009_to_005,57,"(5, 19)",42,"(5, 1)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_010_to_005,64,"(7, 1)",42,"(5, 1)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_011_to_005,76,"(7, 15)",42,"(5, 1)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,62,"(6, 15)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_012_to_005,80,"(7, 19)",42,"(5, 1)",28.0,True,True,1.0,0.0,0.0,,,0.0,2.7414070257,79,"(7, 18)",0.97,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,0.0,4,"(1, 5)",0.0,-3.823573,maze,0.0,11
fb_000_to_006,0,"(1, 1)",44,"(5, 3)",6.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_001_to_006,23,"(3, 1)",44,"(5, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_002_to_006,25,"(3, 3)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_003_to_006,35,"(3, 17)",44,"(5, 3)",36.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_004_to_006,37,"(3, 19)",44,"(5, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.284036529887584,1.284036529887584,17.156826494379214,0.4261952051686232,1.0,17.583021699547835,26.617967070504932,2.0896606974396192,0.8970033005434059,1.0,0.896551724137931,22.199077937496824,0.4261952051686232,19.12682649437921,28.0,2.0,1.0,0.9409,16,"(1, 19)",1.0,-19.126826494379216,maze,0.0,11
fb_005_to_006,42,"(5, 1)",44,"(5, 3)",2.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_007_to_006,54,"(5, 15)",44,"(5, 3)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,1.1129584547155016,1.1129584547155016,11.383282235775086,0.5437943429267471,1.0,11.927076578701833,23.45501523637582,2.316008330171926,0.7485625436214582,1.0,0.7619047619047619,22.199077937496824,0.5437943429267471,15.206855235775082,20.0,4.0,1.0,0.8852928099999999,75,"(7, 13)",1.0,-15.20685523577509,maze,0.0,11
fb_008_to_006,55,"(5, 17)",44,"(5, 3)",34.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_009_to_006,57,"(5, 19)",44,"(5, 3)",32.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_010_to_006,64,"(7, 1)",44,"(5, 3)",4.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_011_to_006,76,"(7, 15)",44,"(5, 3)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,62,"(6, 15)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_012_to_006,80,"(7, 19)",44,"(5, 3)",30.0,True,True,1.0,0.0,0.0,,,0.0,2.7414070257,79,"(7, 18)",0.97,2.2204460492503132e-17,2.2204460492503132e-17,4.440892098500626e-16,0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,1.743992625925969e-16,1.161450846760511e-16,0.0,0.0,22.199077937496824,0.8852928099999999,3.823572999999999,4.0,4.0,0.0,0.0,4,"(1, 5)",0.0,-3.823573,maze,0.0,11
fb_000_to_007,0,"(1, 1)",54,"(5, 15)",30.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_001_to_007,23,"(3, 1)",54,"(5, 15)",28.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_002_to_007,25,"(3, 3)",54,"(5, 15)",26.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_003_to_007,35,"(3, 17)",54,"(5, 15)",12.0,True,True,1.0,0.0,0.0,,,0.0,0.8587340256999992,41,"(4, 17)",0.8587340256999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_004_to_007,37,"(3, 19)",54,"(5, 15)",14.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_005_to_007,42,"(5, 1)",54,"(5, 15)",22.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_006_to_007,44,"(5, 3)",54,"(5, 15)",24.0,True,True,1.0,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_008_to_007,55,"(5, 17)",54,"(5, 15)",10.0,True,True,1.0,0.0,0.0,,,0.0,0.9126729999999998,56,"(5, 18)",0.9126729999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
fb_009_to_007,57,"(5, 19)",54,"(5, 15)",8.0,True,True,1.0,0.0,0.0,,,0.0,0.97,63,"(6, 19)",0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.199077937496824,0.9409,1.9699999999999995,2.0,2.0,0.0,0.0,4,"(1, 5)",0.0,-1.97,maze,0.0,11
